Week,AR,athena_flu,athena_ILI,athena_viral,how long is the flu contagious,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,expectorant,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,incubation period for flu,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu type a,what is rsv
2013-10-06,1.5835141,0.000905489530277,0.00396151669496,0.00860215053763,0.0,1369.80156194,0.0,0.0,108.569562138,108.569562138,107.909824085,899.995452305,106.930436442,109.171121243,0.0,0.0,0.0,0.0,0.0,432.99372827,108.200410636,108.429026053,163.075460817,0.0,0.0,0.0,108.560097707,5980.12859299,0.0,703.33537692,144.254919043,108.527300094,0.0,215.381672374,0.0,108.625752438,109.336481923,109.072144705,161.82133333,0.0,108.84850301,0.0,108.907582024,215.883414171,0.0,108.940454823,323.648663684,107.156846924,1596.88117291,0.0,324.879429577,108.757300428,1226.75935682,0.0,0.0,0.0,685.167542097,0.0,108.429026053,1442.22251954,0.0,504.588948148,434.187854986,0.0,162.731493739,108.724383569,0.0,0.0,540.053479818,106.962722202,107.844710289,108.234785649,0.0,106.962722202,251.784228483,0.0,163.685620361,108.494522293,0.0,0.0,0.0,0.0
2013-10-13,1.67325122,0.000913972352336,0.00297041014509,0.00594082029019,106.799394656,1553.55355495,212.955419465,106.00684598,211.587828835,211.587828835,0.0,599.976590143,105.381605399,105.547401423,0.0,0.0,0.0,105.070530634,106.57401155,353.399375323,0.0,0.0,105.387964261,106.00684598,0.0,105.572226331,159.475665277,6529.36468836,0.0,637.231102896,105.591343989,105.387964261,106.606150878,247.056581428,0.0,106.312007552,105.671554513,0.0,106.023126826,0.0,211.911089101,0.0,141.214726658,105.223279669,0.0,105.699690534,0.0,0.0,1564.57948251,0.0,105.799506531,0.0,1448.70767207,0.0,0.0,159.122278667,388.633722244,105.070530634,0.0,1412.72229969,0.0,600.126962183,531.047404166,0.0,105.102187919,105.559915102,0.0,0.0,387.8881632,106.051809431,106.118744645,105.827462901,0.0,106.051809431,105.419813147,0.0,159.814341885,0.0,106.407590477,0.0,0.0,0.0
2013-10-20,1.381064874,0.000669867143017,0.00457742547728,0.00759182762086,0.0,1230.89995617,108.251705406,107.925744233,144.598040999,144.598040999,163.134721501,723.263061118,216.425633607,0.0,0.0,0.0,0.0,431.833007951,0.0,579.987191853,108.448009469,109.238117293,0.0,107.925744233,0.0,108.121084947,326.080582213,7129.77982953,0.0,761.767861397,108.251705406,0.0,108.941632656,362.100875436,0.0,108.38264185,144.96969181,0.0,217.210021285,0.0,109.172092441,108.37986214,0.0,397.556527044,0.0,0.0,324.843313387,0.0,2515.8393242,0.0,271.939662964,0.0,724.925963971,0.0,0.0,107.860787421,470.907200295,431.833007951,109.238117293,1376.18599137,108.415425469,1122.73077481,472.622254628,0.0,180.56512366,108.628749891,0.0,0.0,397.914469461,0.0,108.473963873,162.756806875,216.555971236,0.0,108.330162255,108.579641502,326.114827256,109.271159676,108.740805291,0.0,0.0,0.0
2013-10-27,2.378230048,0.000440092419408,0.00473099350864,0.00913191770272,0.0,1035.76753701,213.685627553,107.30017978,214.087597341,214.087597341,106.984824326,891.904564935,0.0,107.852436231,0.0,0.0,0.0,106.909630454,106.845207658,679.347620645,0.0,107.42782315,107.526893109,107.30017978,0.0,0.0,215.264042551,6747.25406396,0.0,608.286800834,107.39570592,106.875092572,107.429613049,178.587701209,0.0,106.972046088,214.855646299,0.0,0.0,0.0,0.0,107.754566507,268.088844981,159.864541817,107.101591406,0.0,213.818553375,0.0,1438.43033971,107.297804604,250.515757019,107.397225466,1251.41258636,106.681711826,0.0,214.142055686,428.8218424,106.909630454,107.42782315,1214.51657906,107.494446853,1000.73365717,716.331996882,213.591775011,0.0,106.973409279,0.0,107.103365816,499.444490092,107.395288981,106.553179643,0.0,107.397225466,107.395288981,213.926994551,0.0,322.191676398,106.877409348,107.264901045,0.0,0.0,0.0
2013-11-03,1.966041108,0.000411437975725,0.00545155317836,0.00977165192347,0.0,1714.55729531,105.478341788,105.478341788,209.648261892,209.648261892,209.354481174,978.678648891,104.707793228,0.0,0.0,0.0,0.0,104.897195326,0.0,280.224431593,105.605577423,0.0,0.0,105.478341788,0.0,0.0,105.109779018,8358.1026914,0.0,315.487860317,104.139091106,0.0,105.605577423,524.711421958,0.0,0.0,175.189678214,0.0,105.733120391,0.0,105.278062601,105.15222671,104.94586132,105.155814977,0.0,0.0,105.266354853,0.0,1515.17941358,105.278062601,140.223828805,210.177908426,1330.9190694,105.701205776,0.0,105.510121945,805.019981014,104.897195326,0.0,1224.71656961,0.0,560.037670047,491.698341434,139.843153844,156.913204328,104.359724773,0.0,0.0,209.785288078,0.0,104.960481718,210.301599817,0.0,0.0,139.801126969,0.0,314.959910435,0.0,104.107648144,0.0,0.0,105.95706346
2013-11-10,1.761034329,0.000520887592458,0.00500052088759,0.00948015418273,0.0,1212.89539341,0.0,0.0,258.515244079,258.515244079,172.94286058,796.028251824,104.209587275,104.165268619,0.0,0.0,0.0,103.927261482,0.0,554.98827468,0.0,155.512852332,0.0,0.0,0.0,0.0,208.098785427,9279.95907594,0.0,242.81831036,173.318560604,102.90024338,0.0,207.838045793,0.0,104.841241925,156.889716917,0.0,155.940065717,0.0,155.387413302,104.809419062,307.862375712,312.817604328,205.676023205,0.0,208.60874072,102.466195954,837.238745985,0.0,347.583056433,102.682760981,1596.32939902,0.0,0.0,205.365521963,658.650671286,103.927261482,155.512852332,1802.01484421,105.09556252,970.184927403,138.989101677,307.305997925,0.0,102.497077869,0.0,0.0,380.67590014,0.0,209.304776923,0.0,0.0,0.0,259.220940567,0.0,468.987467675,104.430236734,207.721052845,0.0,0.0,104.841861705
2013-11-17,2.062089282,0.000424358158286,0.00434967112243,0.0113515807341,0.0,1085.65355212,102.011505951,202.405078691,204.269119275,204.269119275,202.74106922,1084.73338512,0.0,0.0,0.0,0.0,0.0,169.218809735,0.0,713.130951221,0.0,153.696879896,0.0,202.405078691,0.0,0.0,102.16536946,8306.5841829,0.0,135.889129668,203.674007273,0.0,0.0,237.484800262,102.319697812,152.155143546,0.0,0.0,203.879553645,102.319697812,102.35061945,100.285878945,100.527969178,203.367449327,0.0,102.381559782,101.980788846,0.0,375.80923189,0.0,305.96869551,101.666669486,1290.48914732,102.227044902,0.0,0.0,746.541883683,169.218809735,153.696879896,1492.96020634,0.0,610.552622788,272.148722811,102.464596001,102.094306668,0.0,0.0,0.0,152.07839094,0.0,102.134559638,100.679870008,0.0,0.0,270.938942459,0.0,237.804250211,100.406778136,102.4434966,0.0,0.0,102.474493119
2013-11-24,2.900232019,0.00124799429488,0.00552683187734,0.0108753788554,0.0,994.450584772,0.0,171.562973388,114.606383528,114.606383528,114.438358271,802.464178727,114.534930125,115.00260659,0.0,0.0,0.0,190.880106104,0.0,651.037093856,0.0,344.249340269,114.707526464,171.562973388,114.804352619,0.0,191.747612208,10972.2246401,0.0,343.626048612,229.675027078,0.0,0.0,172.364885431,0.0,114.829782922,172.373750179,0.0,153.112500702,0.0,0.0,115.097190868,114.923222925,190.697164691,0.0,0.0,114.977720714,0.0,924.470294515,114.85411979,421.641302545,0.0,804.788467627,0.0,0.0,114.943005218,459.14077139,190.880106104,344.249340269,1453.75260318,0.0,612.27756901,268.588085806,343.998102365,114.542338487,0.0,0.0,0.0,171.769956351,115.291106385,114.838984399,343.93758628,0.0,115.291106385,286.726711121,0.0,172.012174922,0.0,153.193420674,114.403847306,114.804352619,114.90831068
2013-12-01,2.797392721,0.00302591764242,0.00881462965399,0.0168398894882,0.0,1057.86020509,148.11868089,148.50538675,297.399053021,297.399053021,98.4756969235,792.685215545,0.0,0.0,0.0,0.0,0.0,147.79141236,0.0,628.718488897,99.3015295867,132.358912542,99.1066353464,148.50538675,0.0,197.129791849,149.666887489,11464.3071441,98.654256664,98.5648959243,197.248903505,0.0,0.0,347.070574921,99.7089016813,148.641867709,148.23776841,98.7736566721,132.31874347,99.587559804,98.654256664,0.0,394.021647919,98.9992614889,100.040561167,0.0,197.910058313,0.0,466.052556477,0.0,331.418342075,98.4163205611,1190.84193001,98.9273109158,0.0,0.0,594.884786297,147.79141236,132.358912542,1157.08386537,0.0,462.876711523,265.008171902,0.0,98.8378918339,98.2977823852,0.0,0.0,246.611139249,99.0467883444,98.8081213845,99.1665547148,98.4163205611,99.0467883444,149.184851319,100.343990227,331.188455353,99.7089016813,200.081122334,99.7690397402,0.0,98.7736566721
2013-12-08,1.838610827,0.00596825396825,0.0111746031746,0.0182857142857,0.0,768.929991882,0.0,0.0,301.402112109,301.402112109,0.0,835.175756529,99.8999696655,0.0,0.0,100.923879452,0.0,200.965904336,99.279595778,368.275491005,100.467370703,201.005092153,0.0,0.0,0.0,0.0,99.9117581525,10028.1924917,0.0,199.823516305,167.311495754,0.0,0.0,251.65471133,100.649486783,101.045952484,201.298973565,100.741321937,167.372387419,100.649486783,0.0,0.0,99.429383943,301.8572648,0.0,0.0,99.5194739919,0.0,202.043587472,0.0,435.551172568,0.0,1038.4650076,0.0,0.0,100.559423673,602.264949732,200.965904336,201.005092153,1471.55513569,0.0,602.094649601,234.93274067,202.153033796,100.255733148,0.0,0.0,0.0,300.688523361,0.0,100.467370703,100.847401422,100.437082077,0.0,200.936510453,252.752597871,100.472648921,100.8474567,100.202448381,99.3694144714,0.0,100.817113419
2013-12-15,3.545301069,0.00965068708696,0.0174131962656,0.0237071226267,0.0,918.444953666,110.698730443,146.583295823,220.068390459,220.068390459,164.544048992,624.016328506,110.232349995,0.0,0.0,0.0,110.598459854,219.297177373,0.0,882.490392399,110.028651684,110.361561484,0.0,146.583295823,220.976116608,110.611102161,333.004324253,7967.64084847,110.644479078,110.077092386,220.059168826,110.832707726,164.791321637,256.955000136,109.872035742,0.0,218.703713476,110.104484174,385.511448403,110.511092123,165.073992063,0.0,110.688359093,220.710921008,0.0,0.0,164.576821124,0.0,591.758936454,0.0,294.52047832,110.598459854,919.013442662,110.577745375,0.0,164.791401489,514.508504101,219.297177373,110.361561484,1285.96014441,0.0,807.687353992,478.745716435,0.0,0.0,109.689853995,110.265532521,0.0,109.186921811,0.0,0.0,332.096191328,109.121087067,0.0,146.594889149,0.0,368.408631373,0.0,147.048480917,0.0,220.976116608,0.0
2013-12-22,7.823129252,0.018253968254,0.0242063492063,0.0333333333333,0.0,1044.67397333,194.947700507,259.720812995,260.132307051,260.132307051,260.827829783,609.371649221,261.336586717,263.701846991,0.0,0.0,0.0,259.681816241,131.572253066,1307.42089398,258.05156907,195.734316939,0.0,259.720812995,260.853440883,196.747862519,436.028889374,8397.98864504,131.492849171,130.861126376,260.446654531,0.0,174.081697706,260.574809731,129.259668132,259.302728193,392.042859852,130.331662438,195.706789059,129.259668132,131.379951234,197.165454991,387.310954905,304.286655416,0.0,131.97071537,257.663054212,130.825772471,569.990242397,0.0,916.807147528,130.03677636,1133.80357236,258.285240881,0.0,194.927823761,958.126456106,259.681816241,195.734316939,1828.69169457,131.37681062,1611.72145091,611.536082674,129.181612777,129.782236181,0.0,0.0,128.870331783,262.204552434,130.365974002,0.0,261.470975536,131.334328557,130.365974002,195.098355541,132.010694381,257.973772396,131.237928204,195.785559868,0.0,260.853440883,196.925992513
2013-12-29,8.090349076,0.0233857347018,0.029492009874,0.0375470962713,115.160379317,1624.18958968,173.852579518,192.938339855,463.552675409,463.552675409,347.293162039,1043.26538944,231.549598422,174.478502673,0.0,0.0,0.0,231.444677685,0.0,2709.88470031,193.089632473,193.638675589,0.0,192.938339855,173.485728156,173.572933215,580.601162116,11209.2840037,0.0,387.465718446,541.696197308,116.197260212,232.394520425,309.248960147,232.167495442,154.852864373,116.001444208,116.583998446,174.248056649,116.435305134,115.751658825,115.621242338,347.635406129,193.101850743,233.167996892,0.0,230.875748415,0.0,1051.41784635,0.0,620.230865944,116.162229383,2052.01186416,116.223956348,115.996139934,232.184462105,1122.06212123,231.444677685,193.638675589,1895.17733566,115.92672183,2088.34290253,969.108876299,115.984656482,115.716537916,115.99689539,0.0,115.507457013,463.669402041,116.337595068,116.031062659,232.260760447,0.0,116.337595068,289.347008559,116.796033605,348.200649666,173.695325795,464.49845277,0.0,173.485728156,231.870671323
2014-01-05,6.71368861,0.029312424608,0.0375150784077,0.048974668275,101.846118666,1667.97384133,254.869327236,101.872416485,611.828628927,611.828628927,169.995885422,1122.54493189,203.980658793,102.56112527,0.0,0.0,0.0,202.956443579,101.63118866,2146.79359296,169.913673282,102.237589927,102.286253667,101.872416485,204.233277242,102.147433753,681.702366732,15443.9534613,102.289981889,204.659783692,204.219937694,0.0,304.985512169,374.294392347,153.064821067,102.240256713,102.221661877,0.0,170.293613967,101.846118666,102.41378217,0.0,203.85800762,356.814184041,102.175665316,102.242177575,271.786380386,101.981786704,1542.52224289,0.0,511.830133654,170.31454026,2146.81052549,153.032149779,101.569946606,152.65009424,1089.52505112,202.956443579,102.237589927,1667.91168499,0.0,2484.81604106,819.622444279,153.1881984,101.714194862,307.776500318,0.0,152.755474113,441.915029956,102.506829216,204.195493384,204.742495094,0.0,102.506829216,169.904147376,205.285425992,136.24814059,102.012522626,408.906421431,101.66183739,204.233277242,153.28095512
2014-01-12,6.18,0.0244793208963,0.031290099694,0.0432336393248,104.486955379,2106.12473894,310.517588881,411.813538463,896.679513544,896.679513544,103.429600897,1311.06357402,154.670892754,104.518560628,103.681644261,104.07781971,103.037044169,172.195434389,208.218355792,3352.53130173,206.900351486,207.54731372,103.584399893,411.813538463,275.822027348,102.726223523,968.787872528,9318.28270139,205.514442352,692.254596815,241.855995713,102.881399087,154.67074276,414.447033053,207.946051797,155.929124053,311.090961257,0.0,103.709766886,206.186417003,103.279980987,172.852057684,207.294081323,379.128690306,103.838500002,207.419875062,206.93193778,308.085733695,2538.19744989,0.0,934.833412146,103.462840671,2005.41418263,276.176191702,104.266252697,344.536514654,1554.24227085,172.195434389,207.54731372,1934.01335787,0.0,3452.91314865,1558.7672801,206.622536632,102.937919256,103.513092461,102.912490474,155.86550214,793.291688738,103.217604428,172.413502259,172.809468248,0.0,103.217604428,275.833446339,104.414286591,206.373199035,103.97325352,622.296172506,155.771238925,275.822027348,103.52185836
2014-01-19,6.455266138,0.0332558374608,0.0403315475589,0.0526634994441,203.629496355,1151.56315915,338.614772501,405.453786684,642.497745817,642.497745817,168.919966106,981.255365956,168.919751423,101.705656917,101.790658116,101.80268861,101.691857715,202.691336631,0.0,2644.29920365,169.0418239,203.61154716,0.0,405.453786684,338.144680875,135.372200349,949.624887755,10187.475223,101.567323673,508.741741416,203.283143606,101.88291551,101.429444802,440.174416163,135.413141431,203.950680579,203.488528686,101.66790785,169.491579525,101.637266527,305.57725924,102.098834495,254.683739859,303.967475848,152.473873994,203.621780732,304.281829277,100.985461545,1807.28458352,102.030522697,1289.99274601,202.797686068,1593.36854466,304.833065776,152.297791663,236.565178191,914.805357387,202.691336631,203.61154716,1456.49770363,0.0,3114.96977069,1053.28045856,101.353064858,406.426574675,101.519405533,101.18509157,169.113385934,338.236593131,152.68097629,101.107314289,203.385536749,101.599884373,152.68097629,169.103527344,101.659310545,271.114429698,202.031794375,610.351633418,101.630523663,338.144680875,203.519885538
2014-01-26,7.054945055,0.0296203587818,0.037651230705,0.0516270337922,97.2723322677,1669.79365319,163.718445484,326.607929499,686.674820054,686.674820054,228.882116399,981.421186055,196.112789955,147.649791292,98.6924251141,0.0,98.2861541401,196.275997897,97.7422469163,3277.54090729,228.842243451,163.946335562,98.2564873263,326.607929499,228.812603031,98.6328282391,885.113369749,9260.15807995,196.400798076,98.6681655044,97.7717673775,0.0,97.9838971655,360.047870309,195.366518882,98.3185442791,262.135711556,196.750524335,163.87672292,246.834395453,195.543534755,98.2691140368,327.436605401,196.241179913,98.0085745646,294.994223116,261.414699921,98.0788618596,824.266256177,0.0,1017.25103039,98.2452841271,2097.16613133,196.527325506,97.9489354148,228.675203425,1277.32280399,196.275997897,163.946335562,1899.30710418,0.0,2553.50565097,1018.08702931,97.9196375641,0.0,147.332929212,0.0,195.775833841,261.621404767,197.265656478,98.3552500534,197.096901865,98.2515644913,197.265656478,196.103335902,197.466631794,393.333913536,197.623670374,491.6002165,147.510626117,228.812603031,98.2587427157
2014-02-02,5.306122449,0.0192439862543,0.0248797250859,0.0369759450172,0.0,1285.39825502,96.3251604035,224.482573075,481.624574488,481.624574488,192.707970706,866.944091639,160.477548709,145.483695231,0.0,0.0,96.6519444193,289.565269761,0.0,1415.62094146,128.329647835,192.945455799,96.3685074071,224.482573075,0.0,143.96521606,450.586593502,9539.87029882,0.0,96.1275294922,193.631535459,0.0,96.3561412402,289.117037874,96.7646456852,193.186982949,337.989949206,97.2892661964,160.865522567,96.2732598872,96.5433873039,96.7104681519,289.692874522,417.31236792,97.2892661964,144.625590998,224.48276566,96.3834247194,517.736666523,0.0,902.008567143,192.906823106,1801.75927888,96.3313257858,0.0,144.39309707,900.158423417,289.565269761,192.945455799,1317.95323603,0.0,1318.73254226,419.257605069,194.167285495,96.7622704722,224.637830481,0.0,95.7501033722,128.387734605,96.2285496733,0.0,96.1847041187,0.0,96.2285496733,288.23571756,97.4662093905,193.258253951,290.527897936,353.849539317,0.0,0.0,97.2892661964
2014-02-09,4.129168872,0.0138021689123,0.0189505969986,0.0291379121481,193.892562542,1757.27809461,143.997826751,127.510650622,142.800651919,142.800651919,95.97419264,1149.03916934,95.2191468304,144.331534215,97.0343075556,96.5666723385,0.0,191.601507768,95.8440177904,1439.58048467,96.712323428,291.367481518,95.8567739997,127.510650622,0.0,0.0,255.889449101,8271.91652196,0.0,96.2214368301,288.637616484,0.0,95.1330016433,383.897120216,0.0,0.0,159.954951455,0.0,191.887546156,0.0,0.0,95.7969202079,143.939539292,143.579335831,95.7969202079,0.0,142.728928822,286.264077907,418.313570324,0.0,1249.31378878,0.0,1087.73205925,0.0,95.2776957081,143.927843943,575.23739804,191.601507768,291.367481518,1693.9906988,95.1904144385,1022.99576122,609.205640319,0.0,284.797803295,127.684223766,0.0,95.9164554272,255.42540624,95.5366024899,95.7123039463,95.6521243793,0.0,95.5366024899,223.27168149,95.6232292965,144.581427801,0.0,255.830616571,0.0,0.0,0.0
