week.code,Week,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
201327,06/30/2013,0,0.228945217,0,0.522146201,0,0.370136318,0,0.1832172957,0.0212585034,1.1888136928,0.6026041106,1.1964285714,1.0041636052,1.8646498892,1.0912698413,1.2325390304,2.6812313803,0.3361344538,0.105374078,0.110619469,1.0980966325,0.6821963394,0.8262945281,0.1294857566,0,0.5428460644,0,0.0287108814,0.1721170396,0,1.9934076283,0.8581160749,0.844015738,1.2700534759,0.2906976744,0.7470119522,0.130439938
201328,07/07/2013,0.2210759027,0.246689172,0,0.423953365,0,0.230964964,0.186915888,0.0863557858,0.059618442,1.0125599774,0.5213289751,0.2887391723,0.8104368452,1.2617449664,0.4494382022,0,1.5440508629,0.3783102144,0.0776397516,1.2165450122,0.8828629986,0.3451846738,0.6358458074,0.3284306726,0.2688172043,0.6118968803,0.047812575,0.0361402241,0,0.0113558937,1.8727745823,0.8727661343,0.7517785041,1.4417531719,0.2532179785,0.2933626696,0.06190034
201329,07/14/2013,0.2123142251,0.285962949,0.203665988,0.466610571,0,0.224542052,0.062774639,0.1582278481,0.2901353965,0.9322352744,0.6038866691,0.8920606601,0.6594724221,1.6179135387,0.4904632153,0,2.4141132776,0.4901960784,0.0392464678,1.2460063898,1.0003510004,0.4815058,0.4491858506,0.0859598854,0.0960614793,0.4376134059,0,0,0.1968503937,0.011265067,1.7562157252,0.9384164223,0.7316526382,1.1560693642,0.3347980749,0.1163692785,0.144732761
201330,07/21/2013,0.1635768811,0.401090967,0,0.570178864,0,0.3279485,0,0.0593647967,0.0954745083,1.0476418101,0.4472311133,0.8864741207,0.623903295,1.1767156097,0.6800941669,1.0819165379,3.1976744186,0.9009009009,0,0.8832807571,0.8851224105,0.6825938567,0.7847533632,0.1805054152,0.3401360544,0.417275193,0,0.0245398773,0.1968503937,0.022155755,1.5507720795,1.0955710956,0.7517945699,1.9230769231,0.242772015,0.1867762421,0.178309209
201331,07/28/2013,0.0521376434,0.416287238,0.091575092,0.585106383,0,0.268397228,0,0.0755572346,0.0212134069,1.5221987315,0.4813477738,0.9073543457,0.6238303182,1.2007614585,0.6079830822,0,1.5579357352,0.5578800558,0.0446627959,1.3684913218,1.1277001271,0.5007620292,0.4320898747,0.3740468997,0.4429678848,0.563115908,0,0.0787815126,0,0.0222246916,1.7164253289,0.9348490969,0.7523725384,1.4697236919,0.118147448,0.2595476455,0.11672326
201332,08/04/2013,0.3612281758,0.318120641,0.102564103,0.773709208,0,0.307167235,0.177619893,0.1440403313,0.13671875,1.1177867822,0.5853310938,0.9164663462,0.6947282387,0.9638014121,0.5096262741,0.7350591243,0,4.8373644704,0.0460193281,2.135991456,1.1816340311,0.3296490207,0.5617977528,0.1265111049,0.2870813397,0.5702784301,0,0.0239463602,0.1792114695,0.0231401134,1.4203596016,0.9731796327,0.6277583321,1.3497652582,0.1622247972,0.248447205,0.175592625
201333,08/11/2013,0.2794857462,0.307495195,0.086580087,0.791116272,0,0.358171479,0,0.1725327812,0.1165501166,1.2206540209,0.4463496553,0.935925126,0.5890717042,1.1379153391,0.8290986895,1.0317460317,0,2.943018159,0.0457038391,1.2178148921,0.9118541033,0.5112287749,0.3677472078,0.3098155189,0,0.5713669685,0,0.0231000231,0.3278688525,0.0590179415,1.6462699078,0.8633396505,0.7484297251,1.7139479905,0.205497046,0.2911813644,0.193109056
201334,08/18/2013,0.1805054152,0.420382166,0.067204301,0.454138856,0,0.482570108,0.080775444,0.122324159,0.149142431,1.3063314406,0.5259040334,1.2334258403,0.3770589403,1.103565365,0.7509386733,0.8676789588,0,2.9601029601,0.0842459983,1.1452879581,1.155448072,0.4218600192,0.4550930264,0.2754820937,0,0.4034638851,0,0.0193311425,0.1779359431,0.0963762529,1.6510799037,0.847399713,1.0072129443,1.359223301,0.2051090807,0.2849002849,0.099881391
201335,08/25/2013,0.234741784,0.449848024,0.057636888,0.77354874,0,0.481036683,0.078926598,0.2958579882,0.1532273511,1.570828369,0.3799600454,2.2144112478,0.6802721088,1.3688016529,0.7698038242,0.0891530461,0,0.7633587786,0,1.3472137171,1.1045543955,0.5593101841,0.3963963964,0.299834574,0,0.3655395863,0,0.0722804481,0.5272407733,0.1584195322,2.1417422972,1.3953907094,0.8126419676,2.2695035461,0.1807591886,0.2232854864,0.238879736
201336,09/01/2013,0.36954915,0.794537554,0.123152709,0.860215054,0,0.585656123,0,0.334651658,0.133282559,1.6711273582,0.2560223438,1.1124295461,0.5174353206,1.2091761781,0.1177856302,0.907323396,0,3.4677990092,0.1443001443,0.9018857611,1.307408649,0.696926376,0.347314988,0.3645964295,0.1430615165,0.4750815091,0.046641791,0.0932661817,0.9541984733,0.0511142916,2.8944851769,1.0642919201,1.0344933596,1.6472203157,0.1433006926,0.4,0.285068318
201337,09/08/2013,0.6085192698,0.739140323,0.220872446,0.746062448,0,0.630374158,0.179425837,0.1599147122,0.2229240201,1.8221330659,0.4313886606,2.356267672,0.4713114754,1.7121771218,0.1269035533,0.8305647841,0.2652519894,4.9613402062,0.0382409178,0.8968609865,1.5348920221,0.6635377893,0.3235896883,0.3227194492,0.1424501425,0.6605804201,0.0850051,0.1390095569,0.1724137931,0.1496585913,2.8630116143,0.1020705745,1.1767930249,1.675041876,0.2031394275,0.1945525292,0.394206873
201338,09/15/2013,0.8944543828,0.665083135,0.715137068,0.784433578,0,0.702135785,0.055035773,0.2694691458,0.1146131805,1.8815871048,0.5321835062,2.080099348,0.2077562327,1.775,0.0637551801,0.4652966266,0,3.8594073053,0.0581057525,1.1229566453,1.821219716,0.6299874003,0.384309568,0.2474412327,0.4437869822,0.7271497421,0.065306122,0.0937031484,0.5152741995,0.1680201624,3.0522316698,0.2187158257,1.2982123225,2.224824356,0.2106472616,0.4842615012,0.346605048
201339,09/22/2013,0.5172413793,1.55075188,0,0.947648214,0,0.695062757,0.164654226,0.2844950213,0.2206287921,1.9949807808,0.4952553779,2.2784810127,0.2812579903,1.1876090026,0.1259049418,1.6685520362,0,4.7043010753,0.080224629,0.9119064006,2.4704065878,0.2282236592,0.2660164043,0.7236431691,0.4361370717,0.6077606358,0.031771247,0.0948226816,0.6013229104,0.2559241706,3.2938214623,1.0335413417,1.2890688259,3.5419126328,0.3094378546,0.434887654,0.597693409
201340,09/29/2013,0.6238003839,1.517643541,1.179624665,0.792311137,0.496360026,1.006915923,0.563100364,0.3336113428,0.2429832391,2.0269351109,0.6212164432,0.5445686443,0.8239581683,1.1004958278,0.2595717067,0.3569834895,0.0765696784,0.4694835681,0.0760600875,1.5161441273,1.8455777461,0.5849080859,0.5825885468,0.4789111074,0.0904431715,0.7543637465,0.093167702,0.2725326066,0.6721559402,0.29296875,2.2366014911,1.1646866993,1.2839422928,1.7711554681,0.5698817495,0.704887218,0.406584038
201341,10/06/2013,0.8389261745,1.627715971,1.5835141,1.00147985,0.037821483,0.97146858,0.553385417,0.6004288778,0.1683663652,2.2388752981,0.7022428461,0.9857839577,0.5544683627,1.1483993812,0.6602641056,0.8673674536,0.0485908649,0.76,0.0736783938,1.4952802606,1.8193168644,0.7772345493,0.5525615663,0.646813098,0.1516683519,0.826734979,0.11814346,0.3348044438,0.9383852691,0.2453756134,2.3964608852,1.2919146465,1.2899881065,1.8451300665,0.469106018,1.0608203678,0.543219936
201342,10/13/2013,0.6554307116,1.529980178,1.67325122,1.059463252,0.758725341,1.017221124,0.822763113,0.572597137,0.2843555425,2.3002696644,0.8382347762,0.9302745665,0.82616179,1.2730594684,0.5108556833,0.7463135721,0.0484966052,0.7969798658,0.0366837858,1.7522724784,1.7002694416,0.7147335423,0.573781558,0.5253232759,0.4435682602,0.7111532535,0.109150446,0.3655193421,0.5863539446,0.3234850119,2.6511548499,1.3136006425,1.4452734857,1.4652014652,0.4625087596,0.4924592182,0.441167202
201343,10/20/2013,0.6407322654,2.931742366,1.381064874,0.840392858,1.432469304,1.197398952,0.312391531,0.9271182076,0.3865499255,2.6284693201,0.7143312711,0.8383829999,0.6314127861,1.0744130521,1.1278195489,0.7346393589,0.1454192923,0.9476720231,0.1229508197,1.7351598174,1.8379135305,0.7454611038,0.7538491024,0.5414151472,0.3212679375,0.794165316,0.178226645,0.5722460658,0.5872931127,0.260768785,2.458175329,1.495436007,1.5156410633,1.5682919875,0.6548888212,0.9453539313,0.654413812
201344,10/27/2013,0.4576659039,2.826765137,2.378230048,1.041559245,1.114413076,1.441035744,0.531537916,0.9903752267,0.538913434,2.6553473973,0.7528641571,0.6846793786,0.3142801021,1.1502804166,1.3278855975,0.8210662131,0.7395234182,0.4723057106,0.1447963801,1.661373076,1.9489981785,0.8048169787,0.7195631224,0.5658655309,0.4595588235,0.8292739504,0.337941628,0.558743582,0.709477897,0.2947481243,2.5479739277,1.2719990975,1.6352685244,1.3121161362,0.5878894768,0.9886094992,0.560891818
201345,11/03/2013,0.5632582322,3.203463203,1.966041108,1.143756558,1.229966455,1.574513795,0.390117035,1.1244569384,0.5642544788,3.0209065917,0.7926023778,0.7224911495,0.3290747193,1.3507109005,0.9531878839,0.8915856603,0.2349256069,0.6904069767,0.2736842105,1.6063294174,2.030647739,1.0033256299,0.8504868729,0.6846922378,0.3076134325,0.7738128375,0.152485514,0.4507211538,0.8897126969,0.370058873,2.9843334906,1.2629953396,1.5603090784,1.8639053254,0.3986900185,1.0984182777,0.69367188
201346,11/10/2013,0.4291845494,3.307405713,1.761034329,1.071925075,1.282051282,1.663750323,0.870686875,0.7360959651,0.4645816371,3.0419703739,0.8582440004,1.0263427985,0.6982726939,1.4786996831,0.463714352,0.9905076352,0.0694927033,0.9531071292,0.1910828025,1.563502245,2.3424955134,0.9307604994,0.8098174796,0.7121303561,0.4849137931,0.8874622356,0.111803226,0.3227789733,1.1086090421,0.4927408711,3.5732085202,1.163906516,1.576249466,1.8794914317,0.4373397678,0.8021390374,0.897041103
201347,11/17/2013,0.4398826979,3.769572782,2.062089282,1.317306684,0.840597758,1.994409203,0.996677741,1.2928759894,0.3043656021,2.8394705637,0.8086166187,0.8860319666,0.4184934237,1.4710960702,0.3761894224,0.8700102354,0.2572347267,0.6794564349,0.2160675702,1.9928347515,2.4162548051,1.0487990436,0.9152433129,0.6839094753,0.4966887417,0.7254841685,0.266469282,1.0032965458,0.8799087502,0.8695652174,4.241383013,1.8026114077,1.7233920822,1.8991097923,0.3349351973,1.1101042139,0.647492847
201348,11/24/2013,0.3215434084,3.86407767,2.900232019,1.385501024,1.128962223,2.733494205,0.942549372,1.1968085106,0.1565190171,3.9401103231,1.0488212363,1.3143919278,1.2308616031,2.4187073464,1.0866818297,1.4593397746,0.65828845,0.9004237288,0.1576789656,2.3025263831,2.3561129996,1.5436289573,0.9901820928,0.9772296015,0.3246753247,1.0191846523,0.238492726,1.0250297974,1.3797783307,1.1494252874,5.0750305919,1.8471618125,1.9165473183,1.7945266936,0.8585858586,1.1187297005,1.154474867
201349,12/01/2013,0.5891805035,5.90269047,2.797392721,1.357368572,1.299936588,2.754895748,0.575153374,1.3382352941,0.6015513693,4.1914852735,0.8405844689,1.1034842297,0.7884121746,2.1427577571,1.1710581347,1.2310819968,0.3491620112,0.712945591,0.1078515962,1.9952535818,2.315545732,1.3957597173,0.9587674573,0.7760989011,0.7467144564,1.0174959672,0.348818773,1.8062636562,1.169383416,1.7456853799,5.6240126382,2.7997084902,1.9855570933,2.4369016536,0.6252859539,1.0285179991,1.003682576
201350,12/08/2013,1.3812154696,6.341898114,1.838610827,1.348712091,1.089015152,2.715045355,1.051401869,1.7000150444,0.4861144535,5.1817872919,1.2438670444,1.1390757214,0.9132420091,1.8810005878,0.9046214356,1.4799940503,1.2246820537,0.8997429306,0.1721170396,1.3238402492,2.6801667659,1.6431787615,1.037443358,0.81769437,0.8982035928,1.2073208244,0.228832952,1.5516405366,1.0671256454,1.7220664798,6.5614150324,2.6673532441,2.180438776,1.8804566823,0.7401574803,1.6904761905,0.923956882
201351,12/15/2013,3.2291666667,7.011476183,3.545301069,1.813992612,1.78201409,4.047049442,2.845360825,2.7687823834,0.7447436538,4.1906152115,1.3106016355,0.8688097307,1.0086455331,2.449168207,2.0137103685,2.0932878271,2.1065675341,1.179245283,0.1018070756,1.9594892118,3.6815728604,2.4855332047,1.355146749,0.9489916963,1.7615176152,1.8372430974,0.176678445,2.6972216589,1.5108924807,3.1922119085,10.013884068,2.7492778165,2.6135449324,3.0729359496,0.8717762441,1.3105413105,1.234478251
201352,12/22/2013,5.3088310362,7.460474308,7.823129252,1.909774436,3.232323232,5.373864108,6.892230576,5.974025974,1.5637803879,8.6663429404,1.877726846,2.8960817717,1.1106703689,3.3563218391,3.5185185185,4.5454545455,3.8199181446,1.568627451,0.5121638924,2.3284464704,5.3554040896,4.1202254227,2.994565846,1.9045625785,4.2670337233,3.1023368251,0.418410042,2.868852459,2.2199277233,7.3000653737,11.044867855,5.3984434945,3.4295002032,4.6644455021,2.2437307523,3.0215827338,1.945562584
201401,12/29/2013,3.9274924471,6.913664756,8.090349076,2.116640396,1.84013801,3.580210118,8.421423538,5.3431022159,1.9263543872,8.0128840436,1.9380536234,3.0280758489,1.1226252159,3.563174114,3.3473906168,3.9178574808,2.7176927343,1.8776824034,0.3842123647,3.7435897436,6.5390099817,3.6882194605,2.973035262,2.3102948284,5.0027487631,3.2451395995,0.774150118,2.6262111168,2.1949254934,6.5624431921,9.1756676877,3.5725955778,3.8836439823,4.3863535667,2.401894452,2.0502306509,3.021418682
201402,01/05/2014,3.4096007178,5.124250214,6.71368861,1.988862371,2.023673158,2.283672518,6.520517144,4.5655825317,1.7469361428,7.0751299417,1.3320326953,1.7819080911,1.1258147343,3.1522220582,2.5126786538,2.4758536254,2.6634382567,1.7779533781,0.8268871699,3.1985515993,5.8620994085,3.2208352597,1.996982975,1.8379850238,3.47976308,2.8361344538,1.105845182,2.1653910771,2.2770728316,5.6842789086,7.027375631,3.292724693,4.0622378356,4.1924398625,2.5734549139,2.1134593993,3.484681203
201403,01/12/2014,2.4935064935,4.421171013,6.18,2.816901408,2.409638554,2.001193805,4.178019982,5.704947259,1.6015786334,6.038967035,1.8244279901,2.2570044967,1.2815884477,2.4476130001,3.1093039943,3.2100639844,2.5691699605,1.9779383796,0.97727828,3.2534246575,5.2375764686,2.6385224274,2.808462835,1.6937592361,3.3013844515,2.7189351514,1.666336044,1.1488750598,1.7207147584,5.0892619238,5.4717312163,3.1278898983,4.648301048,3.0185004869,2.150340011,2.1454545455,4.144755051
201404,01/19/2014,1.8509729473,4.905885359,6.455266138,3.209930953,3.708281829,1.84771971,2.904989747,5.2814244756,1.3687459957,4.9033474776,1.7420238794,2.0769700672,1.8024784078,2.5653047555,3.2649644203,3.1399747793,2.4276859504,2.4923312883,1.0874490258,2.5623268698,4.5802841154,2.095383608,2.917249269,1.833460657,2.3603914796,3.0774405112,0.939136717,1.4086736309,1.9096334186,4.2236827928,4.9702417102,3.0585106383,4.3701260586,5.332552007,2.3703403566,2.620353443,4.548932914
201405,01/26/2014,1.8666666667,4.191724262,7.054945055,2.922863503,2.482136141,1.882595263,2.597819115,4.6663694457,1.0863053636,4.2665789631,1.5823099076,2.0084654328,1.9801980198,2.4002751032,2.534562212,2.9009720535,1.2929112795,2.0484171322,0.574204947,3.5718715118,4.5807978364,2.2596179288,3.137983818,1.7157367374,1.4420247204,2.8304921197,1.093822215,1.6255498183,2.2584033613,3.2393644285,4.6925408153,2.5232018561,3.6942276804,4.6277665996,1.7201594294,1.5617374329,2.786743289
201406,02/02/2014,1.6097560976,3.621146835,5.306122449,2.642007926,2.985074627,1.331987107,2.096219931,2.9896381858,1.059972106,3.6176308859,1.9980210078,2.2893326839,1.972504483,2.3398542386,2.1572580645,1.7690982194,1.8963922294,1.9944156362,0.83081571,3.4181741691,3.459477018,1.8953507209,3.653594364,1.2178245226,1.2931034483,2.5166479287,1.44172312,0.8861726509,1.971388695,3.1279226852,4.1523301266,2.4741676234,3.2855152564,3.8484486874,1.6410687987,2.4775583483,2.103622906
201407,02/09/2014,1.7151767152,3.063807113,4.129168872,2.372060159,2.270703473,1.337945438,1.229508197,2.2636103152,0.7776282339,2.9620647843,1.6515452226,1.9565441252,1.8257892735,2.3835716905,2.1379588544,2.0671834625,0.7299270073,1.2104646622,0.3635419372,3.3458118858,4.3512658228,1.4794782055,2.900142101,1.2954010165,0.7943782463,1.9717882603,1.063655703,0.9514515736,1.9941986947,2.3104852019,4.0218181818,2.4803284297,3.1349861425,3.4804226227,1.4345114345,1.87170325,2.195945946
201408,02/16/2014,0.6640841173,1.964975746,2.909455731,2.050590698,1.726121979,0.82943616,1.607937051,2.1910353716,0.8295153123,2.7631776543,1.4571121935,1.3719512195,1.8607442977,2.5391680173,2.6564215148,1.4358008709,1.7595307918,0.8080808081,0.5169172932,2.5706687679,3.1315240084,1.0214060632,1.888785337,0.9769094139,0.8804316955,1.7891715068,0.723327306,0.5786675008,1.8303644386,1.5035255081,3.8634159544,2.7389032374,2.6833913443,2.7636363636,1.5172101449,2.2436430115,1.785962474
201409,02/23/2014,0.8424599832,2.172430589,2.247778359,2.040099723,1.862630966,0.902046953,1.407099456,2.0987289388,0.4473592773,2.7004851598,1.2468995106,1.4008054631,1.401384083,1.9093703001,1.9666867349,1.4321408983,0.5699810006,0.5747126437,0.3749639458,2.7297794118,2.3519599666,1.0760667904,1.54231404,1.1266581864,0.4732739421,1.6950315674,0.443560722,0.2071383047,1.5296052632,1.3857677903,3.9747813515,2.0469060831,2.4483725187,3.4669067987,0.5801906341,2.4477526482,1.444498983
201410,03/02/2014,0.942587832,1.998628392,2.303988996,1.735948934,1.955867603,0.814624448,2.004935225,1.4466033187,0.3229594833,2.8295220966,1.3023984058,1.2242744063,1.5285451197,2.2521527931,2.2722534918,1.3120044903,0.8825526137,0.9726898616,0.2948271241,2.7576629303,2.0506931343,0.9723756906,1.782273603,0.9956709957,0.5080440305,1.4682266575,0.49543273,0.2889709424,2.0029311187,1.6397026672,3.7854812795,2.5492555271,2.2665319847,2.7836355968,0.7246376812,2.1706586826,1.242094033
201411,03/09/2014,0.4521477016,1.75817064,1.693889897,1.500554182,1.180173092,0.629599024,0.818062827,1.8649045521,0.1764172984,2.1332379931,1.2771719242,0.858778626,1.218487395,2.0962018662,1.8883759966,1.1532649328,0.7126948775,1.0939268201,0.4929143561,2.6703499079,2.0947586083,1.0281627179,1.904696418,0.7962621743,0.4460303301,1.5927001244,0.642957605,0.445995734,1.0762331839,1.0391333186,3.6629935212,2.1076647292,1.8949713473,2.9865125241,0.65596019,1.9506248095,0.838142347
201412,03/16/2014,0.7400957771,1.443367122,1.162147205,1.485809683,1.290054099,0.667277247,0.902302427,1.2143514259,0.1413008797,2.4119133904,1.5086601487,1.0799545282,1.0213556175,2.0266320234,2.0663882172,1.0725263227,0.5014326648,0.7476635514,0.2548656163,2.7738598966,2.0601336303,0.9475387104,2.197945116,0.7159747767,0.720242608,1.5472506546,0.83497053,0.2908468777,0.8997188379,1.145920942,3.3970588235,2.1858799637,1.9242463143,2.8917910448,0.8560073372,2.2928994083,0.799777453
201413,03/23/2014,0.9223300971,1.400186692,0.817661488,1.236012009,1.511042232,0.637701472,0.451059991,0.6574246105,0.1884724962,2.2245086213,1.3795249455,1.0156620788,1.1526832955,1.7155756208,1.7914012739,0.9013583852,0.6523765144,0.4442798963,0.124750499,3.2752143339,2.0681377527,0.8549428151,2.737894553,0.7185861332,0.5947323704,1.7543859649,0.702270129,0.3260515161,0.9902680553,1.2210137492,3.3488511789,1.8880173113,1.9565538643,2.6933101651,0.7352941176,1.9079685746,0.530325665
201414,03/30/2014,0.8683729433,0.983606557,0.786163522,1.313520641,1.725521669,0.583182009,1.774193548,0.8628659476,0.2460850112,2.2716380715,1.6839732204,1.4442393311,1.2334315169,1.6593591906,2.1167557932,0.875,0.4103967168,0.6528417819,0.2941842046,2.9023746702,1.9087822336,0.737704918,3.066053456,0.7171101133,0.4978426817,1.9089132722,1.19367353,0.3069466882,0.8457056944,0.406297613,3.2168677734,2.0067989911,1.8913129263,3.4902597403,0.6485707423,1.501083256,0.666360294
201415,04/06/2014,0.6562342251,0.993454885,0.945626478,1.461784075,1.482091396,0.357891693,1.303275801,0.5571030641,0.1409477521,2.211339579,1.8962767801,1.3205396162,1.2316176471,1.389095231,1.3350559862,0.9517470882,0.5519779209,0.6789890607,0.4161566707,3.3484478549,2.1110387799,0.8177839208,3.097755519,0.7501733594,0.5035545024,1.5309376993,1.679132957,0.3320053121,0.925401322,0.411798506,3.3591795898,1.8678077835,1.8729859421,3.2640949555,0.5489021956,1.9416058394,0.679700626
201416,04/13/2014,0.8482563619,1.365795724,0.672202452,1.580201293,0.274977085,0.361293841,1.917808219,0.5943804035,0.140517492,2.1740482707,1.5401172716,1.0228166798,0.9489704566,1.1560232799,1.2564991334,1.3046495489,0.1650165017,0.5102040816,0.3816793893,2.8710725894,1.7712780452,0.9174311927,2.372330205,0.5809834207,0.4219409283,1.2253180364,1.43562828,0.1890684084,0.7991282238,0.1894994984,3.0909044233,1.6390377664,1.4783301557,3.2004197272,0.6829957607,2.1302681992,0.459279915
201417,04/20/2014,0.7352941176,1.568360041,1.139721401,1.427674929,0.097228974,0.481351824,2.004538578,0.6306007302,0.1591462273,1.9577922078,1.3950294029,1.013547416,1.0850942319,0.9556422712,1.5611814346,0.7638231716,0.2675227394,0.4055150041,0.2686727566,2.1879988731,1.8769901123,0.5436959881,1.509433962,0.5923494148,0.4099888185,1.1473585067,1.278118609,0.1316655695,1.0238235873,0.2020610224,2.8402366864,2.6077568308,1.3713080169,2.1657250471,0.68187162,1.8217404396,0.495960323
201418,04/27/2014,0.5625270446,1.356589147,1.080319399,1.63347505,0.051440329,0.365789932,1.400359066,0.5611290597,0.1221622722,1.6636919939,1.0151210743,0.8272903687,0.8821907738,1.089840109,1.7349498328,0.9822467986,0.056022409,0.2358490566,0.1247660636,2.0360944007,1.8310691081,0.7863456263,1.596516691,0.5718422005,0.3462603878,0.9506162894,0.821484992,0.2161772654,0.9328003046,0.1466122107,2.4151075889,1.533689471,1.517724637,1.5215553677,0.4014167651,1.6639670152,0.550063776
201419,05/04/2014,0.8583690987,1.454589903,0.787401575,1.750534729,0,0.314309347,1.466165414,0.5131835073,0.0443196927,1.7519862635,1.073078462,0.8133914889,0.8740262208,1.1358024691,1.3381995134,1.1423871322,0,0.6470588235,0.4185559819,2.3820601098,1.5778533636,0.6530127634,1.362002648,0.4327269813,0.7014809041,1.2479128219,0.476417342,0.1985918036,1.4167433303,0.1576931741,2.5289073163,1.830448812,1.3958183129,1.5799256506,0.607681089,2.0954946864,0.366334774
201420,05/11/2014,0.2557544757,1.52173913,1.576576577,1.636436459,0,0.30657748,2.397399431,0.5846585594,0.0146056475,1.7967236216,1.0065543071,1.0028284906,1.0274612367,1.0884776862,1.4135886913,0.8232445521,0.2436053593,0.4361370717,0.1253132832,2.3084895882,1.6795036371,0.7890833581,1.326294952,0.250604135,0.4179331307,1.2714492454,0.189609405,0.0930016275,1.0322822823,0.1305483029,2.6283963557,1.7605242697,1.3232036396,1.7615176152,0.4071661238,1.9346447732,0.389105058
201421,05/18/2014,1.0018214936,1.489444372,0.627615063,1.24715478,0,0.28949146,0.759144237,0.2026342452,0.0046598322,1.7632017127,0.7497488879,1.0887380005,0.7660455487,1.1532125206,1.8281938326,1.2098400323,0.2757859901,0.6666666667,0.0335795836,2.0373734752,2.1290931141,0.8696188479,1.069750633,0.3218020917,0.3705075954,1.2571204086,0.165494415,0.1903855307,0.7793653739,0.1452784504,2.7749284673,1.7442175397,1.2435162435,2.010644589,0.6095791001,2.0640030297,0.336594912
201422,05/25/2014,0.4784688995,1.120147307,0.602006689,1.254928092,0,0.240989857,0.596421471,0.3692132917,0.0157273919,1.8009540189,0.7086267606,0.7294075787,0.7900101937,0.9905530588,0.1372212693,1.2168543407,0,0.5640612409,0,2.6713308952,1.7060367454,0.9488592758,0.9058882738,0.3674359858,0.2111486486,1.1338327597,0.05399568,0.1452784504,0.7923169268,0.0886132034,2.7703914415,1.6677470682,1.2803778068,1.8791946309,0.3858295335,0.1422475107,0.249591187
201423,06/01/2014,1.6666666667,1.269490824,0.134048257,1.072489986,0.067567568,0.244992693,0,0.1120134416,0.0155022737,1.4505012531,0.7572769583,0.6316393913,1.0503700167,1.01219415,1.119488234,1.4804613531,0.0971817298,1.3513513514,0.0393236335,2.3233565669,1.6308609064,0.7552870091,1.021756364,0.4363880497,0.1713062099,1.2112403101,0.077901844,0.0809498111,0.4428697963,0.091348036,2.5365037225,0.1984783328,1.1474996664,2.3060796646,0.4024144869,0.1229508197,0.15474833
201424,06/08/2014,0.1557632399,1.316624365,0.370141888,0.950335221,0.07423905,0.154142582,0,0.2057613169,0.0052235687,1.4483052395,0.717354611,0.6304961009,0.6569188387,1.0941350419,0.8401155159,1.2835472579,0.0936329588,0.2448979592,0,2.2069360848,1.0761072988,0.7300764192,1.282279608,0.2483069977,0.3713527851,0.914124989,0,0.0276625173,0.6364022062,0.0770416025,2.2205228425,1.217239371,1.0669195661,1.3432835821,0.4549590537,0.431372549,0.205727452
201425,06/15/2014,0.347826087,0.935828877,0.154559505,0.754544415,0.137741047,0.031735957,0,0.2623141941,0.0047125353,1.2544032993,0.6629351753,0.6652727618,0.6153846154,0.9853890588,0.8618293022,1.3863025036,0.0987166831,0.7765314927,0.0421407501,1.9462189868,1.0892333473,0.5659025788,1.080524826,0.236380009,0.2329192547,0.8744453145,0.04789272,0.0511770727,0.4678600488,0.0535117057,2.0029542097,1.0068924183,1.0135531565,1.7391304348,0.5293005671,0.3418803419,0.307841866
201426,06/22/2014,0,0.923861102,0.15128593,0.649819495,0,0.029061319,0,0.0446428571,0,1.0587834473,0.7788618567,0.4112003133,0.5799687709,0.9447827,1.0219416892,0.994390617,0,0.7389162562,0.0454338937,1.7849174476,0.9538724374,0.5326321467,0.8630765081,0.260210431,0.0973709834,0.9385839625,0.025342119,0.026745119,0.7152522714,0.0364298725,3.1992598364,1.1560307384,0.9189727728,1.2925170068,0.4585403133,0.3935286401,0.216676029
201427,06/29/2014,0.253164557,0.90747682,0.178571429,0.643604183,0,0.085549852,0,0.0791452315,0.021019443,1.3203071353,0.8453301911,0.8228460794,0.7066213033,1.3870246085,0.7659313725,1.0334346505,0,1.1851851852,0.199071002,1.3790532985,1.0404022889,0.6976744186,0.96,0.3170227429,0.4711425206,0.8064516129,0.060716454,0,0.3043783657,0.0614156303,1.933397306,0.9125925926,1.085235896,1.5915119363,0.2418964683,0.2088772846,0.256739409
201428,07/06/2014,0,0.728078506,0.427350427,0.674623768,0,0.095133553,0,0.1676727029,0.0095817563,1.1868379669,0.6033962589,1.7898832685,0.3543586109,0.4638065264,0.8937960042,1.1627906977,0,0.4020100503,0,1.2843759444,0.8759876331,0.4358523726,0.6620610248,0.2267844354,0.4716981132,0.8764693751,0.046436034,0.0901442308,0.4850444624,0.0357952512,1.9094660121,0.7069486405,0.8387266184,1.043219076,0.3723624328,0.1261034048,0.140818626
201429,07/13/2014,0.7092198582,0.758798838,0.255427842,0.82483976,0,0.142664064,0,0.2537151142,0.0053027893,1.1217847437,0.6013381892,0.6897993311,0.2824133504,0.4720161834,0.6935182715,1.174398121,0,0.7407407407,0,1.0691613765,1.4867677669,0.4220299641,0.7849000187,0.2194586686,0.2622377622,0.6134969325,0.050062578,0.0861079219,0.4266046151,0.0229964356,1.7698559638,1.1614695114,0.8716260279,2.2687609075,0.2651515152,0.5148005148,0.248542204
