Week,NH,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,flu virus,rsv baby,flu shot,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,symptoms of the flu,what is rsv
2013-10-13,0.0366837858,0.0,0.0,0.00355450236967,779.518367318,0.0,0.0,0.0,195.310898939,390.543673992,131.270975301,0.0,0.0,434.444641407,259.058308017,0.0,0.0,0.0,195.798565432,6556.60674483,522.051158011,129.137280227,261.420306867,0.0,326.686076776,346.50007134,128.942561771,130.037725136,262.147031905,131.191920212,0.0,130.512783649,0.0,865.869957442,131.707487009,0.0,909.828739078,260.205193792,0.0,259.058308017,1128.12421512,434.667813029,129.763383943,0.0,0.0,0.0,260.545708153,131.112960284,128.903688523,0.0,0.0,0.0,259.799673168,129.724286811,0.0
2013-10-20,0.1229508197,0.00119832234871,0.00119832234871,0.00359496704614,850.605281094,129.174426051,129.291361259,129.291361259,191.717302312,638.935527164,0.0,125.784237015,0.0,469.072871415,129.291361259,0.0,129.174426051,0.0,129.330386723,8271.01763268,170.082422427,128.540561165,383.30596549,126.975489984,170.23656363,192.558947248,0.0,127.990627808,170.043997237,127.990627808,0.0,128.86363044,0.0,1573.42562399,129.761226896,0.0,1021.03262578,723.995795559,125.784237015,129.291361259,1490.94115286,384.129261505,127.720605386,193.101815645,0.0,0.0,127.785735586,129.174426051,0.0,0.0,0.0,0.0,384.219454622,0.0,0.0
2013-10-27,0.1447963801,0.0,0.000606428138266,0.00485142510612,1143.29915225,127.166516829,127.070199478,127.070199478,0.0,593.488262242,127.281564944,127.083660853,0.0,254.922640049,0.0,0.0,127.166516829,0.0,127.204843084,7681.75119277,317.24836727,127.27557215,318.361261993,127.237143535,254.090696044,126.807041664,0.0,0.0,379.73444426,190.527972178,127.160355881,127.281564944,0.0,931.903901504,191.16720886,0.0,974.04558033,254.26792362,127.083660853,0.0,1695.39844498,637.118166092,0.0,190.648062288,0.0,0.0,254.52388111,0.0,126.616239615,0.0,0.0,127.468063941,254.856756326,127.166516829,0.0
2013-11-03,0.2736842105,0.000579038795599,0.0023161551824,0.0040532715692,1005.29991895,126.17795653,187.72226819,187.72226819,378.585110132,712.839172513,249.325562757,125.587599711,126.1568998,294.156347006,125.587599711,126.042627246,126.17795653,0.0,0.0,7766.12691903,209.317360909,124.550100347,335.707918928,0.0,189.514520726,126.428979691,0.0,125.747388621,125.587599711,125.70104831,0.0,126.276884678,0.0,837.133794861,252.103516591,125.890585476,1088.90943612,293.420785122,125.587599711,125.587599711,796.589673472,336.125823688,0.0,0.0,0.0,0.0,251.716916066,125.61464078,0.0,0.0,0.0,0.0,250.3826669,0.0,0.0
2013-11-10,0.1910828025,0.0,0.0,0.00255427841635,1455.40861289,248.968989861,187.268978245,187.268978245,125.221280595,874.653213712,0.0,125.205197981,0.0,333.472827177,0.0,124.634793143,248.968989861,0.0,187.472210445,8627.98394605,291.048751123,124.801841078,375.058813705,124.326824881,249.792515881,124.368168343,0.0,251.317954027,124.372008941,166.428328868,124.815560509,124.877102283,0.0,914.530600876,313.506077371,124.476796925,914.953736541,624.457729069,125.205197981,0.0,1373.52405827,541.998361675,124.88100488,125.027965785,0.0,0.0,249.893672332,0.0,0.0,0.0,0.0,0.0,250.221073617,248.369966727,0.0
2013-11-17,0.2160675702,0.0,0.0018337408313,0.00550122249389,857.797535771,122.797365547,0.0,0.0,122.716029162,409.623619655,0.0,0.0,122.456147906,655.596939185,122.456147906,0.0,122.797365547,0.0,122.890017655,8558.74936577,204.12708866,0.0,163.664540083,0.0,306.651111288,204.237776336,0.0,122.945275142,122.593677081,122.382290157,0.0,122.051029822,0.0,572.091632057,306.872739934,0.0,1062.4402933,368.06186374,0.0,122.456147906,981.627154372,491.845838637,0.0,0.0,0.0,0.0,306.057609304,122.197927712,123.104600229,0.0,122.530094855,0.0,184.641353277,122.051029822,0.0
2013-11-24,0.1576789656,0.0,0.000799360511591,0.00319744204636,854.114120587,0.0,0.0,0.0,0.0,427.714508582,0.0,0.0,129.12774247,128.734146351,127.419823561,0.0,0.0,0.0,0.0,11257.4814038,128.326425241,127.611778703,128.792126082,0.0,128.481338792,127.726342492,0.0,0.0,191.416512131,127.610074997,0.0,0.0,0.0,810.858833681,129.597013491,0.0,1067.94388614,469.954139659,0.0,127.419823561,1069.13166212,556.563304342,0.0,0.0,129.244741331,0.0,342.409152444,255.454459298,0.0,0.0,0.0,0.0,128.694924504,0.0,0.0
2013-12-01,0.1078515962,0.0,0.00121654501217,0.00608272506083,1100.30927843,117.928720636,177.263558652,177.263558652,118.318463071,550.949450021,118.351978824,117.964284183,0.0,294.798482944,0.0,0.0,117.928720636,0.0,118.229044848,8783.34846964,176.650585866,118.193653964,236.401810482,0.0,237.204237751,234.868977704,0.0,0.0,235.640519723,117.78765985,0.0,117.434488852,0.0,528.908125308,177.225219108,0.0,1022.10096835,589.85110632,117.964284183,0.0,1101.24690969,236.602955709,0.0,117.912141613,0.0,0.0,275.528182488,0.0,0.0,0.0,0.0,118.32110295,157.767973619,176.854504152,0.0
2013-12-08,0.1721170396,0.0,0.000636132315522,0.00445292620865,726.305276868,120.661908202,242.838698214,242.838698214,121.969920521,605.599229642,121.565681556,0.0,121.40675702,363.970386027,239.705092444,0.0,120.661908202,0.0,121.443402585,11480.1043836,0.0,120.998299677,363.677637918,0.0,121.296952898,120.643785525,121.822613854,0.0,0.0,181.264981103,0.0,181.264706217,0.0,241.693806533,161.95739309,121.296952898,564.592989879,403.781785461,0.0,239.705092444,1250.59819731,323.547809479,243.792445367,121.55956825,0.0,0.0,302.95389787,121.296952898,0.0,0.0,0.0,0.0,363.699392204,0.0,0.0
2013-12-15,0.1018070756,0.00128452151574,0.00321130378934,0.00770712909441,631.740930593,189.586409847,126.568974529,126.568974529,383.131897161,590.234849906,0.0,125.84544071,0.0,504.979658893,251.642787747,0.0,189.586409847,0.0,126.016134587,10128.5608344,125.594005812,126.02160091,254.036450688,254.803932412,126.054154282,253.303151388,0.0,0.0,125.594005812,253.099872107,125.821393873,250.810285291,127.018225344,441.47056589,253.588077665,0.0,1136.96737051,337.08076972,125.84544071,251.642787747,1390.61863449,675.370870794,0.0,127.401966206,0.0,0.0,126.569066781,127.171443951,0.0,0.0,0.0,252.251723712,315.71649918,0.0,0.0
2013-12-22,0.5121638924,0.00176211453744,0.00176211453744,0.00440528634361,822.749023189,0.0,412.689983835,412.689983835,320.262244798,777.758310151,0.0,136.732308898,137.914918934,733.517299268,136.565997802,0.0,0.0,0.0,136.81295259,9341.49562889,274.839263217,137.375215759,344.968564508,137.083188222,551.159983999,206.220350612,0.0,0.0,137.292559191,273.856302034,137.668429976,137.212985546,136.010757142,136.987571006,412.729527689,0.0,1050.79354553,640.32982463,136.732308898,136.565997802,1234.66247017,320.842723448,0.0,137.834796658,137.3100036,0.0,550.341588588,0.0,0.0,0.0,136.751158122,0.0,205.798745312,0.0,0.0
2013-12-29,0.3842123647,0.00320256204964,0.00320256204964,0.00560448358687,1038.27445076,179.823845177,319.496072668,319.496072668,241.357845398,599.574363782,239.608804715,239.906430899,362.473746695,921.137217448,0.0,120.861052072,179.823845177,0.0,199.737426467,13206.0543655,120.606224553,178.819672691,301.279378095,362.692631808,159.633770208,238.713728976,0.0,239.477124378,159.525359013,519.257789871,0.0,119.674118267,0.0,718.299222246,641.093099541,0.0,1117.90329453,759.340137836,239.906430899,0.0,1478.82997472,800.894662279,0.0,298.536665332,120.144646242,0.0,360.946312618,178.963519477,0.0,0.0,0.0,180.567562766,400.659357498,120.424861809,119.52203676
