Week,UT,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,how long contagious,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu cold,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,rsv,tussionex,pneumonia,is rsv contagious,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,what is rsv
2013-05-26,1.7372421281,0.0,0.0186199342826,0.0186199342826,0.0,0.0,0.0,1245.3316066,0.0,155.933008731,155.933008731,77.8488876039,778.945046337,0.0,77.7198173421,0.0,0.0,0.0,77.8514345839,0.0,0.0,285.318351011,78.0414063708,0.0,0.0,0.0,0.0,155.13269304,7435.15895517,78.3717903106,77.7239954118,0.0,0.0,181.486057238,77.9429779612,78.1451397914,77.6129739783,78.3448677475,231.857215851,0.0,77.9686069197,390.784756537,0.0,0.0,77.5311283826,0.0,77.3090666396,0.0,0.0,129.55000841,0.0,751.434117936,0.0,0.0,493.061905998,77.8514345839,78.0414063708,1037.41344597,0.0,310.300038032,116.556323547,116.396094179,103.76212756,77.3090666396,0.0,0.0,0.0,78.1355172015,0.0,78.1355172015,0.0,0.0,78.2298552844,129.636020671,103.769786251,0.0,0.0,77.696443114,78.3954962363
2013-06-02,1.523297491,0.0,0.00920245398773,0.010736196319,0.0,0.0,0.0,843.397529386,76.5103872283,153.882528746,153.882528746,76.918047335,536.933629489,76.8484802135,152.972686112,0.0,0.0,0.0,76.3259137208,0.0,0.0,153.030455253,0.0,0.0,76.5103872283,0.0,0.0,114.972312677,6889.16098063,0.0,76.4941971231,0.0,76.4856275718,204.325851512,115.069452765,77.0109996581,0.0,76.3022050046,0.0,0.0,76.7131638869,331.982747031,152.789973892,0.0,76.2679175181,0.0,76.3719486507,76.4641853037,0.0,76.8716552679,0.0,740.172039567,0.0,0.0,306.63496757,76.3259137208,0.0,716.19418698,76.8253191285,382.748695368,178.861915123,76.6556782812,76.60952106,0.0,76.8021720001,76.7940536179,0.0,0.0,76.4165556625,0.0,0.0,0.0,0.0,114.8969152,229.872440004,0.0,0.0,76.9644954312,0.0
2013-06-09,1.1824920579,0.0,0.00681431005111,0.0076660988075,0.0,0.0,0.0,1095.08656162,76.6179577426,76.2905169837,76.2905169837,0.0,509.808939987,0.0,152.563356653,0.0,0.0,0.0,76.5080183345,76.3699172183,0.0,229.142343473,76.1031593659,76.0572033517,76.6179577426,0.0,0.0,0.0,7172.16642845,76.1640922776,114.562222935,0.0,152.551917002,305.482471799,0.0,0.0,0.0,76.3791893299,0.0,0.0,76.4707201309,229.134551455,0.0,0.0,76.2552132273,0.0,76.2932012199,0.0,0.0,0.0,0.0,712.397578318,0.0,0.0,331.028736371,76.5080183345,76.1031593659,1146.42251617,0.0,254.320362304,114.445570212,75.9196677218,76.6234847068,0.0,0.0,76.5310837606,76.6003635588,0.0,153.062167521,0.0,0.0,76.6003635588,0.0,127.263710416,101.870822316,0.0,0.0,0.0,0.0
2013-06-16,1.3128834356,0.0,0.00728597449909,0.00728597449909,0.0,0.0,0.0,1104.51783069,0.0,77.2431486835,77.2431486835,77.2781319968,360.082207326,0.0,115.794809173,0.0,0.0,0.0,153.437094143,0.0,0.0,179.780849607,77.044426658,0.0,0.0,0.0,0.0,77.1143187898,7129.17568879,0.0,153.963387156,0.0,77.1616685318,205.273756163,76.7408952821,77.5369054491,0.0,76.7430190304,76.8784699183,0.0,77.044426658,487.729654746,0.0,77.3733747658,0.0,0.0,76.8566922209,0.0,0.0,154.148975206,0.0,821.163759875,0.0,0.0,308.196958539,153.437094143,77.044426658,1026.67415943,0.0,153.955184052,77.0589036306,76.7755952824,77.0910073271,76.5080828304,0.0,0.0,77.313263442,0.0,154.840054777,0.0,0.0,77.313263442,0.0,179.594941393,153.655381138,0.0,0.0,0.0,0.0
2013-06-23,1.0177044442,0.0,0.00592718035563,0.00846740050804,76.0813120389,0.0,0.0,1219.25554404,152.484418147,152.910800491,152.910800491,127.036936231,660.976940307,76.1042557397,152.398348368,0.0,0.0,0.0,0.0,0.0,75.9210926693,152.252914703,0.0,0.0,152.484418147,75.9475013034,0.0,76.2422090734,6541.66411129,0.0,152.68037433,0.0,76.150184681,279.366832055,75.810246783,0.0,0.0,303.775759293,76.3575528087,76.4323298168,228.381639849,279.358807436,0.0,0.0,75.8070627915,0.0,76.1915098033,0.0,0.0,0.0,0.0,634.067035919,0.0,0.0,254.035893181,0.0,0.0,813.045988232,76.0125638653,177.530240215,152.516409684,76.4554002454,76.1731699465,76.2712258395,76.0354661142,75.9016946078,76.2698355655,0.0,0.0,0.0,0.0,76.2698355655,0.0,76.0143451743,152.346339893,0.0,0.0,0.0,0.0
2013-06-30,0.8581160749,0.0,0.0135900339751,0.0147225368063,67.1886766874,67.0734344951,0.0,648.81783719,67.1364315849,100.706314193,100.706314193,67.1416748909,649.596529795,0.0,179.008477568,0.0,0.0,0.0,0.0,0.0,0.0,134.249699884,67.0799966628,0.0,67.1364315849,0.0,0.0,67.1485818161,7174.42875619,67.391847769,100.515672073,0.0,67.0734710834,223.626053723,0.0,0.0,66.9788201972,67.1193689857,67.4326295225,67.1002686473,133.82825104,380.406653354,67.1567144948,66.9990310663,134.110844632,0.0,0.0,0.0,66.958621518,0.0,66.9947935436,558.747306962,0.0,66.958621518,290.888975835,0.0,67.0799966628,715.598315484,67.262886687,201.007036497,134.377353375,134.191804997,156.605646182,0.0,0.0,0.0,0.0,0.0,67.1118392977,0.0,0.0,0.0,0.0,269.079191756,67.1726014908,0.0,0.0,67.148189386,0.0
2013-07-07,0.8727661343,0.0,0.00451127819549,0.00526315789474,59.9811290697,0.0,0.0,914.484615838,59.6894083797,119.723492477,119.723492477,89.468552882,557.220784705,0.0,79.499020814,0.0,0.0,0.0,59.552805928,0.0,0.0,149.523723219,59.9269455746,59.5993791061,59.6894083797,0.0,0.0,59.9630570211,6254.64212127,59.1186608142,89.40568435,59.1186608142,89.5952039812,178.903227803,0.0,79.4870987393,0.0,89.9794665223,0.0,59.2973210161,59.7535785667,178.896849063,0.0,0.0,59.1008539887,59.9630570211,0.0,0.0,0.0,60.0173058664,0.0,436.813422286,0.0,59.3309134345,238.509339309,59.552805928,59.9269455746,734.896256488,0.0,119.158741017,0.0,89.0462107085,59.4747507257,59.2257275105,0.0,0.0,0.0,0.0,59.0652724992,0.0,0.0,0.0,119.926114042,89.0551987891,120.107052657,0.0,0.0,0.0,0.0
2013-07-14,0.9384164223,0.0,0.00550964187328,0.00642791551882,0.0,0.0,0.0,786.334952565,0.0,60.3478134646,60.3478134646,60.4024928486,827.319467251,0.0,90.3830322442,0.0,0.0,0.0,0.0,0.0,0.0,100.759825745,0.0,0.0,0.0,0.0,0.0,60.2721915064,6949.44881477,60.3268684264,90.3834428615,0.0,0.0,120.656341976,60.2387511511,151.494445423,0.0,60.4651919347,61.0338979234,60.1812832235,120.841482672,241.80894098,0.0,60.3478134646,60.8497836009,0.0,60.163134465,0.0,0.0,60.1268697667,0.0,604.115495958,0.0,0.0,141.140476844,0.0,0.0,927.055240001,60.5854752565,201.288893113,60.1449966494,0.0,120.972770425,0.0,0.0,60.1449966494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.56491726,80.6455119241,0.0,0.0,0.0,0.0
2013-07-21,1.0955710956,0.0,0.00199401794616,0.00398803589232,0.0,0.0,0.0,812.268195642,61.1850764783,60.9828593339,60.9828593339,61.1296886601,589.446420513,121.490310808,101.52741134,0.0,0.0,0.0,60.8324180769,0.0,60.8426414236,263.850300899,61.0008395723,61.1112483317,61.1850764783,0.0,0.0,0.0,6918.81226163,121.42864019,0.0,0.0,60.7480743005,263.856642817,0.0,142.112754637,0.0,91.4431201692,0.0,0.0,0.0,324.896451489,60.750928066,0.0,60.6960326491,0.0,0.0,0.0,0.0,60.8258849651,0.0,405.662978864,0.0,0.0,284.1274514,60.8324180769,61.0008395723,710.84674464,0.0,202.86517817,61.0226389479,60.9398276918,91.3962021061,0.0,0.0,61.2220574855,0.0,0.0,121.318981574,0.0,0.0,0.0,0.0,364.395711383,121.648553212,0.0,0.0,0.0,0.0
2013-07-28,0.9348490969,0.0,0.00808823529412,0.00882352941176,53.7289454468,0.0,0.0,944.433363622,53.8425716154,0.0,0.0,53.1570469841,624.273446832,53.1731065149,89.0703025417,0.0,53.777583599,0.0,0.0,0.0,0.0,178.183721176,0.0,0.0,53.8425716154,0.0,0.0,106.442686764,6107.42331997,0.0,106.692551719,0.0,53.777583599,160.298878529,53.0129465555,231.63993497,0.0,71.2076328627,53.1089265432,0.0,53.3251307906,213.776319948,0.0,53.1089265432,80.1731786433,0.0,53.124957007,0.0,0.0,88.9468568781,53.7613611002,480.547033699,0.0,0.0,231.801453779,0.0,0.0,820.451733407,0.0,142.338630017,106.923156551,53.6071550017,71.233823843,53.6642312698,0.0,53.4008804952,0.0,0.0,53.5748176998,0.0,0.0,0.0,53.7938158911,71.1907499167,53.4538577207,0.0,0.0,0.0,0.0
2013-08-04,0.9731796327,0.0,0.0103916866507,0.0103916866507,50.742808328,0.0,0.0,826.001948529,100.709800992,50.8194128092,50.8194128092,50.6320656553,556.57933978,50.4235165214,117.980678402,0.0,0.0,0.0,75.478326174,0.0,0.0,117.975662725,50.6816908233,50.7734223904,100.709800992,0.0,0.0,75.6295992922,6316.84371315,0.0,75.7978916048,0.0,101.577486556,235.921083733,100.938324865,100.67944843,0.0,100.79472987,50.9270484793,50.4766409625,101.195414997,219.003853789,50.7734223904,0.0,50.5598964326,0.0,50.46526038,0.0,0.0,117.787698025,50.3245570789,370.462623131,0.0,0.0,286.625851628,75.478326174,50.6816908233,757.95798531,0.0,100.957283831,50.5786252263,50.3397242148,101.089379407,0.0,0.0,0.0,0.0,50.4387226483,50.279110459,50.4387226483,0.0,0.0,0.0,50.511618308,50.804073415,0.0,0.0,0.0,50.4083195605
