Week,NM,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,type a flu,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2014-06-01,1.6308609064,0.00016694490818,0.00150250417362,0.00500834724541,922.706162986,0.0,153.711489251,153.711489251,0.0,563.306846672,310.023533494,0.0,152.476369249,0.0,230.807806503,0.0,155.105288175,0.0,0.0,153.653008001,6095.14522859,0.0,155.152091219,153.990751305,0.0,154.001426477,153.933626633,154.825061819,154.965048312,0.0,155.245782096,307.02896753,155.198922518,0.0,0.0,0.0,155.245782096,0.0,152.844336355,615.510235665,359.948084507,152.476369249,0.0,1484.6229339,205.433627642,0.0,0.0,0.0,0.0,155.011766747,0.0,0.0,0.0,154.037001182,152.844336355,0.0,0.0
2014-06-08,1.0761072988,0.0,0.000781372089389,0.00437568370058,1225.59966681,0.0,0.0,0.0,0.0,612.847452334,0.0,0.0,153.004741433,0.0,152.682432318,0.0,0.0,0.0,0.0,152.859907107,4948.91564961,152.813795522,0.0,153.200609235,0.0,154.249943856,152.610000822,0.0,0.0,0.0,0.0,153.297709463,152.90604653,152.774381991,0.0,0.0,0.0,0.0,0.0,612.985695671,307.717094217,153.004741433,0.0,1071.26257646,229.560748649,0.0,154.249943856,0.0,0.0,0.0,0.0,0.0,0.0,458.875841959,0.0,0.0,0.0
2014-06-15,1.0892333473,0.000160359204618,0.00112251443233,0.0043296985247,1022.27812758,0.0,0.0,0.0,0.0,613.18367441,0.0,0.0,152.76872967,0.0,303.270608239,153.894091177,0.0,0.0,0.0,229.4874669,5107.00627715,0.0,154.020585926,153.894091177,151.955306269,154.779075358,153.788648005,0.0,0.0,0.0,154.265479632,204.194218191,152.138771776,0.0,0.0,0.0,0.0,0.0,153.962318758,869.246845573,307.363513273,152.76872967,153.894091177,1582.74658161,153.092315632,0.0,151.544122337,0.0,0.0,0.0,154.148601055,0.0,0.0,0.0,0.0,153.591101594,0.0
2014-06-22,0.9538724374,0.0,0.000312304809494,0.00437226733292,553.638566567,0.0,152.12141299,152.12141299,0.0,251.680789673,152.029524489,0.0,303.54415025,0.0,301.36095795,0.0,151.891899693,0.0,0.0,0.0,6235.34735645,0.0,303.600576346,201.341701673,0.0,150.885171773,201.083363601,151.754523842,0.0,0.0,0.0,302.869889039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.3047644,403.382444198,303.54415025,0.0,1408.22094817,304.703241878,0.0,0.0,0.0,0.0,149.488369504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,1.0404022889,0.000193911188676,0.0015512895094,0.00484777971689,1171.45854525,0.0,0.0,0.0,239.279045695,638.450488315,0.0,0.0,159.808182447,0.0,160.292524989,0.0,0.0,0.0,0.0,0.0,6490.00413189,0.0,320.12413152,319.376211552,159.904539506,240.028101075,159.279239465,159.68859653,0.0,160.050683521,160.002402772,317.601715196,0.0,0.0,0.0,0.0,159.762121869,0.0,240.147490782,798.658773904,159.832575784,159.808182447,0.0,691.872764809,159.762121869,159.833676702,160.535098422,159.904539506,0.0,160.195700751,160.436587278,0.0,0.0,160.436587278,0.0,0.0,0.0
2014-07-06,0.8759876331,0.0,0.000634719136782,0.00428435417328,990.141899578,148.682645672,148.862376884,148.862376884,0.0,791.600173649,148.570071624,0.0,0.0,0.0,0.0,148.365094303,0.0,148.682645672,0.0,148.454632682,6333.29271065,0.0,297.096263637,297.096263637,0.0,148.918590963,148.402547985,0.0,148.275663866,0.0,148.456772661,0.0,148.499442411,148.324482117,0.0,0.0,149.290411366,0.0,0.0,495.131434038,297.647666818,0.0,148.365094303,1236.76854294,148.748953105,148.548131819,147.919017651,0.0,0.0,148.548131819,148.997460711,0.0,0.0,148.658704454,0.0,0.0,0.0
2014-07-13,1.4867677669,0.000155884645362,0.000779423226812,0.0049883086516,490.379565203,0.0,0.0,0.0,147.015574071,196.170224585,294.467835831,0.0,0.0,0.0,294.655852492,146.971238856,147.100634345,0.0,0.0,147.287881652,5635.70844604,0.0,147.011912611,588.410912288,0.0,0.0,0.0,146.749963278,0.0,147.059936043,146.834789825,146.994829229,0.0,0.0,0.0,0.0,147.545854182,0.0,147.148740352,392.576891729,393.259525107,0.0,146.971238856,1273.83316508,245.604920852,0.0,0.0,0.0,0.0,147.011912611,0.0,0.0,0.0,147.415797957,0.0,0.0,0.0
2014-07-20,1.4369177325,0.0,0.00136324203743,0.00793159003594,785.156155598,145.994666756,0.0,0.0,147.774765096,538.898785507,147.881916416,0.0,0.0,0.0,219.719385377,0.0,0.0,145.994666756,0.0,147.837333384,7893.57054225,0.0,296.031653991,147.206283013,146.737153338,146.038747271,0.0,0.0,0.0,145.950612843,147.926526346,147.087598048,0.0,0.0,147.356744753,0.0,0.0,0.0,293.930184796,589.535165913,442.522930176,0.0,0.0,931.327936436,146.392351986,147.845858873,0.0,147.881916416,0.0,145.86258473,0.0,0.0,0.0,291.637220961,146.798988229,146.732573394,0.0
2014-07-27,1.3654618474,0.000127485976543,0.00140234574197,0.0059918408975,923.956357744,145.725307493,145.90805658,145.90805658,0.0,729.020711809,0.0,0.0,0.0,0.0,340.139534543,0.0,0.0,145.725307493,0.0,146.354859281,5441.18978457,0.0,0.0,291.749119739,0.0,146.658794159,145.418187388,729.320674146,0.0,146.62647004,144.660042336,0.0,0.0,145.95200479,0.0,0.0,0.0,0.0,0.0,535.165725321,341.182218023,0.0,0.0,777.262611672,243.476110073,144.834541784,146.658794159,0.0,0.0,0.0,146.981283035,145.184806698,146.981283035,145.346983724,0.0,0.0,0.0
2014-08-03,1.4169762003,0.0,0.00142180094787,0.00781990521327,883.555915304,155.25714465,0.0,0.0,311.746643953,363.432536892,0.0,0.0,155.68546621,0.0,0.0,0.0,0.0,155.25714465,0.0,0.0,6698.88409756,155.873321976,233.252947437,415.622012478,156.466409812,156.259331656,0.0,156.372209686,0.0,0.0,0.0,233.635597763,0.0,0.0,0.0,0.0,155.846904449,0.0,0.0,571.923849983,312.686616973,155.68546621,0.0,1142.34289799,234.619113548,0.0,310.715611757,0.0,0.0,155.779337459,155.585880286,155.920356775,0.0,312.595319027,0.0,0.0,0.0
2014-08-10,1.3306177868,0.00011678150181,0.000583907509051,0.0068901086068,628.115657088,145.616772997,217.882361735,217.882361735,144.517421651,579.931648674,0.0,0.0,0.0,0.0,144.126128993,144.457961252,0.0,145.616772997,0.0,0.0,5647.86378049,0.0,0.0,288.998216438,0.0,0.0,144.719265975,0.0,0.0,0.0,0.0,0.0,144.762908697,0.0,0.0,0.0,146.013428855,0.0,144.648325112,361.567466063,145.60673739,0.0,144.457961252,1062.04859754,146.013428855,145.244721707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.728084175,0.0,0.0,0.0
2014-08-17,1.4076655052,0.000115035085701,0.000805245599908,0.00816749108478,748.331866777,140.75073708,0.0,0.0,140.146519264,327.459268365,0.0,0.0,0.0,0.0,186.830031614,0.0,0.0,140.75073708,0.0,0.0,7058.26673441,0.0,140.635381359,234.002781204,140.369183877,210.378358809,0.0,0.0,0.0,0.0,210.336279924,233.63563814,0.0,0.0,139.732537586,0.0,187.734498458,0.0,0.0,701.950690155,282.122970918,0.0,0.0,840.902241471,280.989168375,139.816815353,141.048937794,0.0,0.0,210.985058088,140.945240329,0.0,0.0,140.326916734,0.0,0.0,0.0
2014-08-24,2.0052770449,0.000116009280742,0.00150812064965,0.00893271461717,1090.76523401,0.0,136.510350154,136.510350154,136.212287734,680.693828308,0.0,0.0,0.0,136.120786393,409.038233312,136.361282118,0.0,0.0,0.0,136.120786393,5946.63557965,271.667050323,272.917949284,272.534453542,136.633814444,136.376422774,136.027448603,136.469244959,0.0,136.417798126,136.376646452,273.597562638,0.0,137.171417225,136.305071432,0.0,273.836820156,0.0,136.608077723,636.727264374,729.062652862,0.0,136.361282118,1362.23191399,272.735958209,136.789283809,136.830684924,0.0,0.0,204.369283442,0.0,136.757502266,0.0,135.981639723,0.0,0.0,0.0
2014-08-31,1.8046405042,0.000261472087855,0.0014380964832,0.00745195450386,694.325318211,0.0,0.0,0.0,0.0,554.873674849,139.061928978,0.0,139.103162945,139.103941646,346.951456599,138.998467857,0.0,0.0,0.0,138.315745313,6058.29998403,0.0,0.0,417.751972879,138.768549381,139.145305707,138.601459015,0.0,0.0,0.0,138.896610765,138.518064635,139.355085365,138.643193872,0.0,0.0,278.688989357,0.0,0.0,926.029518711,463.939414528,139.103162945,138.998467857,1849.10083578,231.661213271,139.082328185,0.0,0.0,0.0,138.867910897,0.0,139.313034947,139.650150579,138.868332654,138.399193726,138.190761205,0.0
2014-09-07,1.7965942821,0.000109301563012,0.000874412504099,0.00961853754509,626.886591696,0.0,0.0,0.0,267.598375875,626.295377312,0.0,0.0,0.0,0.0,404.20396647,133.844388587,0.0,0.0,135.06232988,270.450405506,6934.15836246,269.265338544,133.925163716,179.240650001,133.713643938,267.840656079,267.105280304,0.0,270.531964736,267.750072773,268.012072798,313.416641346,133.47228357,133.592854738,134.369330964,0.0,538.98166602,0.0,0.0,1657.54956067,673.265700106,0.0,133.844388587,1252.73556242,606.010059199,133.925163716,133.794291491,0.0,0.0,135.470249934,272.338796316,0.0,0.0,336.786487367,267.446816845,135.103011305,0.0
2014-09-14,2.068655374,0.000343760742523,0.00126045605592,0.00825025782056,264.389236738,132.821008555,132.141807533,132.141807533,132.901141893,264.416400584,0.0,0.0,131.502031425,0.0,176.211584009,131.502031425,0.0,132.821008555,0.0,131.73990064,6384.01451068,197.796093821,398.823734498,266.52588347,131.789315083,0.0,0.0,0.0,132.278257688,131.859158245,131.819381727,263.559258398,131.779629199,131.670264212,264.099041611,0.0,927.522297396,0.0,132.107839108,573.06172534,330.798924986,131.502031425,131.502031425,1100.51232217,397.276960263,0.0,132.258247707,0.0,0.0,264.442532809,265.319520598,0.0,132.418647597,394.743676987,131.819381727,0.0,133.021523362
2014-09-21,1.6721647139,0.000569216757741,0.00204918032787,0.0104735883424,843.38812934,131.820695294,0.0,0.0,132.628445142,576.355525447,134.041185094,0.0,133.445858364,0.0,265.818780471,131.860448218,131.900225125,131.820695294,0.0,133.84391612,6519.24305733,532.652209499,133.445858364,710.803789311,133.87968969,0.0,200.453189211,0.0,0.0,134.12207899,0.0,177.305865374,133.124689029,0.0,133.365420836,0.0,756.650906412,0.0,134.081619841,843.550184549,534.521688169,133.445858364,131.860448218,886.862659985,134.284160052,132.688442945,0.0,0.0,0.0,310.62895667,132.259300148,0.0,0.0,400.216882424,0.0,133.365420836,133.96038872
2014-09-28,1.3443546189,0.000895555804321,0.00212694503526,0.00895555804321,947.103397669,135.90743358,135.187103601,135.187103601,0.0,766.428245063,135.764713931,0.0,0.0,0.0,135.155425805,202.364652291,134.513609949,135.90743358,0.0,180.433139688,7526.16175258,676.93050939,203.554844083,405.873421813,135.702630335,134.513609949,225.167740128,135.743541589,0.0,0.0,135.581191028,406.373039215,0.0,0.0,180.174987102,0.0,1221.74043198,0.0,135.581191028,1533.77889368,497.495524496,0.0,202.364652291,856.085995772,361.425342521,135.888042657,180.379580379,0.0,0.0,270.230790038,136.195198866,135.024952507,134.87979945,135.318444606,134.35149653,271.405260669,0.0
2014-10-05,1.5544486431,0.00096380381238,0.00192760762476,0.0108160205611,627.480147721,134.524256944,0.0,0.0,135.049608569,716.457577471,134.557886363,0.0,134.886849173,134.205639633,447.453133981,134.274008965,0.0,134.524256944,0.0,269.197076584,7254.44587358,1031.1137166,134.354994495,314.079588458,134.274008965,134.368116195,134.112330447,134.805616503,0.0,0.0,134.54447368,267.763724914,135.131135649,0.0,134.643444332,0.0,1168.98895786,0.0,270.343872225,1165.75983078,359.141082215,134.886849173,134.274008965,1163.73250838,1122.0385413,0.0,537.472464779,134.968179803,0.0,448.207987441,0.0,0.0,134.314489523,335.906030713,0.0,402.822026896,0.0
2014-10-12,1.9023337909,0.000629722921914,0.000944584382872,0.00892107472712,1081.52650097,135.779083246,201.929490217,201.929490217,0.0,585.54248357,135.253274308,0.0,0.0,0.0,450.069789971,0.0,136.227079839,135.779083246,0.0,136.144941111,7879.15223113,901.494601257,225.312352296,405.332811144,0.0,339.612058611,134.805415784,0.0,134.138049238,0.0,134.38105295,201.68622491,0.0,134.706430802,201.685931519,0.0,1943.9758491,0.0,0.0,1307.46788442,497.10640528,0.0,0.0,855.508815612,677.245982084,0.0,133.815408109,0.0,0.0,495.537742475,0.0,0.0,0.0,180.182532226,0.0,134.967929847,0.0
2014-10-19,1.6610987379,0.000648088139987,0.00183624972996,0.0102613955498,1318.70510425,0.0,262.907349204,262.907349204,265.401958203,834.085712385,131.994110439,0.0,131.854774064,131.926428766,483.353371588,175.604013559,0.0,0.0,0.0,131.905068037,6938.85938025,527.646740243,263.809967852,462.845442206,131.273058161,396.258437975,130.939256249,0.0,0.0,132.741021642,131.914583845,330.570444087,0.0,0.0,393.291328443,0.0,2160.06253541,0.0,131.647851088,1011.18557172,484.988164146,131.854774064,175.604013559,1141.38080624,528.152522762,132.392216967,132.262100337,0.0,131.330913739,527.59791381,0.0,131.568473427,133.062234036,132.094014854,265.082100465,0.0,0.0
2014-10-26,1.3171759747,0.00055011552426,0.00154032346793,0.00946198701727,1026.55813139,134.104117251,268.147420026,268.147420026,133.780877438,847.955212475,0.0,0.0,0.0,0.0,334.320261398,401.130114316,133.942302328,134.104117251,0.0,134.037558333,8028.82663124,267.981784041,0.0,403.085724425,133.788944299,201.177574372,133.861541217,0.0,0.0,133.982719438,134.118498888,133.901909595,0.0,0.0,133.59412581,0.0,895.797075641,0.0,134.118498888,938.004920045,357.723389392,0.0,401.130114316,1070.31297874,715.09602043,134.037558333,133.790683484,0.0,133.619841173,268.141799021,268.723816284,134.037558333,0.0,200.628301036,0.0,133.740581993,0.0
2014-11-02,1.7509363296,0.000433698362789,0.00249376558603,0.0122519787488,876.564450199,261.159306305,0.0,0.0,132.1600377,700.802218345,0.0,0.0,131.761623709,0.0,393.540407321,130.891013168,0.0,261.159306305,0.0,132.199917012,7530.98209427,482.088119264,131.344747885,438.310645277,0.0,262.930332406,0.0,0.0,130.382759827,131.841141888,131.344771811,392.89024838,131.444507888,0.0,196.690956332,0.0,1362.2754095,0.0,0.0,833.303043392,702.389132278,131.761623709,130.891013168,1225.61232614,438.918303006,219.373202352,131.722947979,0.0,131.761623709,131.325035864,0.0,0.0,130.186459376,219.201374318,130.422090977,131.682201392,0.0
2014-11-09,1.2637056309,0.000861790369493,0.00269309490466,0.00947969406442,885.177448926,133.874536821,199.447121108,199.447121108,198.490666902,442.483465411,0.0,0.0,0.0,0.0,398.399704853,176.81699168,132.351202875,133.874536821,0.0,132.486950841,10881.5404657,486.926517987,199.566906398,331.61824486,0.0,0.0,132.848354178,0.0,132.948417741,0.0,132.944395873,265.452388948,133.048710781,0.0,0.0,0.0,932.141176845,0.0,401.138996754,1062.98486322,799.559045043,0.0,176.81699168,1415.18950524,794.24366207,0.0,0.0,0.0,0.0,221.341152166,0.0,133.632376067,266.942843369,466.265181899,0.0,0.0,0.0
2014-11-16,1.6204339467,0.00158127767236,0.00263546278727,0.0110689437065,1076.16409238,209.645898278,141.140241397,141.140241397,209.350923194,794.569654502,0.0,0.0,139.427202041,139.14464967,280.202520765,0.0,140.518137411,209.645898278,0.0,0.0,10749.6703411,187.224121451,139.7427435,283.362811434,0.0,139.313105662,211.231807038,141.638691998,0.0,138.892728156,141.076213116,373.955070026,0.0,0.0,0.0,0.0,563.287820753,0.0,277.701659794,1029.8332089,910.496522939,139.427202041,0.0,1541.77359837,608.981168239,139.270953437,283.362811434,0.0,140.85806638,209.645898278,187.819643717,140.56053878,140.900673175,187.069393054,0.0,141.596004026,0.0
2014-11-23,1.8017009848,0.00255183413078,0.00398724082935,0.0130781499203,1247.0702257,0.0,149.819873498,149.819873498,299.373143602,1147.18852145,149.637527726,0.0,149.148831909,0.0,348.765593005,149.235349312,149.502068287,0.0,0.0,149.550701488,8522.81726824,149.689389439,224.648850753,299.216649152,0.0,300.091692316,149.729674899,149.28030654,298.733707749,149.502068287,299.017537517,249.299992715,0.0,0.0,299.189160911,0.0,450.14276832,0.0,149.508768758,798.301729995,449.855213363,149.148831909,149.235349312,1046.89461803,549.258735228,149.411898161,150.006527976,0.0,0.0,299.910750687,0.0,150.091122515,149.302764818,224.739785592,0.0,0.0,0.0
2014-11-30,1.8722565619,0.0041928721174,0.00658879904163,0.0151742038534,1219.04428799,0.0,129.884272142,129.884272142,130.269287156,782.853622023,130.544697911,0.0,0.0,0.0,477.85501883,0.0,0.0,0.0,130.269287156,130.119427734,7567.60328087,0.0,196.172679095,217.559688325,0.0,130.505282241,130.538902897,129.845162153,0.0,130.272794019,130.198002268,347.942826994,130.158703143,0.0,131.318519198,0.0,523.795521576,0.0,174.246836467,1219.15116031,436.421881875,0.0,0.0,1261.4788446,523.241918899,196.489278047,0.0,0.0,0.0,261.186287575,263.171342359,0.0,130.434296283,195.448988018,131.358132628,130.558506093,0.0
2014-12-07,2.148272957,0.00453234445818,0.00669550885867,0.0166872682324,1203.58942332,139.111359958,231.531049426,231.531049426,208.564743326,1063.15830871,138.317056771,0.0,0.0,0.0,369.763632164,184.867403261,0.0,139.111359958,0.0,139.237366717,8093.38553519,207.59901261,276.722017525,185.0352605,139.006481049,138.21722137,231.014556069,138.067236681,139.932615889,0.0,138.358781374,462.670482157,0.0,138.677387664,138.839230003,0.0,278.700426766,0.0,276.684836257,1203.84323392,881.405146326,0.0,184.867403261,1387.03555705,695.26470916,0.0,138.819418963,138.133882678,0.0,231.404782019,232.569872972,0.0,278.748738638,277.186986595,138.050644424,138.121315477,140.355756547
2014-12-14,3.7969094923,0.00624009508716,0.00931061806656,0.0200079239303,1225.41184765,0.0,441.137045608,441.137045608,147.566282316,1028.67019756,0.0,0.0,146.609720353,0.0,636.68691257,146.84330631,0.0,0.0,146.509401059,220.653028922,7738.46584197,147.922830264,221.105640252,392.086834483,146.37689331,245.352067398,292.822184128,147.433019568,146.887576225,0.0,146.597872919,343.051788409,147.69978619,147.115188478,146.84330631,0.0,294.980918254,0.0,442.522997117,1128.17350381,687.749049207,146.609720353,146.84330631,1321.99164881,638.164981422,146.509401059,145.980804302,0.0,0.0,147.426060161,147.119675691,0.0,0.0,367.423677017,147.744341178,147.52183464,0.0
2014-12-21,6.6527415144,0.0167910447761,0.0210312075984,0.0325644504749,1746.55464787,173.412572133,345.780804776,345.780804776,261.897673443,1686.86934994,0.0,0.0,348.851331584,0.0,1279.54063246,0.0,0.0,173.412572133,174.320526753,173.098892472,9248.89828951,0.0,232.939505045,232.729822726,0.0,233.309583453,174.371454465,0.0,0.0,0.0,174.215514387,814.359574749,0.0,0.0,0.0,0.0,291.985331514,0.0,466.107700597,1630.86131344,525.525390475,348.851331584,0.0,1570.55305891,757.882342382,174.828063458,173.77997165,173.151093586,172.786345571,174.791714445,175.340024844,0.0,0.0,407.328824766,176.089354929,176.142425862,0.0
2014-12-28,5.6214444123,0.0180609738477,0.0228290709435,0.0313538505996,1703.58897509,0.0,266.111252143,266.111252143,158.998608922,1011.63961412,159.861573446,0.0,0.0,0.0,851.011988857,239.593606548,0.0,0.0,159.62089056,266.303437036,11011.0711212,160.102983252,159.094506757,266.20820264,0.0,266.416201057,239.617543739,0.0,159.046543384,159.190520339,159.569036324,531.8531305,0.0,159.668969141,398.644730097,0.0,160.181899651,0.0,372.956508876,1224.3518398,693.820846343,0.0,239.593606548,2180.12085466,906.240333314,0.0,478.694224514,0.0,0.0,159.544750955,320.88188916,319.626757641,213.114164104,239.931646517,319.811076615,159.332982947,0.0
2015-01-04,3.9706685389,0.0194949870033,0.0228369847753,0.0335128109915,1217.73479245,279.49873658,488.686581568,488.686581568,234.022293865,795.086931489,139.74936829,0.0,279.062392733,0.0,1450.35182348,209.349355798,0.0,279.49873658,141.996667153,209.602193307,10105.882333,187.415657965,142.339550744,327.914540307,0.0,211.781577596,374.153790132,0.0,139.355588434,139.481740143,187.232097955,608.162691055,142.210775517,279.485402134,351.904472788,0.0,610.284779803,0.0,562.275066834,1452.15556805,986.224085125,279.062392733,209.349355798,1637.79089092,1687.80529493,139.875876469,141.045815538,140.969513847,141.911204218,327.744173756,281.932146539,139.875876469,281.241109965,468.654005215,139.665156559,139.313588558,142.125054736
2015-01-11,4.11319513,0.0190117560617,0.0228692138134,0.0339823659074,732.630765455,274.554230056,320.399091036,320.399091036,205.285980304,914.082182749,183.116304067,276.110830113,182.826811978,137.790359305,1417.1149805,137.665699752,0.0,274.554230056,137.81884741,274.688290793,9192.87055256,0.0,275.497562086,320.344377201,0.0,413.121683599,204.976963532,275.695250899,138.097048173,137.748781043,413.95528391,503.404640996,0.0,0.0,228.64718997,0.0,346.122881241,0.0,412.371021451,1740.71426625,642.083999245,182.826811978,137.665699752,1372.48983456,1603.91544227,138.152096298,138.598611302,137.337217608,0.0,137.964360911,346.249067292,136.469174754,137.084976843,274.605824842,136.754227705,136.057875252,205.999088765
2015-01-18,4.2306408545,0.0219536757301,0.0270896273917,0.0383685800604,1028.41572742,210.231574952,560.583575861,560.583575861,280.385803757,700.369306491,139.427501946,0.0,140.937007874,0.0,1167.29655474,283.978141025,0.0,210.231574952,0.0,282.277696343,8687.03535576,0.0,187.04620896,233.611180119,138.255568725,140.440299269,349.717840566,140.066297813,138.297249632,210.337235913,233.638737194,208.648145692,0.0,140.243094917,209.93623767,142.074760959,349.825029845,0.0,561.435186274,1402.53873472,890.735607789,140.937007874,283.978141025,1354.28315168,1123.32547162,140.786759859,138.338955678,140.203750466,0.0,187.06042574,141.256903866,0.0,0.0,414.891748895,140.362063751,139.196386455,142.160554897
2015-01-25,3.9074146724,0.017562584902,0.0232874053949,0.0326023675529,1416.0316043,385.845626985,321.712348409,321.712348409,128.230155391,857.336875822,128.346165785,129.313275735,192.767349927,0.0,814.211369499,257.925032795,0.0,385.845626985,128.556632319,257.592332574,8616.99185047,0.0,128.750563056,300.24064829,128.19153185,257.888194499,342.783794561,128.114354528,129.001395661,128.423622735,257.268362434,300.020212314,0.0,256.383063701,128.325986526,0.0,129.095083227,128.962516398,558.271927366,1330.765533,817.099713645,192.767349927,257.925032795,1457.49091094,730.94867617,129.040298374,128.653160843,171.598642868,192.902897034,128.789466357,129.225488824,129.041537131,129.043148287,214.440601066,128.461203068,214.284956123,129.099991686
2015-02-01,3.5398927783,0.0157865583456,0.0200332348597,0.0286189069424,1373.90498446,193.168137679,0.0,0.0,128.419042039,901.428611515,128.777175197,0.0,128.707576764,129.397087359,814.61279486,128.892207492,128.574020525,193.168137679,129.358041768,214.810435019,7593.41846198,0.0,128.574043932,300.80083486,0.0,0.0,257.47670362,0.0,128.777175197,192.89012432,214.732706582,322.687108754,0.0,0.0,192.696319426,0.0,387.388173603,128.178287935,773.408142208,1245.35801967,688.994375336,128.707576764,128.892207492,1586.94457962,602.210255058,258.411566084,386.673978129,0.0,0.0,0.0,259.274506954,0.0,129.671067882,171.680409491,0.0,193.386660042,193.542303343
2015-02-08,3.3427244346,0.00941828254848,0.0139427516159,0.0228993536473,1134.41091407,130.299297604,261.651127919,261.651127919,196.491409146,1090.16772448,0.0,260.834502204,130.223349624,0.0,479.228054273,263.414163961,0.0,130.299297604,0.0,196.794409964,7192.01493843,0.0,0.0,260.76149869,131.826094404,260.766388605,261.3485108,0.0,0.0,0.0,261.86121697,392.089001225,0.0,130.029852313,196.557521955,0.0,326.414773074,263.811111164,1004.18508767,1265.7986796,656.245880425,130.223349624,263.414163961,1917.15727972,524.184884051,0.0,0.0,218.101300483,0.0,130.299297604,130.732840337,0.0,130.732840337,131.786399705,0.0,130.260027171,130.496005481
