Week,NV,athena_flu,athena_ILI,athena_viral,thermoscan,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,flu cold,flu treatment,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2013-10-20,0.7454611038,0.0,0.00306905370844,0.00971867007673,0.0,675.534194986,112.728424432,131.21191544,131.21191544,112.431421052,601.400749314,0.0,0.0,56.5052053121,56.2493995101,319.641382355,84.6553101456,112.686176093,112.728424432,0.0,112.262447784,7104.48118904,338.35355382,56.3771794552,131.494557615,0.0,112.674964309,0.0,169.395761666,84.6468336326,56.2919065468,56.4707957246,84.5274599378,319.613572387,0.0,56.2496085163,84.5526448789,56.3172720887,959.03702648,0.0,141.023632385,56.6934655948,996.375979455,450.994086277,56.5052053121,84.6553101456,999.032608331,0.0,507.453638246,225.633650761,56.3942246609,56.2754435465,56.215524533,0.0,131.801610176,0.0,56.4882403799,0.0,0.0,93.8834702911,0.0,150.672491767,56.2919167825,112.431049066,56.5906669264
2013-10-27,0.8048169787,0.000283929585463,0.00312322544009,0.0102214650767,58.1073513354,1108.9853255,115.020311801,76.4184519448,76.4184519448,57.7298748623,689.746141766,57.4322247541,0.0,86.962527022,116.144735962,210.80976033,95.7464935517,115.900514529,115.020311801,0.0,57.4019173301,7087.10968072,172.453422391,153.084633744,133.98720611,56.7211890417,229.624154967,58.1774446422,144.411774015,116.284753727,0.0,0.0,57.4581131112,172.459480284,58.1949943993,58.2829022458,57.2891286406,57.2718572723,651.503079651,0.0,230.989221495,57.2545963147,1034.81240843,440.427778943,86.962527022,95.7464935517,1113.78621567,0.0,536.336197864,191.770589972,56.9267626655,57.3325358734,0.0,0.0,134.311638398,57.3929760037,0.0,85.6654039916,0.0,76.5797957234,86.8046195621,57.826077686,57.0555559374,57.7211674913,0.0
2013-11-03,1.0033256299,0.000263574064312,0.00553505535055,0.0108065366368,0.0,1066.25965952,55.1864562442,110.204083957,110.204083957,73.5100549812,607.837451072,55.0093130985,0.0,55.3820586743,55.0425413154,239.465025072,220.87920614,54.9046389548,55.1864562442,0.0,91.9126708599,7455.69646357,165.838596954,83.0146957477,184.035420786,0.0,183.830461719,82.9015660942,129.184734722,110.831509379,82.9645662371,55.1257877481,82.8851809529,294.639244928,0.0,0.0,83.1400023424,0.0,663.131646807,0.0,184.101975687,55.3368280595,773.573994019,533.83710811,55.3820586743,220.87920614,997.121838463,55.5624060365,331.427216396,202.72155389,54.9429768753,147.014335321,0.0,0.0,110.77121042,0.0,55.0758096994,55.4453269148,0.0,92.0232381959,55.6463371634,184.169202293,0.0,55.2094515741,0.0
2013-11-10,0.9307604994,0.00180412371134,0.00489690721649,0.0128865979381,0.0,1145.73137077,0.0,110.606082999,110.606082999,110.864664032,721.694924645,166.240161368,0.0,83.3784015441,55.5014844507,351.789446834,111.0276687,167.461486203,0.0,0.0,55.4721978842,7641.94316606,222.10557445,129.577761776,222.163764262,83.1651896334,129.416116849,55.5492728148,111.258260701,129.594885729,55.3799854425,55.4970678642,138.832253776,481.211422378,55.5686165758,55.5350115196,55.6331714334,55.6857853065,555.579030809,110.693248011,148.088830247,55.631484014,740.695686231,536.716184163,83.3784015441,111.0276687,1206.27479261,0.0,518.322731682,314.695263009,55.7530589825,55.4344798081,0.0,0.0,111.212393203,55.2966571466,55.4991154738,55.4991154738,55.5183092605,240.622021344,0.0,55.5949977373,55.4345143337,0.0,55.820495401
2013-11-17,1.0487990436,0.00104465917994,0.00287281274484,0.00940193261948,0.0,921.714437866,106.813836183,70.8457196829,70.8457196829,106.399487056,816.520140633,79.9275038827,0.0,124.533434159,0.0,461.85262003,106.635330473,79.9201607341,106.813836183,0.0,88.7967363867,7476.52512274,124.377101205,160.200576083,177.496282775,53.0244346789,159.722125658,53.7492828382,80.2953513052,213.093537375,70.9631561582,0.0,265.660271376,354.992863431,0.0,0.0,53.4593055269,0.0,373.136508719,0.0,142.065527653,0.0,1030.29684351,567.871359143,124.533434159,106.635330473,1175.30310341,53.7492828382,479.310773317,124.430871044,105.898364985,70.8777162262,53.6521748294,0.0,212.443012689,105.802760081,53.0999406128,0.0,53.1894964826,124.173576646,71.1133964105,195.474806389,124.125457884,52.9970714124,53.1251997204
2013-11-24,1.5436289573,0.00359712230216,0.00599520383693,0.0128896882494,56.1990420917,935.109644107,56.2104813859,130.806159589,130.806159589,112.177850446,861.85428874,0.0,0.0,56.4576712877,55.9230671615,281.09192367,149.789113219,56.1319557108,56.2104813859,0.0,83.9946429263,7830.04944565,112.342276307,169.174401645,262.11949743,56.2335826674,205.965650584,56.1649264423,224.923162211,74.9342562135,84.1127450738,56.2752727142,93.6692378463,187.451480017,0.0,0.0,112.274539066,0.0,393.614382758,0.0,131.11620642,55.9567862253,693.458000704,599.297489671,56.4576712877,149.789113219,714.091019417,56.4596345975,393.518616854,112.443760022,131.110653731,74.747991591,55.889388711,0.0,168.360852258,0.0,0.0,0.0,0.0,131.042851869,56.3637449393,196.836055111,56.0972578424,0.0,56.3185533273
2013-12-01,1.3957597173,0.0032414910859,0.00540248514317,0.0124257158293,0.0,891.686065292,75.8198678827,100.871843758,100.871843758,50.510324271,539.062967256,50.5002664017,50.5460370359,50.7303761027,50.4716605469,421.326022134,117.934054967,50.541211379,75.8198678827,0.0,101.185953559,11173.8334855,185.396898186,101.120420671,252.58506666,50.5320764163,218.9072833,50.4867457866,185.595772772,84.256165556,101.077752922,101.288501984,101.070423591,404.360035995,50.5929767795,50.5168742272,50.5172467588,50.5647042244,303.518904491,50.4428615637,117.933972097,50.7024827101,792.47013102,690.71941175,50.7303761027,117.934054967,1030.52510184,101.35331327,522.431150587,303.529778645,50.4411137708,100.892088954,100.82161538,0.0,135.165801722,50.5460370359,126.359391245,50.5543128322,0.0,84.1798276715,101.306317038,252.977368916,117.852716185,75.7110889071,0.0
2013-12-08,1.6431787615,0.00457084814627,0.00711020822753,0.0144743524632,115.991689689,986.030932399,58.6582948251,87.347932635,87.347932635,58.0832669801,735.952374353,96.7060594397,0.0,57.5979106778,0.0,329.268439543,77.4312825944,58.0307821003,58.6582948251,0.0,116.19422972,12064.8471124,58.534580434,193.697833992,290.246085444,0.0,290.269609867,58.3519446349,58.2025708785,135.670282877,57.8044762532,58.676011012,135.494564286,251.919366054,0.0,57.3899759822,57.8655895962,0.0,368.156259736,0.0,213.042461397,115.022176765,1220.48405158,871.38646242,57.5979106778,77.4312825944,1203.71218202,58.7114755094,542.352060195,232.487096001,135.418660174,173.100360882,58.4641205118,0.0,58.4933077039,57.9395828625,116.774399932,116.085788185,0.0,174.277211308,58.3294570309,232.545551235,57.9919563214,57.4418187789,58.1935541998
2013-12-15,2.4855332047,0.00643004115226,0.011316872428,0.0205761316872,123.466740491,911.05059806,124.643291403,123.39245244,123.39245244,62.0783747041,601.614704304,82.8223626276,0.0,166.271593847,61.9384644986,477.057602343,186.421983281,0.0,124.643291403,62.163763551,248.135943478,8584.61056647,61.9571770256,207.271118509,290.049441518,93.2298704936,165.613430801,0.0,217.188569674,124.392826384,82.8846169158,0.0,165.788424427,331.764345799,62.2075413197,62.0689748919,93.1183272995,0.0,332.01405341,0.0,186.626417403,62.4833359468,1161.85500758,746.437292562,166.271593847,186.421983281,1309.86816538,0.0,663.465138481,228.391474256,125.193129167,124.853750202,0.0,0.0,62.2094095684,62.0073386024,124.182800283,124.239042494,62.364460843,145.13096569,186.265445917,228.423326639,123.727454573,103.560541021,62.6722786016
2013-12-22,4.1202254227,0.00832342449465,0.0133769322235,0.0359690844233,0.0,861.536096244,64.1048808245,291.730172094,291.730172094,161.782432071,453.235658622,129.23840517,0.0,216.382625929,128.46726254,733.748005959,129.616940707,64.0985650581,64.1048808245,65.1323657611,172.422389072,8673.52727134,129.964455649,353.051274592,280.214202284,64.8085851104,292.404788804,97.4486634436,108.047139212,96.5983558822,64.9331373804,64.4470320382,162.329938354,410.044979946,64.1048808245,64.4665024406,107.883785508,131.094411663,388.514366841,0.0,194.159497908,64.1435331494,1208.49220013,970.531154472,216.382625929,129.616940707,1017.04965993,0.0,669.008911895,388.554360096,129.778251183,97.2141298691,0.0,0.0,107.962170801,0.0,0.0,107.792871255,0.0,193.224379486,65.0609583419,324.238994756,64.1242011623,64.0662750547,0.0
2013-12-29,3.6882194605,0.0103938730853,0.0177789934354,0.0243435448578,59.273523638,816.325848591,99.711047709,238.676061843,238.676061843,139.409180113,677.988458457,89.5194812887,0.0,119.991834895,89.214042445,937.536113685,179.419672576,59.7428503198,99.711047709,60.5924507738,279.065764371,9910.73180642,199.422095418,179.407600889,338.794717431,0.0,279.052395182,119.604951271,361.909164338,259.152619239,99.6207171633,59.273523638,199.368153776,678.384757679,60.445870911,89.4114748551,79.7868259185,0.0,837.884780564,118.15403416,259.230347183,0.0,1256.76708573,1036.8376151,119.991834895,179.419672576,1519.80196398,0.0,1236.38652498,418.985538771,59.201915636,180.097969921,118.047300615,0.0,279.426105408,59.6917021948,60.4093366886,89.2858300014,0.0,119.611021377,119.789516771,259.399708863,159.255165033,139.463021586,59.273523638
2014-01-05,3.2208352597,0.0154400411734,0.0218733916624,0.0334534225425,0.0,829.687871416,96.6821082454,269.984414242,269.984414242,173.788985441,502.232559245,154.335141404,0.0,155.083102026,57.5011825719,1333.78965299,212.494246725,57.9035923444,96.6821082454,0.0,328.16214098,10766.0997506,425.14013671,96.6295734488,463.551488725,135.076579744,231.642076841,96.6061880486,193.58680936,135.23960796,58.3898616268,87.4448680457,116.440816267,541.168358512,0.0,135.245651809,232.084823202,0.0,1450.24816571,57.8424183472,259.820832198,58.354665809,1759.44174103,1139.89431153,155.083102026,212.494246725,1337.54004854,0.0,1294.67259467,734.533502218,115.684836694,192.845992637,0.0,0.0,328.884444224,145.524683262,86.5026454169,115.882343825,57.3974210395,135.274379477,58.246954227,232.073468965,115.919573256,135.117137525,0.0
2014-01-12,2.6385224274,0.0173541247485,0.021629778672,0.0334507042254,0.0,1066.69409026,73.7000993527,349.053605707,349.053605707,110.215765892,681.55139195,82.6778684858,0.0,73.8956638573,110.454615711,1160.5585088,92.0876274494,55.1831350306,73.7000993527,0.0,313.116768613,9118.53224054,331.625441383,110.480671917,239.321017552,55.0090542832,441.595463927,73.6500075437,147.656863215,138.136655628,55.2646608829,110.689717329,128.890638813,497.52500714,55.0753502209,82.7408711616,248.888137442,0.0,903.110674283,55.2401089668,294.62234456,110.2171163,1510.99293797,957.634180428,73.8956638573,92.0876274494,1440.27057324,55.2825422255,1510.05456746,479.132121851,110.441861349,165.377301097,55.2481253054,0.0,166.077698645,110.0512266,0.0,128.857320776,0.0,220.966843725,55.2734061994,202.896999634,55.1576041612,147.133665422,55.3571669681
2014-01-19,2.095383608,0.014642766978,0.0174198434739,0.0285281494572,0.0,853.0745766,182.568579367,226.141578254,226.141578254,208.088724725,557.610605139,69.7071950136,0.0,69.9606679698,52.4330858193,1203.29222104,104.644885209,105.069543472,182.568579367,52.4570582529,261.442085592,8337.03673631,209.321380271,182.647146988,313.655706234,78.1595178293,261.456878941,52.7558114759,260.996089912,182.449127168,0.0,52.1753731504,191.707936556,470.652169593,52.8834336385,52.6231755564,52.1517144305,0.0,697.933728122,0.0,244.211442363,52.7346990892,1325.76559347,819.35560655,69.9606679698,104.644885209,1083.95583235,79.261441083,906.729134833,505.764348125,78.8792274459,104.424192673,51.532846114,52.6709135445,234.902693168,52.835503034,52.8514702455,51.5173335173,0.0,52.2882243616,69.8758634356,174.710708605,78.0272422508,78.9426415628,0.0
2014-01-26,2.2596179288,0.0131191432396,0.0168674698795,0.0340026773762,0.0,1009.40213456,90.2746350176,288.152624244,288.152624244,180.266535472,902.366369925,54.3591122156,0.0,162.691571909,108.882006029,902.680827785,144.418721782,54.095472436,90.2746350176,0.0,126.275181162,8522.3065643,81.0200763528,72.2120465458,252.537976083,81.390578688,234.432292682,54.3394176196,162.727076833,198.797739261,53.9481655226,72.3648286523,126.361758139,487.700303563,0.0,108.250204426,144.582134507,54.5066935157,469.593242859,0.0,343.035646056,54.0543625534,1426.84803029,920.677742161,162.691571909,144.418721782,1194.60316753,54.5066935157,1173.79909382,505.774165947,108.752785897,108.119588946,54.4082171047,0.0,72.299441122,54.1214968898,72.2339663864,54.3918389538,0.0,217.456066898,107.986263932,180.734893322,53.7735620622,54.1567833309,54.4626213677
2014-02-02,1.8953507209,0.00866596638655,0.0123424369748,0.0231092436975,0.0,689.795893944,100.225408178,177.891084944,177.891084944,178.192878965,512.685267583,66.7650232736,66.9867000789,178.719253433,133.608164478,668.888945319,167.08512618,0.0,100.225408178,67.1488464028,133.477344007,9561.29716651,111.488194798,133.738703827,378.669812256,66.748176165,222.700897013,133.799540733,289.957157209,133.691874168,100.301759877,0.0,111.380748808,579.658658889,66.8894635049,66.9845860226,66.8359872725,0.0,133.772284652,0.0,289.761497644,67.1265454843,1426.98099717,802.170143992,178.719253433,167.08512618,1318.19674367,66.9462857802,534.8405929,334.465266144,111.39412002,88.9689661489,0.0,66.9867000789,100.53444667,133.657677227,0.0,200.54710409,0.0,155.995965624,66.8230800888,200.686003344,200.288147909,133.415835833,134.009658347
2014-02-09,1.4794782055,0.0066290203781,0.0115394058434,0.0193960225878,0.0,661.23570195,58.3941262485,233.138733369,233.138733369,116.534948595,662.111919255,58.457706329,58.3906985632,204.795610324,58.4591856258,409.223154885,87.4592511269,58.758214647,58.3941262485,116.795112815,116.642894837,7848.32973092,87.5384475511,116.759859235,136.245100137,58.4098513738,194.666140042,0.0,155.912843221,175.616370902,58.2919550398,78.0417342141,77.9477080978,448.059366417,58.3942061477,77.7950539596,58.5597400858,58.2674742973,175.433346106,58.563416467,311.719338272,0.0,1013.39973392,642.618890691,204.795610324,87.4592511269,1386.67272715,58.4505007018,584.456753796,155.860122992,58.2674742973,174.532325484,0.0,0.0,87.7416490066,0.0,58.3447079403,116.898878039,58.2499132743,58.4150801039,116.58391008,136.46298842,58.563416467,58.285045912,87.8830699092
2014-02-16,1.0214060632,0.00380035469977,0.00785406637953,0.0235621991386,0.0,699.426226045,161.19591284,107.073181134,107.073181134,162.496709502,592.691101201,53.6698347132,0.0,80.8100257268,53.6766923341,449.176943913,80.4684509296,107.127649104,161.19591284,0.0,143.481282372,7780.04204123,54.0500657271,81.0221408418,197.525265149,53.8717899593,197.428037144,54.3289652181,107.995906717,107.830080426,54.2962073253,81.0967181914,107.800541017,449.302395884,53.7900367825,106.939026129,53.8550202156,0.0,125.806756027,0.0,359.193874489,54.2962073253,790.843506733,628.800946805,80.8100257268,80.4684509296,1512.7543179,53.7773678364,718.659331652,251.64666458,81.0384775352,107.548392634,53.5663488863,0.0,54.1809479435,53.6376644149,53.8770332114,53.8770332114,54.165569834,107.705161904,107.3481575,143.930838498,125.644257258,53.833617006,80.6385452058
2014-02-23,1.0760667904,0.00426813959327,0.00652774290736,0.0163193572684,51.8426838025,1022.91261287,155.700085179,78.1128266676,78.1128266676,138.727471521,798.813885052,103.477255818,51.9104132721,103.852173412,0.0,451.727576298,104.489056821,52.00459606,155.700085179,0.0,104.139943041,7694.86708928,103.852173412,86.8013659794,190.998516633,103.508395528,173.539987499,51.9155994481,78.3253017492,121.598691178,69.4158998298,52.3037022226,78.1755805434,538.298831418,0.0,52.5317076724,121.666534838,0.0,278.019894561,52.3734796373,277.935970238,52.272341996,1077.43467716,503.564063919,103.852173412,104.489056821,1253.18186178,52.1883016946,277.831447829,208.499728122,52.3734796373,51.7959084487,51.8843721561,0.0,52.6749325646,104.092915981,103.714174478,52.1092496954,77.7483906383,311.24348601,51.957461985,173.728872778,52.3577092429,103.570731208,52.00459606
2014-03-02,0.9723756906,0.00265957446809,0.00505319148936,0.0156914893617,0.0,861.797476453,77.6041672658,77.4172674545,77.4172674545,51.6582094428,777.061874931,51.8588802348,0.0,103.792952315,0.0,379.879552495,77.5494779899,51.379868228,77.6041672658,52.2067740447,86.2316606336,7095.71763503,77.43773938,103.456569121,103.500324631,0.0,276.103218876,51.8096135807,138.383341698,103.6203885,52.0179041959,0.0,155.912700197,414.543479797,77.7214579496,0.0,78.0153621758,51.4263378104,129.203001321,77.3832002031,362.464394849,0.0,846.172277089,517.808728116,103.792952315,77.5494779899,1332.84415516,0.0,293.414192484,207.042789225,206.988769438,155.576414871,0.0,51.4728915259,69.123682057,0.0,51.8823034434,0.0,0.0,120.800699526,51.7111093026,121.020046248,103.474326236,77.4220487161,0.0
2014-03-09,1.0281627179,0.00229650421026,0.00612401122735,0.0168410308752,50.6916021027,900.257141752,50.931093851,101.797946549,101.797946549,51.2395224922,952.863347977,0.0,0.0,102.680879963,50.5083242403,340.38853018,51.2628011232,84.933355809,50.931093851,0.0,179.494046456,7537.15920655,76.4059278758,153.021927046,119.005589049,102.423850443,237.760509218,68.0222075968,136.306993988,187.285261062,67.996574433,0.0,119.041750069,527.355140746,50.908023779,0.0,68.0941235367,51.1656075319,68.0735544333,0.0,187.140655629,50.5387784605,1157.36360011,578.291770979,102.680879963,51.2628011232,1175.91904908,51.4291879344,476.535825367,272.192322765,68.037690871,76.2930060924,51.1900709427,0.0,50.5845287126,0.0,128.323311546,50.8850508733,50.4171813996,152.98085704,68.1302633253,85.236270803,127.156346124,101.976946837,0.0
2014-03-16,0.9475387104,0.00351582119538,0.00728277247614,0.0188347564038,52.4576064115,748.083566925,52.2894845357,86.9042782399,86.9042782399,52.1296210388,697.019608326,104.378642842,0.0,105.069546353,52.4525971228,296.403405497,52.2318220635,0.0,52.2894845357,52.3107580448,104.395395643,8139.35788618,52.2450999955,104.489600547,156.689691388,52.3050149542,226.3076287,52.3310118862,104.63694363,52.3001297824,104.077457993,0.0,122.012512983,243.94072432,0.0,78.3668929079,78.6114128008,0.0,104.203079548,52.2836963239,139.403426367,0.0,767.055558943,644.580822699,105.069546353,52.2318220635,1415.34519412,0.0,296.219433787,122.054561815,52.3942326798,104.300848899,0.0,0.0,52.3067260862,52.2207418431,104.968600226,0.0,0.0,69.6754550103,104.510953146,52.3422457549,0.0,52.3735069583,0.0
2014-03-23,0.8549428151,0.00356778797146,0.00662589194699,0.0173292558614,0.0,908.917975828,77.2247468421,51.2539837401,51.2539837401,154.139269212,841.884183853,77.2892477031,0.0,103.115395734,51.4552225769,429.646771053,77.2626784831,51.4381093131,77.2247468421,0.0,128.802904196,7610.63056212,0.0,68.6618295668,85.8453553649,77.1316205239,240.321572664,51.6397665571,51.729504797,180.193899163,103.217279025,51.5842881082,102.982477429,480.954287985,51.6553441639,0.0,0.0,0.0,77.232415986,51.4287591196,274.83355254,51.479980505,721.699973269,652.727381807,103.115395734,77.2626784831,1239.77091747,0.0,292.007024057,257.089875542,68.6980975419,256.718147856,0.0,51.4086427134,0.0,51.4707679614,103.09452431,0.0,51.8116386999,154.476130249,51.5888505544,137.583137098,103.003070398,0.0,77.4259963949
2014-03-30,0.737704918,0.00475184794087,0.00739176346357,0.0163674762408,52.1095872731,959.887502745,69.9188243579,52.1430064131,52.1430064131,78.6741221569,786.271127994,52.8811131772,0.0,52.2678719925,0.0,139.848124562,52.7855161061,104.379353451,69.9188243579,0.0,78.6977858134,7624.00144257,52.9290416786,261.008726149,87.3668317068,52.1586979588,279.359321966,105.017395646,87.5624902001,104.941781441,130.496358527,0.0,52.2058293123,279.654422798,69.9399384502,0.0,78.4649596623,0.0,104.504190787,52.8492090365,227.288649718,0.0,769.496633407,734.152454784,52.2678719925,52.7855161061,1244.56958399,53.0894327139,297.202314424,122.38979726,52.5812785457,104.835623695,0.0,0.0,87.4936309434,0.0,104.348797903,52.5576486365,0.0,122.384194951,52.1409975125,104.567411437,52.3916548411,0.0,52.4110533163
2014-04-06,0.8177839208,0.00417972831766,0.00992685475444,0.0208986415883,52.5035808965,975.370590268,0.0,155.7759813,155.7759813,104.801252819,837.084427549,52.6865018706,0.0,69.9042830213,0.0,279.288877466,122.10800484,52.2677343027,0.0,52.9100881168,182.779813832,7799.22408013,51.9253270999,174.448895701,156.870362318,69.7354145535,278.962596345,104.990786033,52.6146333934,156.839397179,0.0,78.9494950337,78.8305520426,349.10903268,0.0,0.0,52.367317458,52.3370321325,104.702980368,51.9096869412,279.130754119,0.0,785.351536628,593.166339763,69.9042830213,122.10800484,1347.42247992,52.6147007278,296.572744046,261.595083624,52.3094461035,156.686691076,0.0,0.0,52.6706037107,0.0,52.3666581343,0.0,0.0,104.608312111,52.8460129268,139.850495787,69.6880853001,78.1643134431,0.0
2014-04-13,0.9174311927,0.00242980561555,0.00647948164147,0.017818574514,51.3803658293,752.678702067,51.4079871196,119.63038212,119.63038212,76.8885387573,582.861605265,76.9349411455,0.0,51.541303151,51.3724279102,291.396270326,102.57503911,103.099006412,51.4079871196,0.0,230.551635975,6886.83640154,51.6504446072,68.4854081942,154.120496705,51.2874261853,222.410053872,51.6037021234,120.074698462,85.7906689064,68.4801741185,102.958316024,85.6145883679,479.884111121,0.0,51.0814324856,102.888326869,0.0,102.865112962,0.0,171.290864245,51.3336411271,736.778226854,582.373685013,51.541303151,102.57503911,1219.18027669,0.0,256.967430414,137.219108199,102.45123095,102.568261846,51.5104705026,0.0,51.6351082028,51.4949646415,51.4949646415,51.4949646415,51.4485030193,119.908786096,51.3496579746,154.498657229,102.466732485,102.520722576,51.5102726436
2014-04-20,0.5436959881,0.00156985871272,0.00706436420722,0.0272108843537,0.0,1118.46074947,74.0293291301,49.194425997,49.194425997,115.125762732,708.558148197,99.1765358383,0.0,132.105817631,49.3776559046,230.757757515,123.745314089,98.7892438689,74.0293291301,0.0,98.8615629838,7809.07883526,49.3726666709,49.3007766642,115.274442424,49.6032266726,411.597494556,49.4111089138,123.73338771,98.576676937,49.3032022618,74.3174357914,73.9699219337,329.520924685,99.2064533453,49.194425997,49.3528456919,49.6481571316,115.418618318,0.0,123.38201306,74.2354858886,626.225600599,510.643152721,132.105817631,123.745314089,1106.51108619,0.0,312.998675305,197.724580383,99.057046036,82.1866255994,49.4156321446,0.0,65.9728732617,0.0,148.343553976,49.6032266726,0.0,181.182440915,49.4498796038,131.851120789,82.2857144075,0.0,49.5699002275
2014-04-27,0.7863456263,0.000521920668058,0.00391440501044,0.0169624217119,50.9864721555,851.045902905,102.327827764,76.5340479292,76.5340479292,85.103675211,664.595995944,102.220476586,0.0,51.2649154755,0.0,324.021471489,0.0,0.0,102.327827764,0.0,152.775460464,7978.99500825,51.2348302802,102.297889731,179.018927546,51.1001626525,255.495669825,51.1493270951,85.3196242418,187.411769553,102.157455067,76.9129658261,102.429577403,323.862279725,0.0,102.099733988,153.797363645,0.0,51.1720904114,51.0486596925,102.272147768,51.1575996045,1006.36049869,392.028010759,51.2649154755,0.0,940.010857355,0.0,392.290683801,68.2433332196,76.595533454,68.0531306807,51.1249805314,51.2193654959,51.1095535608,51.0806014112,51.1256561626,51.0806014112,51.0345136505,85.2216680344,51.2657878816,102.339298742,51.0332882201,0.0,0.0
2014-05-04,0.6530127634,0.000840807174888,0.00616591928251,0.0238228699552,0.0,1015.67836218,48.8814162166,49.1105002078,49.1105002078,81.9627330143,656.554206282,49.353074621,0.0,49.0764961713,48.8666528774,164.073776716,149.344938034,48.7341830353,48.8814162166,0.0,0.0,7631.01377809,0.0,147.642648399,49.259999129,49.6917604032,245.799400847,49.4199890279,98.5971980039,49.4873761,0.0,49.1083420419,49.3753211912,278.988132423,0.0,97.4977328575,148.468940121,0.0,0.0,0.0,114.854544178,48.763558673,607.372771829,410.194313246,49.0764961713,149.344938034,954.290501412,0.0,229.689450294,98.5573341244,73.3257895662,49.1203567911,48.9310022572,49.8417506248,49.2571101183,0.0,49.7067187899,98.0981722478,49.6618706225,74.1710013286,48.9948495859,82.1461858705,122.187627581,49.1746349699,0.0
2014-05-11,0.7890833581,0.000816326530612,0.0043537414966,0.0185034013605,0.0,1087.63852681,67.0242447268,125.814424111,125.814424111,100.364827587,603.239890158,0.0,0.0,100.789753589,0.0,234.655558751,50.1212710322,50.0931574677,67.0242447268,0.0,67.0194474671,7476.15900302,50.4114824178,134.093860443,50.247926181,50.2100312819,301.407060221,0.0,100.698570024,75.3031992641,100.853351504,0.0,117.358311899,335.202522601,50.1240842702,50.1949259777,101.06657212,0.0,50.4168662163,0.0,67.0443869291,0.0,821.455736421,385.505479702,100.789753589,50.1212710322,1058.74936815,50.2304080854,469.351716576,201.255057543,49.9729715652,100.334487959,50.2402691809,0.0,50.350730176,0.0,100.416841464,50.2251456802,100.359659519,150.713499531,50.4266757518,150.981870141,75.3095498459,75.5265664052,0.0
2014-05-18,0.8696188479,0.000524934383202,0.00577427821522,0.0220472440945,0.0,907.36433978,58.0333782724,57.7324140699,57.7324140699,96.5650812462,695.906312094,57.9357913541,0.0,116.200073442,115.337316024,212.852409421,57.8777286756,57.8136375771,58.0333782724,0.0,57.8111294625,7600.08868528,0.0,193.229160899,58.2256452921,0.0,193.101178553,0.0,96.839666107,86.6986324294,57.810709113,58.4369267385,58.0409061857,193.480312053,0.0,0.0,57.8833765851,0.0,87.0893714132,0.0,116.049157882,57.9245095657,444.925436859,483.285485268,116.200073442,57.8777286756,1163.32645534,58.1640232594,212.700739439,77.3967841699,174.451048964,144.938271414,0.0,58.1240002295,58.1739060788,0.0,57.8980259755,58.0058255534,57.9652895359,203.199792056,58.1111949004,144.876888447,57.6860228594,0.0,58.1648938408
2014-05-25,0.9488592758,0.000556792873051,0.00584632516704,0.0203229398664,0.0,1008.03061658,126.16105203,104.936694349,104.936694349,188.950576496,672.906930868,62.9856395437,0.0,94.7135679083,0.0,231.430818375,63.088675529,0.0,126.16105203,0.0,63.0445340331,8814.5508346,63.1842438846,189.306587722,147.208922798,0.0,209.917728906,0.0,126.16630962,105.336587686,0.0,63.1154840012,63.1515924603,462.951122193,0.0,63.012909689,84.2028221491,0.0,63.1842438846,62.9443878096,94.577198358,0.0,736.52683039,336.449391945,94.7135679083,63.088675529,1139.29273975,63.1536317703,336.639942283,147.412326652,63.1418732218,62.9683323693,0.0,0.0,63.1079804641,0.0,63.031450534,0.0,0.0,147.139186058,0.0,147.285397256,105.08219348,63.0425371404,0.0
2014-06-01,0.7552870091,0.00138007176373,0.00828043058239,0.0212531051615,0.0,554.874552386,82.3826962841,102.722480252,102.722480252,82.1904685353,535.274337984,0.0,0.0,124.806800741,0.0,205.941156329,62.0247649362,61.6707635743,82.3826962841,61.449241347,62.0622647941,6835.10432363,62.1394584957,62.0258419681,0.0,0.0,288.019565768,0.0,62.0071256609,123.351519606,0.0,62.2146423536,61.7513914381,370.371371766,0.0,62.0247649362,62.006031996,0.0,62.1394584957,0.0,62.0831897437,61.6890570307,782.495156358,432.277542523,124.806800741,62.0247649362,825.73735535,61.7924441449,247.017555475,153.822616205,62.0083230693,92.7960592432,0.0,0.0,61.2823604864,61.1347810511,61.9312132545,0.0,92.3015396693,102.871203931,61.6144124998,61.8322638839,61.2084818119,0.0,0.0
