Week Start Date,Year,MMWR Week,State,Visit Count,Flu Vaccine Visit Count,Flu Visit Count,ILI Visit Count,CDC ILI Visit Count,Unspecified Viral or ILI Visit Count
09/21/2014,2014,39,NY,21215,3036,9,25,16,197
09/21/2014,2014,39,OH,88349,16075,17,163,147,654
09/21/2014,2014,39,OK,32614,2688,8,69,62,163
09/21/2014,2014,39,OR,5957,602,1,4,3,10
09/21/2014,2014,39,PA,53627,4984,14,64,50,295
09/21/2014,2014,39,RI,6498,2108,0,11,11,58
09/21/2014,2014,39,SC,17640,1343,3,58,55,124
09/21/2014,2014,39,SD,4723,80,1,2,1,13
09/21/2014,2014,39,TN,28728,2945,7,56,49,115
09/21/2014,2014,39,TX,71765,12084,43,231,190,796
09/21/2014,2014,39,UT,1333,186,0,8,8,9
09/21/2014,2014,39,VA,47353,5336,42,133,94,332
09/21/2014,2014,39,VT,1545,86,2,3,1,17
09/21/2014,2014,39,WA,13817,996,3,17,14,67
09/21/2014,2014,39,WI,650,31,0,3,3,3
09/21/2014,2014,39,WV,22963,1583,12,41,29,196
09/21/2014,2014,39,WY,1847,30,0,3,3,21
09/28/2014,2014,40,AK,306,0,3,3,0,3
09/28/2014,2014,40,AL,10782,1205,10,55,45,81
09/28/2014,2014,40,ALL STATES,954528,148023,587,2564,1998,7451
09/28/2014,2014,40,AR,10920,624,4,34,30,95
09/28/2014,2014,40,AZ,18685,3132,11,39,28,135
09/28/2014,2014,40,CA,31113,3905,14,126,112,457
09/28/2014,2014,40,CO,6539,1652,0,13,13,28
09/28/2014,2014,40,CT,11550,1729,6,18,12,119
09/28/2014,2014,40,DC,177,87,0,0,0,30
09/28/2014,2014,40,DE,3451,446,1,13,12,24
09/28/2014,2014,40,FL,63456,8187,90,196,116,494
09/28/2014,2014,40,GA,30886,4558,33,121,89,212
09/28/2014,2014,40,HI,2340,8,14,85,72,89
09/28/2014,2014,40,IA,1524,118,1,3,2,7
09/28/2014,2014,40,"ID",88,5,0,0,0,0
09/28/2014,2014,40,IL,37051,4237,24,111,87,288
09/28/2014,2014,40,IN,41919,3750,8,48,40,168
09/28/2014,2014,40,KS,2028,241,0,5,5,5
09/28/2014,2014,40,KY,6428,800,1,22,21,40
09/28/2014,2014,40,LA,9722,1761,11,52,42,104
09/28/2014,2014,40,MA,71658,15926,21,153,132,546
09/28/2014,2014,40,MD,17903,2910,12,35,23,131
09/28/2014,2014,40,ME,10231,1426,0,1,1,31
09/28/2014,2014,40,MI,29450,4805,30,50,22,185
09/28/2014,2014,40,MN,28,0,1,1,0,1
09/28/2014,2014,40,MO,5507,745,3,15,12,56
09/28/2014,2014,40,MS,20488,2954,27,141,117,209
09/28/2014,2014,40,MT,626,25,0,0,0,1
09/28/2014,2014,40,NC,29175,3620,30,135,105,266
09/28/2014,2014,40,ND,3927,264,2,4,2,14
09/28/2014,2014,40,NE,1597,426,0,2,2,19
09/28/2014,2014,40,NH,1841,160,3,4,1,11
09/28/2014,2014,40,NJ,32362,6711,14,106,93,389
09/28/2014,2014,40,NM,8933,1347,8,19,11,80
09/28/2014,2014,40,NV,3359,156,9,18,9,55
09/28/2014,2014,40,NY,21241,3561,15,40,25,179
09/28/2014,2014,40,OH,90925,18957,29,192,163,718
09/28/2014,2014,40,OK,33691,5640,7,71,64,158
09/28/2014,2014,40,OR,6112,888,0,0,0,8
09/28/2014,2014,40,PA,54464,6973,11,60,49,296
09/28/2014,2014,40,RI,6132,1649,2,16,14,53
09/28/2014,2014,40,SC,18142,2017,7,42,35,107
09/28/2014,2014,40,SD,4411,225,0,7,7,18
09/28/2014,2014,40,TN,28738,3943,7,40,33,84
09/28/2014,2014,40,TX,73990,14942,69,283,214,862
09/28/2014,2014,40,UT,1427,375,0,15,15,16
09/28/2014,2014,40,VA,48133,7613,41,127,87,337
09/28/2014,2014,40,VT,1677,206,1,2,1,10
09/28/2014,2014,40,WA,13691,1001,0,9,9,41
09/28/2014,2014,40,WI,711,23,0,1,1,1
09/28/2014,2014,40,WV,22960,1991,7,30,24,161
09/28/2014,2014,40,WY,2033,99,0,1,1,29
10/05/2014,2014,41,AK,360,30,0,0,0,0
10/05/2014,2014,41,AL,11385,1957,14,70,59,101
10/05/2014,2014,41,ALL STATES,976820,181519,769,2909,2173,8167
10/05/2014,2014,41,AR,12857,1629,9,48,39,143
10/05/2014,2014,41,AZ,18478,3425,24,46,22,132
10/05/2014,2014,41,CA,31948,4777,11,132,121,435
10/05/2014,2014,41,CO,6605,1913,0,13,13,29
10/05/2014,2014,41,CT,12058,2228,8,37,29,158
10/05/2014,2014,41,DC,194,87,0,0,0,32
10/05/2014,2014,41,DE,3376,586,0,6,6,22
10/05/2014,2014,41,FL,63765,8708,105,222,125,543
10/05/2014,2014,41,GA,32924,6459,48,165,120,250
10/05/2014,2014,41,HI,2393,8,24,88,65,94
10/05/2014,2014,41,IA,1732,207,0,1,1,2
10/05/2014,2014,41,"ID",50,7,0,0,0,0
10/05/2014,2014,41,IL,38265,5570,20,89,69,252
10/05/2014,2014,41,IN,42288,6052,17,56,40,222
10/05/2014,2014,41,KS,2285,751,0,1,1,5
10/05/2014,2014,41,KY,6364,1107,11,22,12,39
10/05/2014,2014,41,LA,9919,2196,21,63,44,102
10/05/2014,2014,41,MA,73648,18233,31,139,109,536
10/05/2014,2014,41,MD,17765,3537,9,34,25,139
10/05/2014,2014,41,ME,8852,922,3,6,3,23
10/05/2014,2014,41,MI,31150,6390,26,55,29,185
10/05/2014,2014,41,MN,31,0,0,0,0,0
10/05/2014,2014,41,MO,5834,866,5,30,25,71
10/05/2014,2014,41,MS,21248,3863,40,166,130,242
10/05/2014,2014,41,MT,505,35,0,0,0,0
10/05/2014,2014,41,NC,29394,4789,32,142,111,304
10/05/2014,2014,41,ND,3921,211,0,2,2,10
10/05/2014,2014,41,NE,1552,335,0,2,2,8
10/05/2014,2014,41,NH,2534,895,0,2,2,9
10/05/2014,2014,41,NJ,32842,7529,21,110,89,409
10/05/2014,2014,41,NM,9338,2024,9,18,9,101
10/05/2014,2014,41,NV,3579,158,7,17,10,77
10/05/2014,2014,41,NY,21682,3952,3,19,16,167
10/05/2014,2014,41,OH,92000,20608,37,199,162,753
10/05/2014,2014,41,OK,35719,7402,12,78,66,183
10/05/2014,2014,41,OR,6037,884,2,4,2,13
10/05/2014,2014,41,PA,55484,9368,16,70,55,294
10/05/2014,2014,41,RI,6431,1982,0,13,13,66
10/05/2014,2014,41,SC,19326,2886,15,57,42,133
10/05/2014,2014,41,SD,4593,570,0,1,1,12
10/05/2014,2014,41,TN,28517,4941,18,72,55,139
10/05/2014,2014,41,TX,75029,16539,92,358,268,992
10/05/2014,2014,41,UT,1594,427,0,7,7,7
10/05/2014,2014,41,VA,49393,9810,60,178,122,437
10/05/2014,2014,41,VT,1610,202,1,4,3,16
10/05/2014,2014,41,WA,13968,1154,3,14,11,49
10/05/2014,2014,41,WI,804,64,2,3,1,7
10/05/2014,2014,41,WV,22964,2838,13,46,33,203
10/05/2014,2014,41,WY,2230,408,0,4,4,21
10/12/2014,2014,42,AK,406,58,0,1,1,1
10/12/2014,2014,42,AL,11597,2035,17,74,60,96
10/12/2014,2014,42,ALL STATES,975073,196026,839,3080,2280,8136
10/12/2014,2014,42,AR,13055,2092,13,40,27,133
10/12/2014,2014,42,AZ,18640,3066,18,57,40,142
10/12/2014,2014,42,CA,32084,4701,16,145,129,426
10/12/2014,2014,42,CO,6702,2228,6,13,8,38
10/12/2014,2014,42,CT,11768,2337,21,45,25,150
10/12/2014,2014,42,DC,103,54,0,0,0,27
10/12/2014,2014,42,DE,3528,535,3,11,8,21
10/12/2014,2014,42,FL,64666,8910,119,247,137,548
10/12/2014,2014,42,GA,31796,5754,41,143,103,246
10/12/2014,2014,42,HI,2412,19,23,106,90,110
10/12/2014,2014,42,IA,1853,172,3,5,2,7
10/12/2014,2014,42,"ID",41,14,0,0,0,0
10/12/2014,2014,42,IL,38156,6969,26,103,78,278
10/12/2014,2014,42,IN,42923,8244,13,69,56,219
10/12/2014,2014,42,KS,2283,703,1,5,4,10
10/12/2014,2014,42,KY,7074,1288,7,33,27,42
10/12/2014,2014,42,LA,10846,3197,34,80,51,116
10/12/2014,2014,42,MA,65665,16327,22,153,131,520
10/12/2014,2014,42,MD,18373,4923,9,28,19,134
10/12/2014,2014,42,ME,9517,1795,1,2,1,26
10/12/2014,2014,42,MI,31428,6959,36,63,27,214
10/12/2014,2014,42,MN,30,0,0,0,0,0
10/12/2014,2014,42,MO,5835,950,4,20,16,45
10/12/2014,2014,42,MS,21379,4588,37,164,128,233
10/12/2014,2014,42,MT,573,35,0,0,0,0
10/12/2014,2014,42,NC,29333,5339,45,180,137,323
10/12/2014,2014,42,ND,4393,775,5,7,2,14
10/12/2014,2014,42,NE,1777,514,2,2,0,6
10/12/2014,2014,42,NH,1748,186,0,0,0,11
10/12/2014,2014,42,NJ,34236,8496,17,102,85,430
10/12/2014,2014,42,NM,9528,2036,6,9,3,85
10/12/2014,2014,42,NV,3577,172,10,23,13,48
10/12/2014,2014,42,NY,21551,4022,6,31,25,178
10/12/2014,2014,42,OH,93768,22328,24,211,188,815
10/12/2014,2014,42,OK,34443,8063,20,79,60,176
10/12/2014,2014,42,OR,6070,850,5,10,5,15
10/12/2014,2014,42,PA,55842,9153,19,69,50,276
10/12/2014,2014,42,RI,6218,2526,1,6,5,49
10/12/2014,2014,42,SC,18629,3370,6,49,43,103
10/12/2014,2014,42,SD,4302,773,0,6,6,14
10/12/2014,2014,42,TN,29443,5768,24,56,32,110
10/12/2014,2014,42,TX,74480,17666,99,360,263,928
10/12/2014,2014,42,UT,1656,511,2,9,7,11
10/12/2014,2014,42,VA,49035,9522,48,192,144,440
10/12/2014,2014,42,VT,1558,269,0,2,2,10
10/12/2014,2014,42,WA,13923,1626,5,15,11,73
10/12/2014,2014,42,WI,635,65,1,1,0,2
10/12/2014,2014,42,WV,24136,3637,24,54,31,214
10/12/2014,2014,42,WY,2059,406,0,0,0,23
10/19/2014,2014,43,AK,286,25,0,0,0,0
10/19/2014,2014,43,AL,11472,2165,15,73,59,99
10/19/2014,2014,43,ALL STATES,977827,186321,880,3036,2200,8309
10/19/2014,2014,43,AR,13011,2652,12,52,41,151
10/19/2014,2014,43,AZ,18520,2782,7,47,40,108
10/19/2014,2014,43,CA,31370,4179,27,155,128,488
10/19/2014,2014,43,CO,6289,1653,2,8,6,25
10/19/2014,2014,43,CT,11361,1992,11,24,13,113
10/19/2014,2014,43,DC,183,91,0,0,0,31
10/19/2014,2014,43,DE,3449,446,0,8,8,14
10/19/2014,2014,43,FL,65323,8627,139,243,111,590
10/19/2014,2014,43,GA,32819,6073,34,139,105,227
10/19/2014,2014,43,HI,2173,9,7,64,58,65
10/19/2014,2014,43,IA,1699,146,4,6,2,11
10/19/2014,2014,43,"ID",38,6,0,0,0,0
10/19/2014,2014,43,IL,39839,7079,32,122,91,344
10/19/2014,2014,43,IN,43556,8476,19,63,44,196
10/19/2014,2014,43,KS,1885,484,3,7,4,9
10/19/2014,2014,43,KY,7248,1221,5,32,27,40
10/19/2014,2014,43,LA,10474,2803,39,91,58,136
10/19/2014,2014,43,MA,72511,17523,20,123,104,511
10/19/2014,2014,43,MD,17559,4326,5,28,24,108
10/19/2014,2014,43,ME,9849,1985,2,4,2,16
10/19/2014,2014,43,MI,31616,6796,22,58,39,219
10/19/2014,2014,43,MN,22,0,0,1,1,1
10/19/2014,2014,43,MO,5643,811,8,24,16,55
10/19/2014,2014,43,MS,21425,3888,40,180,145,249
10/19/2014,2014,43,MT,605,47,0,0,0,0
10/19/2014,2014,43,NC,28526,4723,49,135,87,309
10/19/2014,2014,43,ND,4934,1512,1,6,5,18
10/19/2014,2014,43,NE,1574,291,0,3,3,13
10/19/2014,2014,43,NH,1869,189,0,1,1,6
10/19/2014,2014,43,NJ,33380,7868,29,107,78,415
10/19/2014,2014,43,NM,9258,1960,6,17,11,95
10/19/2014,2014,43,NV,3561,174,7,18,11,66
10/19/2014,2014,43,NY,21283,4173,9,27,18,175
10/19/2014,2014,43,OH,92361,21134,30,193,166,842
10/19/2014,2014,43,OK,34217,6800,20,96,76,200
10/19/2014,2014,43,OR,6554,907,5,10,5,16
10/19/2014,2014,43,PA,54042,7571,27,62,35,268
10/19/2014,2014,43,RI,6580,2230,0,10,10,43
10/19/2014,2014,43,SC,18738,3414,7,53,48,123
10/19/2014,2014,43,SD,4923,969,1,5,4,10
10/19/2014,2014,43,TN,30267,5661,36,99,63,171
10/19/2014,2014,43,TX,74195,15820,120,386,271,1019
10/19/2014,2014,43,UT,1574,352,0,9,9,9
10/19/2014,2014,43,VA,47880,8477,58,186,134,385
10/19/2014,2014,43,VT,1588,264,0,1,1,10
10/19/2014,2014,43,WA,14012,1727,8,17,9,73
10/19/2014,2014,43,WI,736,111,0,1,1,3
10/19/2014,2014,43,WV,23436,3303,12,40,28,210
10/19/2014,2014,43,WY,2114,406,2,2,0,24
10/26/2014,2014,44,AK,313,18,0,0,0,0
10/26/2014,2014,44,AL,11016,1880,23,66,47,87
10/26/2014,2014,44,ALL STATES,959546,159692,1002,3198,2257,8264
10/26/2014,2014,44,AR,13033,2641,23,67,46,150
10/26/2014,2014,44,AZ,18454,2606,10,35,25,125
10/26/2014,2014,44,CA,30705,3773,19,141,122,450
10/26/2014,2014,44,CO,6300,1536,0,12,12,33
10/26/2014,2014,44,CT,11434,1918,12,27,15,132
10/26/2014,2014,44,DC,171,99,0,0,0,34
10/26/2014,2014,44,DE,3351,393,2,7,5,24
10/26/2014,2014,44,FL,64013,6870,160,273,123,637
10/26/2014,2014,44,GA,32023,4780,41,157,119,249
10/26/2014,2014,44,HI,2211,15,29,65,38,70
10/26/2014,2014,44,IA,1677,112,0,1,1,8
10/26/2014,2014,44,"ID",34,3,0,0,0,0
10/26/2014,2014,44,IL,38895,6229,16,82,67,274
10/26/2014,2014,44,IN,42505,7101,18,66,48,203
10/26/2014,2014,44,KS,2095,414,2,8,6,10
10/26/2014,2014,44,KY,7124,917,9,41,32,48
10/26/2014,2014,44,LA,9669,2154,35,67,42,120
10/26/2014,2014,44,MA,70840,14180,48,201,153,589
10/26/2014,2014,44,MD,17553,4094,13,42,29,139
10/26/2014,2014,44,ME,9294,1470,2,2,0,16
10/26/2014,2014,44,MI,30801,5971,15,53,39,200
10/26/2014,2014,44,MN,69,0,1,1,0,3
10/26/2014,2014,44,MO,5459,693,2,25,23,55
10/26/2014,2014,44,MS,21097,3478,56,183,136,254
10/26/2014,2014,44,MT,619,42,3,3,0,3
10/26/2014,2014,44,NC,28450,4059,37,148,112,324
10/26/2014,2014,44,ND,4271,846,0,6,6,11
10/26/2014,2014,44,NE,1647,343,0,3,3,12
10/26/2014,2014,44,NH,1950,188,0,1,1,6
10/26/2014,2014,44,NJ,34118,7147,17,115,98,400
10/26/2014,2014,44,NM,9089,1784,5,14,9,86
10/26/2014,2014,44,NV,3349,200,12,23,11,55
10/26/2014,2014,44,NY,20833,3629,15,40,25,207
10/26/2014,2014,44,OH,88714,17427,35,239,205,796
10/26/2014,2014,44,OK,33904,5662,21,93,75,222
10/26/2014,2014,44,OR,6156,723,2,4,2,12
10/26/2014,2014,44,PA,53126,7050,32,78,47,299
10/26/2014,2014,44,RI,6404,2117,0,13,13,35
10/26/2014,2014,44,SC,18671,3326,22,62,41,125
10/26/2014,2014,44,SD,4602,769,0,4,4,12
10/26/2014,2014,44,TN,29723,4453,26,73,49,125
10/26/2014,2014,44,TX,73065,13828,149,401,261,973
10/26/2014,2014,44,UT,1406,245,0,7,7,8
10/26/2014,2014,44,VA,47895,7407,60,178,119,357
10/26/2014,2014,44,VT,1412,241,1,2,1,8
10/26/2014,2014,44,WA,14354,1847,13,25,12,74
10/26/2014,2014,44,WI,766,149,0,0,0,0
10/26/2014,2014,44,WV,22927,2589,16,44,28,180
10/26/2014,2014,44,WY,1959,276,0,0,0,24
11/02/2014,2014,45,AK,351,13,1,1,0,1
11/02/2014,2014,45,AL,15408,2070,36,90,60,120
11/02/2014,2014,45,ALL STATES,976920,139061,1207,3708,2551,9047
11/02/2014,2014,45,AR,13292,2162,27,65,40,147
11/02/2014,2014,45,AZ,18581,2189,14,47,33,135
11/02/2014,2014,45,CA,32668,3452,25,160,135,507
11/02/2014,2014,45,CO,6495,1375,3,13,10,28
11/02/2014,2014,45,CT,10751,1750,7,25,18,124
11/02/2014,2014,45,DC,165,87,0,0,0,30
11/02/2014,2014,45,DE,3663,342,0,5,5,21
11/02/2014,2014,45,FL,65628,5332,212,330,124,697
11/02/2014,2014,45,GA,32862,3928,71,212,143,325
11/02/2014,2014,45,HI,2251,9,14,60,46,70
11/02/2014,2014,45,IA,1609,70,0,0,0,2
11/02/2014,2014,45,"ID",53,3,0,0,0,0
11/02/2014,2014,45,IL,38291,5046,43,136,94,305
11/02/2014,2014,45,IN,43911,6486,26,95,70,217
11/02/2014,2014,45,KS,2074,390,5,13,8,17
11/02/2014,2014,45,KY,6658,740,5,36,31,45
11/02/2014,2014,45,LA,9248,1675,59,104,53,148
11/02/2014,2014,45,MA,71073,12346,24,206,182,659
11/02/2014,2014,45,MD,17846,3470,13,36,24,134
11/02/2014,2014,45,ME,8904,1410,1,3,2,17
11/02/2014,2014,45,MI,32084,5625,22,62,40,225
11/02/2014,2014,45,MN,130,0,0,0,0,6
11/02/2014,2014,45,MO,5945,727,6,28,22,53
11/02/2014,2014,45,MS,21779,3198,93,219,135,287
11/02/2014,2014,45,MT,493,27,2,3,1,3
11/02/2014,2014,45,NC,27852,3245,35,131,98,290
11/02/2014,2014,45,ND,4254,713,0,1,1,13
11/02/2014,2014,45,NE,1893,446,0,4,4,14
11/02/2014,2014,45,NH,1909,289,0,2,2,10
11/02/2014,2014,45,NJ,35904,7225,16,129,113,397
11/02/2014,2014,45,NM,9223,1552,4,23,19,113
11/02/2014,2014,45,NV,3612,111,7,18,11,96
11/02/2014,2014,45,NY,21780,3057,9,34,25,211
11/02/2014,2014,45,OH,90659,15236,52,268,217,867
11/02/2014,2014,45,OK,34855,4540,26,111,86,228
11/02/2014,2014,45,OR,6538,615,3,10,7,22
11/02/2014,2014,45,PA,53373,5603,22,74,52,292
11/02/2014,2014,45,RI,6325,1792,0,14,14,43
11/02/2014,2014,45,SC,18692,2661,27,63,38,125
11/02/2014,2014,45,SD,4758,765,0,4,4,13
11/02/2014,2014,45,TN,30176,3808,19,87,68,156
11/02/2014,2014,45,TX,70999,12397,203,494,298,1140
11/02/2014,2014,45,UT,1648,312,2,12,10,12
11/02/2014,2014,45,VA,48269,6348,45,191,147,388
11/02/2014,2014,45,VT,1456,141,0,1,1,6
11/02/2014,2014,45,WA,14107,1739,7,23,16,61
11/02/2014,2014,45,WI,668,77,0,2,2,3
11/02/2014,2014,45,WV,24005,2224,20,62,42,202
11/02/2014,2014,45,WY,1752,243,1,1,0,22
11/09/2014,2014,46,AK,323,12,4,4,0,4
11/09/2014,2014,46,AL,15323,1831,36,93,60,124
11/09/2014,2014,46,ALL STATES,978410,122263,1724,4300,2660,9755
11/09/2014,2014,46,AR,13440,1905,47,101,54,202
11/09/2014,2014,46,AZ,19055,1990,15,48,33,133
11/09/2014,2014,46,CA,32859,3220,32,182,150,505
11/09/2014,2014,46,CO,5898,1077,5,15,11,30
11/09/2014,2014,46,CT,10848,1636,9,36,27,114
11/09/2014,2014,46,DC,162,74,0,0,0,33
11/09/2014,2014,46,DE,3786,226,2,9,7,25
11/09/2014,2014,46,FL,66477,4799,259,384,135,758
11/09/2014,2014,46,GA,32285,3412,87,225,146,351
11/09/2014,2014,46,HI,2350,10,10,64,55,72
11/09/2014,2014,46,IA,1548,47,1,4,3,9
11/09/2014,2014,46,"ID",26,0,0,0,0,0
11/09/2014,2014,46,IL,38343,4690,72,156,85,352
11/09/2014,2014,46,IN,42581,5652,34,80,46,224
11/09/2014,2014,46,KS,2085,347,0,2,2,5
11/09/2014,2014,46,KY,7337,818,21,57,40,78
11/09/2014,2014,46,LA,9159,1326,91,142,58,188
11/09/2014,2014,46,MA,68272,10176,30,198,169,614
11/09/2014,2014,46,MD,17853,2885,17,41,24,125
11/09/2014,2014,46,ME,9349,1436,2,3,1,16
11/09/2014,2014,46,MI,32216,4605,19,67,48,253
11/09/2014,2014,46,MN,116,0,0,0,0,8
11/09/2014,2014,46,MO,6039,688,12,48,37,68
11/09/2014,2014,46,MS,21882,2756,110,277,182,357
11/09/2014,2014,46,MT,596,30,0,0,0,0
11/09/2014,2014,46,NC,27695,2915,45,182,141,308
11/09/2014,2014,46,ND,4311,849,1,3,2,7
11/09/2014,2014,46,NE,1659,369,0,1,1,14
11/09/2014,2014,46,NH,1752,172,0,0,0,5
11/09/2014,2014,46,NJ,36493,6113,30,123,93,384
11/09/2014,2014,46,NM,9283,1414,8,25,17,88
11/09/2014,2014,46,NV,3508,121,2,18,16,86
11/09/2014,2014,46,NY,21048,2582,18,51,33,225
11/09/2014,2014,46,OH,90734,13027,82,302,223,950
11/09/2014,2014,46,OK,35283,3857,20,112,92,234
11/09/2014,2014,46,OR,6212,557,1,11,10,21
11/09/2014,2014,46,PA,53858,4943,41,92,51,337
11/09/2014,2014,46,RI,5945,1518,2,18,16,58
11/09/2014,2014,46,SC,19178,2244,41,77,38,125
11/09/2014,2014,46,SD,4147,461,0,4,4,11
11/09/2014,2014,46,TN,31356,3526,26,103,79,189
11/09/2014,2014,46,TX,74191,12145,394,672,293,1391
11/09/2014,2014,46,UT,1528,278,0,0,0,0
11/09/2014,2014,46,VA,48685,5648,71,198,133,412
11/09/2014,2014,46,VT,1430,160,1,3,2,7
11/09/2014,2014,46,WA,14328,1791,2,14,12,65
11/09/2014,2014,46,WI,709,66,0,1,1,1
11/09/2014,2014,46,WV,23047,1577,22,51,29,160
11/09/2014,2014,46,WY,1822,282,2,3,1,29
11/16/2014,2014,47,AK,393,6,0,0,0,0
11/16/2014,2014,47,AL,15836,1465,83,145,75,180
11/16/2014,2014,47,ALL STATES,993856,105226,3994,6775,3029,12904
11/16/2014,2014,47,AR,14085,1358,76,148,73,280
11/16/2014,2014,47,AZ,18988,1825,11,39,28,125
11/16/2014,2014,47,CA,33364,2936,34,174,141,558
11/16/2014,2014,47,CO,6411,907,16,32,17,51
11/16/2014,2014,47,CT,10755,1316,8,24,17,100
11/16/2014,2014,47,DC,174,73,0,0,0,20
11/16/2014,2014,47,DE,3688,232,8,12,4,33
11/16/2014,2014,47,FL,75607,4944,425,603,196,1063
11/16/2014,2014,47,GA,32751,3004,216,364,162,542
11/16/2014,2014,47,HI,2386,16,15,72,58,80
11/16/2014,2014,47,IA,1619,58,4,5,1,12
11/16/2014,2014,47,"ID",42,1,0,0,0,0
11/16/2014,2014,47,IL,41071,4218,251,344,101,566
11/16/2014,2014,47,IN,42029,4854,64,125,63,279
11/16/2014,2014,47,KS,1960,241,0,1,1,7
11/16/2014,2014,47,KY,6902,513,68,128,74,151
11/16/2014,2014,47,LA,9472,1169,107,170,76,231
11/16/2014,2014,47,MA,71639,9742,27,183,157,669
11/16/2014,2014,47,MD,17471,2533,18,44,26,138
11/16/2014,2014,47,ME,9288,959,2,6,4,27
11/16/2014,2014,47,MI,31146,3824,50,93,52,295
11/16/2014,2014,47,MN,144,0,0,0,0,8
11/16/2014,2014,47,MO,5788,510,28,63,40,97
11/16/2014,2014,47,MS,22168,2251,212,420,242,470
11/16/2014,2014,47,MT,512,18,0,0,0,0
11/16/2014,2014,47,NC,27022,2326,80,178,100,315
11/16/2014,2014,47,ND,4152,562,0,4,4,6
11/16/2014,2014,47,NE,1826,265,1,3,2,12
11/16/2014,2014,47,NH,1859,158,0,1,1,7
11/16/2014,2014,47,NJ,35202,4907,36,135,100,493
11/16/2014,2014,47,NM,9486,1269,15,25,10,105
11/16/2014,2014,47,NV,3653,112,5,15,12,87
11/16/2014,2014,47,NY,21230,2372,18,31,14,185
11/16/2014,2014,47,OH,87782,10878,151,362,224,996
11/16/2014,2014,47,OK,34492,2997,31,122,95,243
11/16/2014,2014,47,OR,6609,452,2,16,14,25
11/16/2014,2014,47,PA,52628,4221,57,105,49,308
11/16/2014,2014,47,RI,6233,1349,1,12,11,51
11/16/2014,2014,47,SC,18999,1944,95,138,46,205
11/16/2014,2014,47,SD,4682,469,1,2,1,10
11/16/2014,2014,47,TN,33118,3152,70,163,99,286
11/16/2014,2014,47,TX,77976,10527,1577,1960,456,2814
11/16/2014,2014,47,UT,1584,226,2,15,13,19
11/16/2014,2014,47,VA,48691,4982,99,217,124,470
11/16/2014,2014,47,VT,1394,100,0,1,1,10
11/16/2014,2014,47,WA,14070,1337,11,25,14,68
11/16/2014,2014,47,WI,758,75,0,1,1,3
11/16/2014,2014,47,WV,22693,1372,18,47,29,175
11/16/2014,2014,47,WY,2028,201,1,2,1,29
11/23/2014,2014,48,AK,268,5,1,1,0,1
11/23/2014,2014,48,AL,10672,686,100,171,97,197
11/23/2014,2014,48,ALL STATES,695890,56803,5210,7790,2921,12550
11/23/2014,2014,48,AR,8887,642,42,75,34,129
11/23/2014,2014,48,AZ,12391,783,9,28,19,98
11/23/2014,2014,48,CA,23953,1471,33,144,112,456
11/23/2014,2014,48,CO,4148,559,38,46,11,61
11/23/2014,2014,48,CT,8703,750,6,34,28,118
11/23/2014,2014,48,DC,136,55,0,0,0,18
11/23/2014,2014,48,DE,3016,115,11,17,6,28
11/23/2014,2014,48,FL,50474,2608,551,713,206,1030
11/23/2014,2014,48,GA,21503,1573,339,477,155,585
11/23/2014,2014,48,HI,2098,19,11,62,52,68
11/23/2014,2014,48,IA,1225,22,6,7,1,12
11/23/2014,2014,48,"ID",29,3,0,0,0,0
11/23/2014,2014,48,IL,30381,2363,436,574,155,797
11/23/2014,2014,48,IN,29881,2699,121,186,65,334
11/23/2014,2014,48,KS,1228,130,3,7,4,8
11/23/2014,2014,48,KY,4919,268,68,103,44,122
11/23/2014,2014,48,LA,5245,534,113,161,68,197
11/23/2014,2014,48,MA,47116,4924,20,176,157,484
11/23/2014,2014,48,MD,11431,1282,35,45,10,99
11/23/2014,2014,48,ME,6014,546,1,3,2,11
11/23/2014,2014,48,MI,23047,2553,82,136,62,283
11/23/2014,2014,48,MN,87,0,1,1,1,8
11/23/2014,2014,48,MO,3556,237,21,48,28,74
11/23/2014,2014,48,MS,14533,1133,350,520,245,549
11/23/2014,2014,48,MT,403,7,4,4,0,4
11/23/2014,2014,48,NC,21944,1263,107,238,138,377
11/23/2014,2014,48,ND,2775,255,10,14,5,14
11/23/2014,2014,48,NE,1006,101,0,0,0,1
11/23/2014,2014,48,NH,1483,86,2,2,0,5
11/23/2014,2014,48,NJ,27199,2997,52,152,101,454
11/23/2014,2014,48,NM,6270,630,16,25,9,82
11/23/2014,2014,48,NV,3118,64,6,17,11,113
11/23/2014,2014,48,NY,15927,1294,21,40,19,183
11/23/2014,2014,48,OH,64791,6470,309,533,243,1154
11/23/2014,2014,48,OK,25291,1527,58,139,84,238
11/23/2014,2014,48,OR,4435,215,4,10,6,15
11/23/2014,2014,48,PA,40631,2206,153,213,62,387
11/23/2014,2014,48,RI,4199,700,3,20,17,42
11/23/2014,2014,48,SC,12690,964,86,111,30,160
11/23/2014,2014,48,SD,2801,196,0,0,0,4
11/23/2014,2014,48,TN,22848,1832,132,233,110,341
11/23/2014,2014,48,TX,49424,5623,1634,1951,374,2519
11/23/2014,2014,48,UT,938,95,1,10,9,10
11/23/2014,2014,48,VA,34551,2923,125,225,109,443
11/23/2014,2014,48,VT,1142,66,0,1,1,10
11/23/2014,2014,48,WA,9768,653,5,14,9,46
11/23/2014,2014,48,WI,466,23,0,0,0,1
11/23/2014,2014,48,WV,15562,564,84,102,21,167
11/23/2014,2014,48,WY,1287,89,0,1,1,13
