Week,SD,athena_flu,athena_ILI,athena_viral,influenza b symptoms,strep,flu how long,how long flu,strep throat,expectorant,influenza a treatment,rsv in adults,influenza a symptoms,flu symptoms,cold and flu,tamiflu side effects,cold,flu shots,symptoms of rsv,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,rsv baby,flu shot,symptoms of influenza,symptoms of influenza b,rsv,pneumonia,bronchitis,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,a influenza,influenza a,influenza b,cold symptoms,symptoms of the flu,what is rsv
2013-11-24,1.3797783307,0.00034566194262,0.00103698582786,0.00241963359834,0.0,643.881886672,0.0,0.0,803.587794802,0.0,0.0,0.0,0.0,322.392964331,0.0,0.0,8359.09919852,0.0,0.0,322.21363592,0.0,319.195846196,0.0,322.01941432,0.0,0.0,858.573442452,0.0,0.0,534.887833184,0.0,0.0,322.158279193,1290.19260798,642.445020083,1397.64151361,858.216997749,0.0,0.0,0.0,322.21363592,321.631672701,319.388364801,319.388364801,0.0,320.352162663,0.0,0.0
2013-12-01,1.169383416,0.000455269747325,0.00341452310494,0.00682904620988,0.0,1095.69161852,272.060146338,272.060146338,821.872151597,272.633421782,0.0,0.0,0.0,455.649538697,0.0,0.0,13851.1664996,0.0,0.0,637.672859742,0.0,272.469382419,274.220107307,273.342630681,0.0,272.918586928,410.553085416,0.0,0.0,409.434130216,0.0,0.0,272.877775892,819.370318821,821.348537703,1005.71625885,684.547303475,273.121531959,273.291559192,271.646085508,0.0,272.633421782,0.0,0.0,0.0,0.0,0.0,273.286460421
2013-12-08,1.0671256454,0.000435066347618,0.00108766586905,0.00282793125952,0.0,1680.75486688,551.97334937,551.97334937,1121.44422261,0.0,0.0,0.0,0.0,559.453163387,0.0,0.0,14730.0573661,279.343069494,0.0,279.76414738,0.0,276.153031933,0.0,276.153031933,0.0,0.0,705.034667367,276.736864982,0.0,279.623430439,0.0,0.0,279.38980682,1119.63989712,652.948639549,1029.22012628,840.306753215,0.0,0.0,0.0,0.0,282.323481297,566.351814535,566.351814535,0.0,694.051941307,0.0,0.0
2013-12-15,1.5108924807,0.00598404255319,0.00908687943262,0.0121897163121,0.0,1503.40670088,300.372164247,300.372164247,1103.39656011,0.0,0.0,0.0,0.0,596.821577416,0.0,0.0,9003.20169619,0.0,0.0,299.3938064,0.0,297.602817259,599.194935443,300.903560752,0.0,299.606441583,1001.73541452,301.539720499,0.0,299.21418227,299.303613972,0.0,499.344230625,1300.15242063,400.162023566,1304.68970551,800.958668541,0.0,0.0,299.122211031,0.0,601.444587092,400.222388879,400.222388879,300.36041353,0.0,0.0,0.0
2013-12-22,2.2199277233,0.0261669024045,0.0307637906648,0.0350070721358,0.0,1920.10623698,717.210445059,717.210445059,960.434038924,0.0,358.261905026,362.542711206,535.9582488,1078.69952174,362.105649468,0.0,11386.0865909,0.0,0.0,0.0,712.921578064,0.0,1430.57874632,356.89038926,362.21481608,478.896448284,720.171307035,0.0,0.0,356.353550527,358.801944075,0.0,718.527160246,1438.10086398,959.418763132,1082.21763401,1320.2294321,0.0,0.0,0.0,0.0,0.0,721.653554573,721.653554573,0.0,359.218084585,717.890425426,0.0
2013-12-29,2.1949254934,0.0116009280742,0.0171113689095,0.0197215777262,314.129191029,1981.27630173,623.093299933,623.093299933,1669.57744861,309.645167758,312.301512868,0.0,519.598780941,1561.67866056,520.635585534,0.0,13951.6933887,311.108070933,0.0,310.018571638,0.0,310.58036911,937.366148656,309.831757193,312.250312705,309.645167758,938.844806832,312.801099057,0.0,623.813014556,467.669062379,309.831757193,831.959739082,1769.95653019,520.947178992,2089.49624098,2084.26128425,0.0,0.0,314.318939861,0.0,467.340562995,1353.40639536,1353.40639536,311.968753892,311.874333078,313.433723791,0.0
2014-01-05,2.2770728316,0.0106754259906,0.0133442824882,0.0172449189078,0.0,758.30805374,284.181279912,284.181279912,664.199810255,0.0,0.0,0.0,567.580226205,1041.06441145,284.938502748,0.0,17515.6913599,424.819519017,0.0,284.566852546,0.0,569.532772935,756.851042014,283.597432792,0.0,283.369472591,474.207069177,570.626470114,0.0,1040.52438197,425.609946183,0.0,424.926604123,2744.07899942,568.287002971,1425.03178676,947.956085397,284.625526144,282.833207149,284.711308401,0.0,283.341272907,1799.6564547,1799.6564547,566.521153516,378.554292721,571.431215511,0.0
2014-01-12,1.7207147584,0.00467488312792,0.00722481937952,0.010412239694,0.0,1092.73832778,635.039688077,635.039688077,638.331881925,0.0,0.0,0.0,454.463426241,544.815091138,271.650080234,274.642506356,9368.8594105,548.126183571,273.733094083,273.774326763,273.280000564,274.063091786,545.750928672,271.875552456,274.436216946,271.957800922,819.972380611,408.819437211,0.0,635.477055575,274.14571557,0.0,999.501748761,1454.51806337,545.805061526,1460.20654707,1183.72290018,274.022161096,274.934738684,408.437075296,0.0,407.821711359,1637.30546387,1637.30546387,0.0,273.280000564,272.551572343,274.187633416
2014-01-19,1.9096334186,0.0020684900023,0.00482647667203,0.00827396000919,266.159489833,898.51808824,539.731958137,539.731958137,359.542782841,0.0,0.0,0.0,539.407209666,448.634769603,0.0,0.0,10312.9261397,358.324093749,0.0,670.174107547,0.0,401.733807991,717.675565288,265.758405611,0.0,402.460709434,628.392547012,270.762543783,0.0,270.179894268,0.0,0.0,985.823877683,1702.28550154,538.405117064,1799.97069231,897.621940521,0.0,266.079176167,674.253817447,270.412291114,0.0,807.282666138,807.282666138,268.267866146,269.784767519,268.590591653,270.983642166
2014-01-26,2.2584033613,0.0015392508979,0.00410466906106,0.00769625448948,266.580219986,1424.70368479,398.728392129,398.728392129,1158.0273589,265.54162306,0.0,0.0,443.809984527,798.975321811,266.526514029,0.0,10932.3609163,266.182640858,266.870199279,266.596205954,266.562880621,0.0,711.612211921,266.124452446,265.941896836,0.0,445.258203186,0.0,533.579342313,710.835194904,266.579929149,400.67071869,977.378089069,1512.53111491,444.559496123,1962.28305127,1067.96909599,0.0,0.0,532.406295553,0.0,266.328608878,800.773410763,800.773410763,532.134198142,0.0,267.010889311,0.0
2014-02-02,1.971388695,0.00270331155666,0.00360441540888,0.00675827889164,277.492649138,1493.04430148,279.451358606,279.451358606,1587.28986553,0.0,0.0,0.0,0.0,698.228344353,276.742443718,0.0,11365.2949662,280.093504386,279.819467989,0.0,0.0,562.04809518,372.782410329,280.040525761,0.0,280.177844496,652.812216656,0.0,280.769650444,277.743622291,0.0,0.0,1302.25401404,1677.06060298,372.782020814,1028.1327243,1398.35570735,280.769650444,0.0,277.659914146,0.0,280.515713467,279.206959878,279.206959878,0.0,280.326540416,278.33099551,834.236880596
2014-02-09,1.9941986947,0.000935234977788,0.0039747486556,0.00631283610007,274.824430868,1457.61003431,0.0,0.0,1094.54969805,0.0,0.0,274.741502554,274.741502554,547.885443829,271.713263951,0.0,9005.85057905,0.0,0.0,0.0,0.0,363.421689082,409.043677436,454.39229897,0.0,543.242595555,455.628346546,0.0,0.0,274.824430868,549.151591957,0.0,1544.43805816,2910.30891794,636.801831132,1733.91275632,824.473292604,0.0,0.0,273.798348006,0.0,0.0,409.619257567,409.619257567,275.156645351,545.556885319,274.658624273,0.0
2014-02-16,1.8303644386,0.00154286973771,0.00308573947542,0.00484901917567,0.0,1756.25726023,275.294679958,275.294679958,740.206354156,0.0,0.0,278.712655561,413.084817138,461.539905252,0.0,0.0,9873.89031582,0.0,278.460578996,415.616963714,0.0,276.733711398,461.429251228,275.46062009,556.921157992,827.701281337,924.58645989,0.0,275.959642953,831.652196071,277.036209458,0.0,1658.77605227,1567.97718213,1109.148744,2500.20996775,1016.1628899,275.377625026,277.370794321,554.407356945,0.0,550.589359915,555.019575394,555.019575394,0.0,0.0,277.656157103,0.0
2014-02-23,1.5296052632,0.000492247108048,0.00295348264829,0.00467634752646,262.692885919,2431.48565336,259.686021874,259.686021874,1563.6543147,0.0,0.0,258.929278973,390.903124639,346.875727626,258.101394786,0.0,10663.2035028,0.0,515.949009707,390.566047204,388.104827252,257.431237244,520.781847763,259.875792804,263.407372463,259.007269719,434.295796275,0.0,257.741395361,520.468453416,260.312007746,0.0,2337.73713627,1127.00431774,867.595152738,1827.41741694,526.019912783,0.0,0.0,518.894924187,258.052301749,259.771508837,652.683928819,652.683928819,262.29762127,781.727731138,0.0,257.741395361
2014-03-02,2.0029311187,0.000653594771242,0.00217864923747,0.00348583877996,265.576047975,1241.4968823,399.112780561,399.112780561,887.074167956,0.0,0.0,263.767792718,265.203042538,442.680213219,266.21119435,0.0,10711.4986712,0.0,0.0,530.552111681,0.0,262.974267469,885.334679293,397.62432234,266.450805345,265.576047975,709.139185852,0.0,533.381837441,0.0,0.0,0.0,1150.19042645,1946.52377255,442.787095759,2309.4559938,1201.15774225,265.656064862,266.297939981,398.874083423,0.0,266.924641683,442.599995048,442.599995048,265.848338565,264.748214917,263.688224756,266.73115573
2014-03-09,1.0762331839,0.0,0.00297840655249,0.00521221146687,0.0,2350.54980409,292.550953158,292.550953158,882.510655766,437.8083555,0.0,0.0,296.203955245,880.565016856,289.490134111,0.0,6063.08547629,0.0,290.100137404,441.990324998,290.449866321,293.868174527,293.430860508,293.123526764,294.04579204,390.975519054,886.296583007,0.0,0.0,0.0,290.537430345,0.0,1368.1060692,1368.10889556,782.628852608,2453.51336718,783.042355412,0.0,294.579935168,0.0,0.0,0.0,293.477433926,293.477433926,0.0,0.0,0.0,293.779446213
2014-03-16,0.8997188379,0.000439947206335,0.00219973603168,0.00373955125385,0.0,1083.05710788,269.68476466,269.68476466,993.172338264,0.0,0.0,0.0,0.0,541.905154088,268.47689659,0.0,8741.21805076,0.0,273.982225657,270.911709389,534.691574369,271.114394165,269.352719963,268.86564452,0.0,267.506790369,451.411986227,0.0,0.0,267.265358247,0.0,0.0,1626.19551454,1170.74230604,721.201966529,1989.89569763,407.899800242,0.0,0.0,274.478720177,0.0,0.0,269.027807152,269.027807152,268.380327472,630.095734496,0.0,0.0
2014-03-23,0.9902680553,0.000222766763199,0.00245043439519,0.00490086879038,0.0,1874.61152951,0.0,0.0,1161.52591411,0.0,0.0,265.331490107,265.331490107,0.0,267.346699418,0.0,7130.20369679,0.0,400.404977983,445.474166435,0.0,268.233020604,532.585672172,265.731206121,0.0,356.100424078,267.42612172,0.0,0.0,0.0,265.731206121,0.0,978.686309079,1514.98817923,534.875549614,1341.51952126,400.493493812,267.675936898,0.0,445.073443788,0.0,267.111899704,265.971614329,265.971614329,267.748845476,932.248793307,0.0,268.63783953
2014-03-30,0.8457056944,0.00026413100898,0.00158478605388,0.0026413100898,395.737863321,1406.0861882,0.0,0.0,1143.21369228,262.381808547,0.0,0.0,264.772049396,614.176151197,0.0,0.0,7018.34274547,261.828260428,265.651159733,524.097323525,263.330177798,0.0,659.020497841,530.341845251,0.0,0.0,532.105376175,0.0,0.0,262.285953035,795.512767876,265.170922625,350.482366183,1140.16725456,1141.0100976,1936.80048315,439.068215357,0.0,0.0,264.136342195,0.0,0.0,791.953334732,791.953334732,395.858657261,262.444386108,533.395328602,0.0
2014-04-06,0.925401322,0.00021815008726,0.0010907504363,0.00349040139616,285.926946107,1439.22101358,284.552710259,284.552710259,719.166147522,0.0,0.0,0.0,287.783606915,0.0,0.0,288.011274191,8622.73393397,0.0,0.0,571.336533446,287.664585928,429.628798998,430.187464273,288.011274191,0.0,0.0,431.48720393,0.0,288.445811418,285.926946107,0.0,0.0,669.546167703,1053.15551741,574.058143407,1730.80904865,574.361331161,285.754441162,0.0,0.0,0.0,0.0,287.110511936,287.110511936,286.895448801,287.783606915,0.0,0.0
2014-04-13,0.7991282238,0.0,0.000893056485823,0.00245590533601,0.0,2160.47776523,0.0,0.0,1410.0291385,0.0,0.0,0.0,0.0,0.0,559.113837683,0.0,9472.23820507,0.0,0.0,422.374382561,281.443713267,283.435302211,0.0,563.226362135,0.0,281.443560111,423.438396534,0.0,0.0,281.399841979,0.0,0.0,749.489301932,1408.15787126,844.382790406,2822.87115198,375.706582361,0.0,281.076708796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.31276788,281.61163127
2014-04-20,1.0238235873,0.000432245515453,0.00194510481954,0.00453857791225,292.637085457,1078.35401902,0.0,0.0,1373.15004338,0.0,0.0,0.0,0.0,585.450617756,0.0,0.0,8221.77014348,0.0,0.0,293.479728112,0.0,293.03629055,293.167225105,292.946868768,293.617995946,293.883313412,587.753423178,0.0,0.0,0.0,292.5489152,292.5489152,439.976935655,1370.4303224,685.213309692,2061.94944656,588.334756099,0.0,293.966045882,0.0,0.0,0.0,294.237816806,294.237816806,293.529663216,0.0,294.233287742,0.0
2014-04-27,0.9328003046,0.0,0.000461893764434,0.00230946882217,262.140600061,1766.01343472,262.140600061,262.140600061,1236.84956329,0.0,264.38962739,0.0,0.0,264.528743003,264.162153542,0.0,7760.68069456,0.0,0.0,530.712153053,0.0,396.638377284,0.0,266.128854012,261.903939875,531.937167399,264.758329433,262.853153791,0.0,787.133065002,0.0,0.0,657.577301131,1233.89553962,529.116758088,1326.91348425,662.515759666,266.530376121,262.853153791,0.0,0.0,0.0,524.913626178,524.913626178,394.833452799,263.459841617,262.93256562,0.0
2014-05-04,1.4167433303,0.00105641242341,0.00147897739277,0.00253538981618,0.0,1113.76813123,0.0,0.0,835.789387794,0.0,0.0,0.0,0.0,553.093612432,276.296763896,0.0,8525.04414088,0.0,277.812073486,370.462808487,279.429651788,558.859303577,559.871729851,555.70875414,0.0,277.142848377,371.19066304,0.0,0.0,0.0,0.0,0.0,276.844639371,1018.5455349,692.611026329,1951.97238224,371.134647205,0.0,0.0,276.227911002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-11,1.0322822823,0.0,0.00151220565997,0.00345647007993,297.09765951,691.895692824,0.0,0.0,493.998008675,0.0,0.0,0.0,293.660075678,296.91841507,294.991263691,0.0,8679.40654233,0.0,0.0,295.549032083,0.0,296.114484343,296.381977102,0.0,0.0,293.925351266,297.017991791,0.0,0.0,0.0,0.0,0.0,492.71814707,1578.53299439,296.040788147,890.98986001,891.621809543,0.0,297.008010246,297.277120494,0.0,296.292759168,0.0,0.0,295.687256735,293.748447654,0.0,0.0
2014-05-18,0.7793653739,0.000606796116505,0.00283171521036,0.00323624595469,0.0,1623.96899416,0.0,0.0,869.713415314,0.0,0.0,0.0,346.603052174,0.0,0.0,0.0,7992.67268101,0.0,0.0,0.0,0.0,346.751691217,0.0,0.0,0.0,0.0,347.853826744,0.0,0.0,0.0,0.0,0.0,692.876911447,1505.51443121,695.346874134,1743.31238803,1044.35369236,0.0,348.806704641,0.0,0.0,0.0,347.439247716,347.439247716,348.538710867,346.438455723,0.0,0.0
2014-05-25,0.7923169268,0.00051374261495,0.00154122784485,0.00359619830465,0.0,1148.68415697,0.0,0.0,893.883866486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7007.19037543,0.0,0.0,387.022656914,0.0,0.0,0.0,381.932775524,0.0,379.664393525,571.131449635,0.0,0.0,0.0,0.0,381.129297879,377.414618012,760.59222334,1139.67900972,1278.43899297,383.260053468,0.0,0.0,0.0,0.0,379.43543847,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.4428697963,0.00068058076225,0.00158802177858,0.00181488203267,363.869489927,1084.72432826,0.0,0.0,723.695895744,362.38591609,0.0,0.0,0.0,363.151135219,0.0,0.0,6739.21917786,354.893784232,0.0,538.766060065,358.979595654,356.072833349,364.748401738,362.822788804,0.0,0.0,356.395753089,356.072833349,0.0,0.0,0.0,0.0,0.0,908.474077443,842.946363881,1207.36389225,363.370363191,0.0,0.0,0.0,0.0,0.0,364.308415729,364.308415729,0.0,363.589856011,0.0,0.0
2014-06-08,0.6364022062,0.00137017583923,0.00251198903859,0.00296871431834,0.0,1095.94824828,362.227083714,362.227083714,1095.87423875,0.0,0.0,0.0,365.72166336,365.119615577,0.0,0.0,4861.83586748,0.0,0.0,545.394165437,0.0,367.157598613,367.04674185,0.0,0.0,0.0,364.526590594,364.416428433,0.0,0.0,0.0,0.0,725.762239954,486.199050607,366.714572853,975.743070561,366.825229031,0.0,364.0940771,0.0,0.0,0.0,0.0,0.0,0.0,365.010701439,0.0,0.0
2014-06-15,0.4678600488,0.000224719101124,0.000449438202247,0.00179775280899,0.0,1335.50323373,0.0,0.0,1098.44903777,0.0,0.0,0.0,0.0,363.305053569,0.0,0.0,5330.98974156,0.0,363.743695348,0.0,366.469899429,366.469899429,359.813188882,363.086129162,365.918485196,0.0,548.506010484,0.0,0.0,360.68204053,360.355729878,0.0,0.0,727.341429684,365.376112041,1216.22040117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.649070926,0.0,0.0
2014-06-22,0.7152522714,0.0,0.00184459303666,0.00276688955499,0.0,724.879872523,0.0,0.0,845.705647226,359.760600165,0.0,0.0,0.0,362.569516768,359.787570769,0.0,5304.95061575,0.0,360.629324825,720.19893173,0.0,0.0,0.0,543.225717483,359.896038532,0.0,361.174411471,360.847161929,0.0,0.0,0.0,0.0,0.0,1086.08099512,906.94348856,1635.57000651,363.007800303,0.0,0.0,0.0,0.0,359.354352742,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,0.3043783657,0.00025826446281,0.00077479338843,0.0025826446281,0.0,1159.89810123,0.0,0.0,581.420928285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5921.82704211,0.0,0.0,578.932535388,0.0,0.0,0.0,0.0,0.0,0.0,385.852433651,0.0,0.0,0.0,0.0,0.0,0.0,643.47320535,385.037662297,1420.6005974,387.500679632,385.15384747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,0.4850444624,0.0,0.000860030101054,0.00172006020211,0.0,1405.02524373,0.0,0.0,702.47733053,0.0,0.0,0.0,0.0,527.537576061,0.0,0.0,6425.83393234,347.761550495,0.0,0.0,350.146719588,349.093329938,0.0,0.0,0.0,523.321854555,350.781810373,0.0,0.0,0.0,0.0,0.0,349.198383603,1051.68871974,349.214118709,820.601470959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,0.4266046151,0.0,0.000634115409004,0.00105685901501,0.0,1436.21582125,0.0,0.0,957.344291665,0.0,0.0,0.0,0.0,359.166159673,0.0,0.0,6809.91215746,0.0,0.0,538.269736113,716.696152666,0.0,0.0,358.516672947,0.0,357.942683356,358.841122425,0.0,0.0,0.0,0.0,0.0,358.192809647,716.125587492,718.487536364,1438.78631394,359.321260608,359.321260608,357.324934327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,0.7200338839,0.0,0.000214776632302,0.00085910652921,0.0,1060.4717641,0.0,0.0,706.993019735,0.0,0.0,0.0,0.0,356.428601632,0.0,0.0,5058.37933383,0.0,0.0,699.565727983,0.0,0.0,0.0,352.682472487,355.248729644,353.108160444,350.734510236,0.0,0.0,0.0,0.0,0.0,355.462670462,588.290768983,1054.31500404,1180.88867346,353.503778065,700.199010175,353.108160444,0.0,0.0,0.0,0.0,0.0,0.0,351.280550088,0.0,0.0
2014-07-27,0.5389332838,0.000236239073943,0.00141743444366,0.00259862981337,0.0,1422.4406905,0.0,0.0,1067.7170104,0.0,0.0,0.0,0.0,354.875094317,0.0,0.0,5327.59938489,0.0,0.0,354.875094317,0.0,353.409987341,0.0,0.0,0.0,353.197089758,534.85376853,0.0,0.0,0.0,0.0,0.0,353.090737126,945.949904931,473.741029863,1425.41719859,355.511572576,0.0,356.653859503,0.0,0.0,532.867330088,0.0,0.0,0.0,353.661438356,0.0,0.0
2014-08-03,0.6112702961,0.0,0.00129332643559,0.00439730988101,0.0,733.554266967,364.796614708,364.796614708,978.983971353,0.0,0.0,0.0,0.0,364.199770149,0.0,0.0,6591.5931277,0.0,0.0,728.399540298,0.0,0.0,0.0,0.0,0.0,0.0,366.726057565,368.16314582,0.0,367.718638551,0.0,0.0,365.621625455,976.955886251,732.852847007,735.181952661,364.529462156,0.0,0.0,0.0,0.0,366.4932455,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-10,0.5504261364,0.000215192597375,0.00107596298687,0.00150634818162,0.0,918.545060901,0.0,0.0,1035.01198154,342.466672043,0.0,0.0,0.0,0.0,345.055597032,0.0,7904.39714215,0.0,0.0,686.99353898,0.0,0.0,0.0,0.0,0.0,343.808783674,343.916047318,0.0,0.0,0.0,0.0,0.0,0.0,1205.14522997,573.107158535,1149.7528909,0.0,343.18982942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-17,0.6147900931,0.0,0.000822537528275,0.00102817191034,0.0,1010.91871917,0.0,0.0,1572.46097482,0.0,0.0,0.0,0.0,334.175673419,0.0,0.0,6614.75192794,338.426102542,0.0,0.0,0.0,0.0,0.0,334.935557858,338.120019242,0.0,336.206054646,0.0,0.0,333.471934035,0.0,339.245040479,0.0,560.662105944,784.857118683,1124.74872667,504.711620536,0.0,338.426102542,0.0,0.0,0.0,668.552900321,668.552900321,338.937474713,0.0,0.0,0.0
2014-08-24,0.6297462493,0.0,0.000440334654337,0.00176133861735,0.0,1458.73106892,0.0,0.0,1250.58366693,0.0,0.0,0.0,0.0,312.408885678,311.674279581,0.0,6133.756218,311.374813369,0.0,624.817771357,312.27590828,312.975014737,0.0,625.415115567,309.774543676,0.0,0.0,0.0,0.0,625.603663989,0.0,0.0,0.0,1246.84848584,1143.39672645,937.214095258,0.0,0.0,0.0,0.0,0.0,310.905931692,0.0,0.0,311.844801022,0.0,0.0,0.0
2014-08-31,0.7775683318,0.0,0.000248200546041,0.00148920327625,0.0,1267.93274496,0.0,0.0,528.105665326,319.126668379,0.0,0.0,0.0,319.511506086,0.0,0.0,6852.59964631,0.0,0.0,639.023012171,314.848556058,0.0,0.0,638.637942565,0.0,314.658888253,320.380793738,0.0,0.0,948.993574544,0.0,0.0,314.564140018,1582.63081794,527.372232211,1164.00504326,422.229180916,319.800744021,314.464629636,0.0,0.0,319.511506086,0.0,0.0,0.0,314.656960891,0.0,0.0
2014-09-07,0.7663628832,0.000415110004151,0.00145288501453,0.00456621004566,293.344379512,1564.8506703,0.0,0.0,587.218282139,0.0,0.0,0.0,0.0,289.514408927,292.902329512,0.0,8199.45036745,289.078655753,0.0,289.514408927,0.0,290.039049958,0.0,585.804659025,294.022371962,0.0,584.069048426,0.0,0.0,390.151598109,0.0,0.0,289.86395847,1559.99087382,683.478269078,1665.27987577,390.85816537,293.167399494,291.991197161,0.0,0.0,295.329912622,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,0.6683915481,0.000223563603845,0.000447127207691,0.00447127207691,0.0,1099.05592021,0.0,0.0,599.748387522,0.0,0.0,0.0,0.0,399.138177007,297.835296132,0.0,7883.11584825,298.393843265,0.0,745.120300749,0.0,298.081217895,0.0,596.78768653,0.0,298.214087938,450.848466277,0.0,0.0,897.633448152,0.0,0.0,298.012605282,1396.43065271,449.408079266,1701.91690772,399.469780956,298.303938521,0.0,0.0,0.0,299.259567848,0.0,0.0,0.0,596.248582929,0.0,0.0
2014-09-21,0.7291082445,0.000211729832733,0.000423459665467,0.00275248782553,0.0,1796.19146083,0.0,0.0,998.775355852,0.0,0.0,0.0,0.0,601.659784443,298.525585898,0.0,6078.47912348,744.219744964,0.0,597.823981841,296.835588338,297.911404424,0.0,0.0,298.091465714,300.105000915,300.557647975,0.0,0.0,1048.95015461,0.0,0.0,0.0,1496.81821345,697.912297066,1499.61224778,698.514948995,0.0,0.0,0.0,0.0,497.641940449,297.462201462,297.462201462,0.0,0.0,0.0,0.0
2014-09-28,0.8205307263,0.0,0.00158694173657,0.0040807073226,0.0,1475.27070601,0.0,0.0,1278.81555599,0.0,0.0,0.0,0.0,440.173392276,581.254694754,0.0,6771.82709246,586.634310805,0.0,439.907827587,0.0,295.605137313,290.364811381,586.943063998,0.0,290.978134761,295.872653274,0.0,0.0,1320.21056477,296.327721997,0.0,290.190050736,1373.85801729,490.945209334,1477.11436555,293.803737074,0.0,0.0,0.0,0.0,590.854123858,295.783427504,295.783427504,0.0,291.241781515,0.0,0.0
2014-10-05,0.7817929117,0.0,0.00021772262138,0.00261267145656,0.0,2298.28040822,297.897868049,297.897868049,1800.25742637,0.0,0.0,0.0,0.0,450.04152925,297.838803665,301.817239421,9080.59764788,896.858861822,0.0,0.0,0.0,0.0,0.0,299.665934549,299.485657438,0.0,751.11219684,0.0,0.0,3387.42255092,301.45316555,0.0,0.0,1595.56746513,898.271946852,1401.27846731,1597.97327853,0.0,0.0,298.077432768,0.0,1295.11872332,0.0,0.0,0.0,449.1350626,301.544101648,0.0
2014-10-12,0.8442310876,0.0,0.00139470013947,0.00325430032543,0.0,1699.42345297,0.0,0.0,1200.07805239,297.489008006,0.0,0.0,296.593226591,399.452428735,0.0,0.0,9384.70166164,1197.15377034,0.0,901.684320563,300.208136887,301.643510743,301.552434803,398.910603159,0.0,300.735219533,301.917068945,0.0,0.0,2992.52684308,298.919916517,298.209538452,0.0,1697.01695657,1098.31325425,1001.68364331,999.415523777,300.117576363,300.208136887,300.480146675,0.0,797.460998217,297.04044195,297.04044195,0.0,450.503868438,0.0,0.0
2014-10-19,1.0967966574,0.000203128173878,0.00101564086939,0.00203128173878,0.0,1473.56314237,293.52638607,293.52638607,884.583268844,0.0,0.0,0.0,0.0,588.594703747,0.0,0.0,5002.02488184,593.840955047,0.0,294.278251682,293.272786194,290.808433065,0.0,293.626233361,0.0,293.44940335,295.888882701,0.0,0.0,2449.91932205,0.0,0.0,296.652256677,1764.75682867,585.480503148,1377.92098947,687.059198937,296.831016699,0.0,0.0,0.0,1023.4669072,0.0,0.0,293.272786194,441.640244003,297.638110098,0.0
2014-10-26,0.7051401002,0.0,0.000869187309865,0.0026075619296,0.0,1552.69433087,436.291346815,436.291346815,679.807695935,0.0,0.0,0.0,0.0,580.196158641,290.361246098,0.0,9495.83759213,677.612531427,0.0,581.231586412,0.0,582.87352549,0.0,0.0,0.0,290.490666677,583.332682659,292.052908121,0.0,1162.26084062,0.0,0.0,0.0,1452.63123573,581.582607086,1361.08369624,1455.75821637,289.44645597,0.0,0.0,0.0,1018.74371406,436.905312292,436.905312292,290.315830284,290.74415951,290.888937728,0.0
2014-11-02,0.8867667121,0.0,0.00084068936528,0.00273224043716,0.0,1895.53861867,0.0,0.0,1327.60754713,0.0,0.0,0.0,0.0,1414.58707163,0.0,0.0,6717.40368327,472.748650752,0.0,282.576138797,0.0,284.215542008,282.808958688,286.070742292,0.0,282.235685617,860.806580644,0.0,0.0,1323.1218269,0.0,0.0,566.763166192,1040.11214397,567.731642944,1233.9989024,1231.62002607,0.0,283.579555306,0.0,0.0,377.90821632,0.0,0.0,281.884417176,282.01171709,0.0,0.0
2014-11-09,0.802919708,0.0,0.000964552688691,0.0026525198939,0.0,1867.11854324,279.509211709,279.509211709,1493.97625579,0.0,0.0,0.0,0.0,932.206021626,0.0,0.0,13978.5754567,701.882303886,0.0,280.697533236,280.528336411,279.104653144,420.723820381,557.402503122,0.0,276.86211674,279.606941617,0.0,0.0,837.546220856,280.608951863,0.0,0.0,1677.48211095,1305.0094339,1870.44996195,1305.93862833,0.0,278.370902117,0.0,0.0,557.276871514,0.0,0.0,276.695482905,557.698395702,0.0,0.0
