Week,NE,athena_flu,athena_ILI,athena_viral,thermoscan,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,how long contagious,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,pneumonia,influenza a incubation period,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2013-08-18,2.9601029601,0.0,0.000991080277502,0.00396432111001,0.0,0.0,847.821557668,111.008468108,0.0,0.0,109.39801057,551.598923376,111.243158316,221.047730103,0.0,0.0,111.142455396,0.0,110.741460368,0.0,166.3576718,110.313980874,0.0,111.008468108,111.108928261,0.0,0.0,5158.74651381,0.0,111.075421346,0.0,166.173925133,110.091551362,0.0,0.0,166.307478193,110.457264349,109.728518155,0.0,146.912562654,0.0,0.0,111.749422689,0.0,184.295402962,0.0,0.0,0.0,0.0,333.427366189,738.073693073,0.0,592.143374148,110.741460368,110.313980874,1322.30293291,0.0,0.0,404.742942154,0.0,110.832437024,0.0,0.0,147.068235854,111.243158316,0.0,110.174127929,0.0,0.0,0.0,0.0,0.0,0.0,147.167308238,0.0,0.0,0.0,0.0
2013-08-25,0.7633587786,0.0,0.00201612903226,0.0070564516129,0.0,0.0,564.734768194,105.954461504,106.435635262,106.435635262,0.0,634.337426211,0.0,0.0,140.853884059,0.0,0.0,0.0,158.5979075,0.0,140.949509588,105.456712703,0.0,105.954461504,0.0,0.0,105.954461504,6770.44988942,105.361420493,210.896505461,0.0,175.932438782,0.0,210.879501326,0.0,105.598832966,0.0,210.722840985,0.0,105.585165443,0.0,0.0,0.0,0.0,158.586646989,0.0,0.0,0.0,0.0,105.488515089,671.439462521,0.0,425.643428105,158.5979075,105.456712703,949.998254655,105.566978115,0.0,176.049485969,0.0,105.754626914,105.488515089,0.0,105.639494131,0.0,0.0,105.639291892,0.0,0.0,0.0,0.0,105.471528767,105.456712703,317.424390619,0.0,0.0,0.0,0.0
2013-09-01,3.4677990092,0.0,0.0,0.0118644067797,0.0,0.0,1377.20837845,218.832198561,163.855277833,163.855277833,163.542576762,795.942479792,322.785494948,0.0,0.0,0.0,0.0,0.0,109.317199522,0.0,270.875386732,215.060423337,0.0,218.832198561,0.0,0.0,214.736341927,7279.52398134,217.032999398,272.675042813,109.416099281,216.968298991,0.0,162.149041944,0.0,108.121076004,0.0,109.614436621,109.083379766,162.313174282,0.0,0.0,109.680708952,109.080760173,290.098908211,0.0,109.614436621,0.0,109.416099281,162.213870749,726.004350232,0.0,327.625385859,109.317199522,215.060423337,1011.65633658,0.0,0.0,216.94662893,109.218478391,108.546421611,108.724413003,0.0,0.0,108.784791875,0.0,217.393437161,0.0,109.548244328,0.0,109.548244328,0.0,0.0,217.098370748,108.546471088,0.0,0.0,0.0
2013-09-08,4.9613402062,0.0,0.0,0.00455788514129,0.0,0.0,1002.7192546,99.2648021546,0.0,0.0,100.497940766,533.93738793,99.4447383519,0.0,99.8905604588,0.0,0.0,0.0,149.894911686,100.350780306,166.940124708,0.0,0.0,99.2648021546,0.0,100.775609735,100.493786067,6246.20421859,133.46139271,100.543401238,0.0,200.05708417,0.0,198.350156038,0.0,133.54205818,100.411250797,0.0,0.0,166.527872009,0.0,0.0,0.0,0.0,468.047448452,0.0,0.0,0.0,0.0,199.986138744,836.882090897,0.0,570.770033489,149.894911686,0.0,1399.4421819,99.294746288,0.0,267.28722236,0.0,351.970200206,100.502093304,0.0,133.552622115,0.0,0.0,400.81724168,0.0,100.411250797,0.0,100.411250797,100.290382605,0.0,150.837873246,100.381006444,100.161724893,0.0,0.0
2013-09-15,3.8594073053,0.0,0.00242914979757,0.0121457489879,0.0,0.0,1044.5496112,97.4040564997,146.59780912,146.59780912,97.6390481921,325.956911486,0.0,0.0,228.093021746,0.0,0.0,0.0,0.0,0.0,97.6379493103,98.1680393784,0.0,97.4040564997,0.0,0.0,0.0,5447.50252319,228.043834049,97.7990797816,0.0,260.754421304,0.0,97.7851888252,97.7255752586,294.682012498,97.5507935538,98.5547619578,97.7843398859,227.749490097,0.0,0.0,97.904772847,0.0,685.814917265,0.0,0.0,0.0,97.7270328658,97.4322101034,817.297436079,97.7274626637,491.72509668,0.0,98.1680393784,1204.11873945,0.0,0.0,293.632354139,0.0,326.035190809,292.917144576,0.0,195.453124866,0.0,0.0,342.830368731,0.0,97.7263894817,97.5507935538,97.7263894817,0.0,97.6096122415,146.83227004,0.0,0.0,0.0,0.0
2013-09-22,4.7043010753,0.0,0.0,0.000879507475814,102.213606201,102.60802126,786.713263362,102.360623981,103.11742826,103.11742826,102.360623981,648.269635688,103.442997555,0.0,206.761063953,0.0,0.0,204.968346632,102.114416828,103.255826871,170.672788041,205.03021453,102.837405413,102.360623981,0.0,0.0,307.081871943,6152.78265682,443.717981882,204.84472278,0.0,103.007317059,205.526505518,170.528846614,102.053049991,202.969568916,0.0,102.918954657,102.589939772,152.78178067,102.268157293,103.725029356,206.087712603,0.0,718.227278572,0.0,0.0,0.0,0.0,204.827746871,1130.43634602,0.0,548.904165632,102.114416828,205.03021453,1262.24921144,0.0,0.0,342.100084499,0.0,409.943872257,0.0,101.914414631,102.42461457,102.57703122,0.0,410.13974207,0.0,203.091876581,101.54593829,203.091876581,202.847408478,0.0,358.43340752,102.45325803,102.022394223,103.22469759,0.0
2013-09-29,0.4694835681,0.0,0.003808073115,0.012185833968,100.756269278,0.0,943.979042275,100.841004377,101.135658368,101.135658368,101.192502584,336.515654663,100.574124772,102.095110382,202.26985749,0.0,0.0,100.604436443,0.0,0.0,303.121672679,100.634766391,0.0,100.841004377,0.0,0.0,0.0,6231.83207286,302.766119921,202.117148513,100.665114632,201.915773256,102.125982807,100.756269278,201.573381714,202.422300187,0.0,0.0,200.047734978,100.89885766,0.0,0.0,100.939074726,0.0,1449.80915852,0.0,0.0,0.0,201.756131834,302.563552591,1046.20550796,0.0,575.151414014,0.0,100.634766391,941.136415684,0.0,0.0,336.730386197,0.0,303.009813705,101.326202381,0.0,100.495764508,100.634766391,0.0,269.484259615,0.0,100.234824727,0.0,100.234824727,100.453060523,0.0,151.834459563,0.0,0.0,0.0,0.0
2013-10-06,0.76,0.0,0.000892060660125,0.00802854594112,0.0,0.0,947.592312738,101.244494683,102.170093586,102.170093586,102.13928234,608.251959238,102.04696,101.23017311,0.0,0.0,0.0,0.0,152.252077047,0.0,302.801885547,0.0,0.0,101.244494683,0.0,0.0,100.649077545,6492.31292219,337.718916357,204.340187173,0.0,202.570920636,303.134203915,100.679402666,100.770487771,152.378430038,0.0,102.016222964,0.0,151.172979579,0.0,101.228396683,102.417254381,0.0,1353.92675785,0.0,0.0,0.0,101.13858972,101.305534498,711.507988662,0.0,883.802035434,152.252077047,0.0,1282.29584422,0.0,0.0,574.900902177,0.0,337.983825099,202.992374359,101.5730242,100.802355755,0.0,0.0,574.917313007,102.386293905,100.892191259,151.507604586,100.892191259,0.0,101.419683282,236.433658748,101.169099099,0.0,0.0,0.0
2013-10-13,0.7969798658,0.0,0.00184331797235,0.00645161290323,101.948329258,0.0,889.775131548,102.38722401,102.071790752,102.071790752,101.610345044,682.630921558,102.224529183,102.286165921,154.356418901,0.0,0.0,0.0,102.440583442,101.610345044,307.666422796,0.0,102.347877031,102.38722401,0.0,0.0,204.449058366,7898.66593338,444.051666816,204.897744296,0.0,306.976970338,204.264426465,206.809249095,204.881166883,205.124649876,102.888748842,154.299768805,204.721437539,256.764950832,0.0,0.0,306.865708302,0.0,1471.91528012,0.0,102.533457951,0.0,0.0,102.448952771,1336.58832761,0.0,859.291617959,102.440583442,0.0,1569.38712273,0.0,0.0,683.394781207,0.0,683.63849159,102.65550421,0.0,102.422484062,103.685785158,0.0,410.259251207,102.564453555,0.0,203.159460594,0.0,0.0,102.008702281,203.971253739,0.0,102.255338264,0.0,0.0
2013-10-20,0.9476720231,0.0,0.0,0.00374531835206,0.0,0.0,847.340832885,0.0,203.686651385,203.686651385,102.171928021,710.285804654,0.0,101.85884913,152.488752823,0.0,0.0,0.0,152.703627856,0.0,338.298847485,102.233514476,0.0,0.0,0.0,0.0,100.909290265,7857.00233703,439.838902144,303.730240221,0.0,304.334425013,0.0,0.0,202.670238795,202.335632251,0.0,0.0,168.86435923,203.119464693,0.0,100.818134628,102.012644828,101.367552255,1389.58912687,0.0,0.0,0.0,0.0,151.698065573,1221.55846875,0.0,612.13883508,152.703627856,102.233514476,1418.72592824,100.999673621,0.0,609.216205063,0.0,304.764870644,101.39825109,0.0,135.299405617,101.122629145,101.090938387,409.427641557,101.457652794,101.121396639,0.0,101.121396639,201.999347243,0.0,254.30118711,0.0,0.0,0.0,0.0
2013-10-27,0.4723057106,0.0,0.00335289186924,0.00670578373847,0.0,0.0,1000.77196775,103.028484307,206.952259515,206.952259515,206.494698471,689.168417763,103.54435398,102.602783926,104.375809875,103.49552186,0.0,0.0,0.0,0.0,551.3693705,0.0,102.907591438,103.028484307,0.0,0.0,258.182397795,7275.51760698,482.173893412,137.766902683,0.0,309.992292678,103.486916291,0.0,312.74971258,205.939757626,0.0,103.152615011,172.048411407,240.703231355,0.0,103.277045186,103.811237987,102.913419058,1346.02201198,0.0,103.435146475,0.0,104.249904193,103.310450336,1693.11005791,0.0,658.36143497,0.0,0.0,1375.62796414,0.0,0.0,654.682457688,104.06161418,379.217796936,308.83375816,0.0,172.308044304,0.0,0.0,344.708324265,102.664760842,103.183694437,0.0,103.183694437,0.0,103.245909507,241.11803588,0.0,103.217574577,0.0,0.0
2013-11-03,0.6904069767,0.0,0.000949667616334,0.002849002849,0.0,102.317846203,957.025507513,102.270742889,205.069373862,205.069373862,306.21344569,819.053545607,0.0,102.499347163,204.492906706,0.0,0.0,0.0,101.825637683,0.0,409.695754358,102.225194969,102.377494292,102.270742889,0.0,0.0,307.114963833,7650.79647186,375.11000413,153.668198351,102.484849991,272.723078353,102.530341825,205.623427385,204.504125702,204.600700139,102.313772002,0.0,102.33274202,102.007787726,102.036665788,101.978943371,102.749639386,0.0,1025.54890047,0.0,153.442971953,0.0,153.288528401,409.854002808,1095.24116373,0.0,995.038532075,101.825637683,102.225194969,1158.39629248,0.0,0.0,819.437364661,0.0,307.338579609,102.565739229,102.221236182,0.0,204.874828045,0.0,204.327041287,0.0,102.346726018,102.040394978,102.346726018,0.0,0.0,153.680929712,0.0,205.313566886,0.0,0.0
2013-11-10,0.9531071292,0.000851788756388,0.00425894378194,0.011073253833,0.0,0.0,1307.41637603,0.0,103.902610372,103.902610372,154.100765726,755.34128257,102.772518305,103.588989453,171.632845997,0.0,102.803492542,0.0,206.17323921,102.710625792,464.059344289,0.0,103.130053911,0.0,0.0,0.0,103.10169544,8285.18788616,411.049095757,206.990544064,0.0,309.250648338,103.839734359,0.0,103.122091964,154.847276481,0.0,102.953689644,154.255964893,274.250678551,102.550921673,0.0,103.015934921,103.11426489,722.651863265,0.0,0.0,0.0,102.925178425,154.131790464,1584.2944731,0.0,932.441231726,206.17323921,0.0,857.834174122,103.086310787,0.0,584.445925187,0.0,377.902675485,103.93407694,0.0,102.736422285,103.241776986,0.0,378.286470389,0.0,205.783039082,103.401724031,205.783039082,0.0,102.834485455,361.252548274,103.132829796,0.0,0.0,0.0
2013-11-17,0.6794564349,0.0,0.00182648401826,0.00730593607306,101.699619807,0.0,945.74930159,101.304020686,101.323136176,101.323136176,100.951078719,842.49291608,100.605226605,101.456909338,101.379237511,0.0,0.0,0.0,200.664838844,0.0,404.640184092,202.913818676,0.0,101.304020686,101.395698533,0.0,134.717308101,9178.31522924,168.498218115,269.59712202,0.0,355.21821803,100.696492308,202.115409929,100.999621586,236.070439971,0.0,0.0,100.981705933,437.476379857,100.211646121,0.0,0.0,0.0,844.487443476,0.0,0.0,0.0,0.0,152.2599556,1014.35356798,0.0,711.834440681,200.664838844,202.913818676,1211.98118187,0.0,0.0,640.21413177,0.0,472.232461811,0.0,0.0,101.884136807,0.0,0.0,371.15387722,152.505304374,0.0,100.544474656,0.0,100.998838552,152.229359814,151.472214721,202.970385795,100.969282258,0.0,0.0
2013-11-24,0.9004237288,0.0,0.00119904076739,0.00959232613909,0.0,0.0,1070.04933263,109.987534211,184.517396809,184.517396809,111.187455621,1031.31907753,111.086954757,110.153528075,110.456618931,0.0,0.0,0.0,111.321739987,0.0,331.40324096,111.153935134,111.220996331,109.987534211,0.0,110.301259245,110.389924907,8774.64860692,385.637771766,165.116783906,0.0,109.888177811,0.0,274.863379187,110.23473255,110.659110753,110.301259245,110.434553818,110.357015626,404.386460634,0.0,0.0,110.501321988,0.0,553.528723362,0.0,0.0,0.0,111.422666316,221.302276964,1218.79653567,0.0,592.981845378,111.321739987,111.153935134,1030.07515098,0.0,0.0,442.496228516,0.0,330.831877548,111.187455621,0.0,0.0,110.220065996,0.0,221.190890064,110.220065996,110.467688901,0.0,110.467688901,0.0,0.0,257.831773527,165.465958622,109.624102887,0.0,0.0
2013-12-01,0.712945591,0.000918273645546,0.00183654729109,0.0146923783287,96.3183295072,0.0,1036.41624472,0.0,194.22306396,194.22306396,161.523903933,646.506601961,97.143743607,0.0,129.234833426,0.0,0.0,97.8047162027,97.114372945,0.0,323.3796617,96.2893004748,96.7549717015,0.0,96.7841587217,0.0,144.709754299,11907.9136019,96.5653239791,129.293152025,0.0,291.036886132,97.1440619414,145.769136762,161.446684096,338.219076965,97.7752480749,0.0,161.602319658,548.586051756,97.6869501386,97.2329298723,193.920849927,0.0,582.922756021,0.0,193.044047719,0.0,98.0707308433,192.346718227,1393.88468491,0.0,845.913642151,97.114372945,96.2893004748,1485.25753734,0.0,0.0,646.644305301,97.7752480749,161.757995582,97.1289212621,98.1300418387,96.4930785451,0.0,0.0,194.818100193,0.0,96.9650673848,96.4637376133,96.9650673848,97.3361007068,195.668404197,226.345888228,226.443856711,96.3771361257,96.3183295072,0.0
2013-12-08,0.8997429306,0.0,0.000896860986547,0.00538116591928,0.0,0.0,940.732175612,99.9903020874,251.190392888,251.190392888,151.299352541,603.770271991,0.0,0.0,167.716512816,0.0,0.0,0.0,99.8999221819,0.0,536.541197827,100.679661148,100.922003994,99.9903020874,0.0,100.050646265,150.357053785,9934.56913358,100.318701191,199.799844364,0.0,133.991612132,150.478613567,150.528911029,100.785795027,100.303611162,100.69613963,100.879094608,100.800334247,669.471738054,0.0,100.444665775,100.232116603,0.0,436.731495217,0.0,201.846138428,0.0,100.670366624,201.118201723,1176.98700086,0.0,776.848923654,99.8999221819,100.679661148,1306.18913324,0.0,0.0,637.285524355,100.212897925,201.310337491,0.0,0.0,100.907527594,0.0,0.0,150.735489613,0.0,100.111063322,0.0,100.111063322,99.9300306576,100.922022356,167.645514645,100.640080825,100.364062389,0.0,0.0
2013-12-15,1.179245283,0.0,0.00190657769304,0.00667302192564,0.0,0.0,1325.88860686,104.64484131,209.856352402,209.856352402,209.037526376,1114.4432253,0.0,0.0,261.195565104,0.0,0.0,156.666826988,104.327013963,0.0,418.223285502,104.73638649,0.0,104.64484131,0.0,0.0,260.970977677,8964.30186645,104.707994503,209.048381551,0.0,260.771505343,104.959770955,104.389785933,139.282011327,139.407774376,104.894694208,0.0,156.555732116,660.853626828,104.424403787,0.0,157.535406829,0.0,349.193385088,0.0,209.014933821,104.539059253,209.014933821,278.752303433,908.701535078,0.0,630.954128713,104.327013963,104.73638649,1391.88484792,0.0,0.0,871.882239184,104.192590542,365.629593261,0.0,0.0,104.358390509,209.599304404,0.0,104.475893658,0.0,469.662829831,209.542447937,469.662829831,0.0,104.704782269,104.659038472,0.0,104.232997429,0.0,0.0
2013-12-22,1.568627451,0.0,0.0014684287812,0.0117474302496,0.0,124.418059946,831.91894573,124.295531049,623.798970857,623.798970857,0.0,705.702897803,124.315646693,124.483118629,331.980066911,0.0,0.0,207.493585766,250.454840577,124.888050586,664.26050838,248.031820708,0.0,124.295531049,0.0,0.0,124.450232879,9015.19339607,124.165597633,186.853656123,0.0,435.267817036,0.0,124.071170884,165.915330745,124.36173385,0.0,0.0,375.682260865,828.575112959,124.183249629,207.58219543,375.375520648,0.0,332.631750267,0.0,124.315646693,0.0,0.0,539.473689842,1332.16233985,0.0,709.403844028,250.454840577,248.031820708,1036.2197359,124.267921238,0.0,1079.15278837,0.0,332.217788481,124.986833831,0.0,124.053298328,124.797803636,0.0,124.623944525,0.0,705.275958292,249.926614037,705.275958292,124.015910354,124.544027335,186.401915772,186.627209004,0.0,0.0,0.0
2013-12-29,1.8776824034,0.00422386483633,0.00950369588173,0.0158394931362,0.0,0.0,1144.69945715,165.078250633,332.371691953,332.371691953,111.556294991,810.637656257,166.145385967,110.049793375,257.927271102,0.0,0.0,110.107498613,329.577182606,0.0,1474.52074252,166.520538486,331.097430434,165.078250633,0.0,110.299284641,331.458458063,10956.433034,221.061241168,219.99932534,109.78429327,276.993037144,110.713849289,294.537757312,478.579286957,184.295731626,111.455460738,165.577802694,147.219097184,1103.5977721,0.0,110.874331987,165.711590173,110.18302557,996.97982468,0.0,258.283174382,0.0,335.376857833,384.82939859,1515.56682369,110.66617068,1075.55731408,329.577182606,166.520538486,1546.15439896,110.399102998,0.0,2065.53095464,222.910921476,663.928895198,110.340848094,0.0,110.958676801,0.0,0.0,331.958734347,0.0,626.273706247,111.455460738,626.273706247,111.321298281,0.0,165.944757863,295.204698688,219.869646404,0.0,0.0
2014-01-05,1.7779533781,0.0102127659574,0.0127659574468,0.0229787234043,101.290739499,100.614450027,1211.5723562,100.663036426,201.986681189,201.986681189,268.699372229,806.515333258,151.039393274,101.10729717,100.723221249,0.0,0.0,201.661299512,100.680113967,0.0,1008.25688918,201.16823412,100.644801294,100.663036426,0.0,0.0,402.376694334,16112.7090981,201.630941047,202.031649894,0.0,167.778260357,101.045448521,251.764182983,571.040689285,151.477115686,100.677640499,100.493227798,100.679091914,704.37765179,0.0,101.046646646,202.251354163,0.0,976.30125215,0.0,302.725687503,100.862450425,302.870749575,268.65908538,1415.41154162,0.0,878.455917237,100.680113967,201.16823412,1711.70446084,0.0,0.0,1209.38580248,201.1580728,739.648243889,0.0,0.0,151.298002855,100.953866543,0.0,252.370406185,100.740819493,840.023030644,0.0,840.023030644,150.872394771,201.771547114,201.57007147,151.115849286,0.0,100.556414985,100.735965063
2014-01-12,1.9779383796,0.0161427357689,0.0220900594732,0.034834324554,98.1634675477,98.4048582265,1311.24331242,244.591386104,360.277683584,360.277683584,195.676062194,457.963605117,98.0668496656,98.5238483816,98.0905440339,98.3853160794,0.0,327.086476912,130.708705039,98.0298135823,1243.18076721,98.120041771,0.0,244.591386104,0.0,98.091247747,392.125260791,7661.66202885,98.3454708649,196.089053072,0.0,294.479502745,98.276819768,130.669287545,555.739107227,98.0373559834,98.0888854796,147.701316273,195.691327535,914.15234845,97.7496498585,163.781334585,131.282249115,98.4150577106,622.612975923,0.0,98.2287615144,0.0,147.136818096,392.38173584,1312.38374369,0.0,658.745885021,130.708705039,98.120041771,1436.99782943,97.9708127917,0.0,1112.6849305,147.152686025,752.717769802,98.2615025393,0.0,229.194461729,98.0448768288,98.1875015091,327.283915613,98.256524102,490.570937301,97.9485186253,490.570937301,163.494303064,147.100087088,294.419251491,196.259976854,244.783223235,0.0,0.0
2014-01-19,2.4923312883,0.00588235294118,0.0100840336134,0.0201680672269,0.0,146.802986278,1305.67142404,195.496247997,326.443109696,326.443109696,146.684977333,911.946591066,98.2083091564,0.0,293.243033671,0.0,0.0,195.643685532,146.359115071,0.0,1140.81625968,195.287103471,98.0306101651,195.496247997,0.0,97.4964095539,423.157251384,10405.0768946,146.744017329,227.986060161,0.0,260.654756057,0.0,146.197268618,390.63849184,195.515118054,146.579869496,163.389932757,162.582893293,780.519187532,0.0,97.4083369165,130.770806527,0.0,424.337662039,0.0,228.340343285,97.8648660771,195.670581434,423.255694964,1535.63992923,0.0,1015.66283961,146.359115071,195.287103471,1919.76528265,0.0,0.0,1206.94563888,97.5405173194,358.519396341,0.0,97.2911539548,244.289519933,130.474487748,0.0,97.6951457571,195.729732154,716.439614273,0.0,716.439614273,162.965672731,162.876622805,195.446050668,97.5111376455,194.976464128,0.0,0.0
2014-01-26,2.0484171322,0.00314795383001,0.0115424973767,0.0220356768101,91.9421298254,92.3782504795,1633.49865518,92.192759108,278.36786818,278.36786818,122.972968944,1014.64084669,183.551838573,0.0,307.544056914,0.0,92.8256216861,185.083773126,122.871485172,0.0,584.558129224,184.52032035,0.0,92.192759108,0.0,92.4932705104,245.88106476,9638.12102618,91.9482435327,215.323207072,0.0,184.460124443,0.0,230.974888483,138.565394211,307.720357908,92.0872263511,138.138527907,153.549949135,706.243084936,92.3329590225,91.8589493702,216.20866061,92.0810991873,324.169038943,0.0,0.0,0.0,92.1766919961,615.14342716,1419.30442018,0.0,990.873028164,122.871485172,184.52032035,1875.01689374,92.2044979363,0.0,953.694417761,0.0,277.079006737,92.5675077707,0.0,92.0182242315,153.948324089,0.0,92.2044979363,92.797636874,492.19828109,0.0,492.19828109,184.429334942,184.104521102,215.323212697,91.9759930968,92.909677486,92.2577890271,0.0
2014-02-02,1.9944156362,0.00262467191601,0.00612423447069,0.0183727034121,0.0,0.0,1322.4222981,94.5062396323,220.469084737,220.469084737,0.0,1288.02731607,94.1218970959,93.6886423182,251.372857448,188.812678429,0.0,157.112612336,94.9508910837,95.0367935786,628.432244027,94.1786483151,93.9186607075,94.5062396323,93.9895641333,0.0,187.681650144,10788.1197334,190.188296624,345.670514028,93.6886423182,471.02677807,95.295436198,187.66802341,219.568835792,251.420320465,94.4573996411,94.648860911,219.83324098,658.798286344,0.0,93.4629545318,94.863270536,93.9722894339,283.444776076,0.0,188.812678429,93.6886423182,94.3148954935,345.519227275,1292.45322947,0.0,632.295289142,94.9508910837,94.1786483151,2290.71746501,0.0,93.8018954368,1070.19157183,94.1218970959,377.305507422,94.5432957508,0.0,0.0,93.9612455248,0.0,94.377817662,0.0,471.300311354,95.1515723148,471.300311354,281.575874206,94.1786483151,188.58631328,283.286639544,94.1502641535,0.0,0.0
2014-02-09,1.2104646622,0.00484027105518,0.00871248789932,0.0164569215876,0.0,0.0,1327.36580647,141.428765506,126.408625758,126.408625758,190.328412351,819.857068666,0.0,94.5373250737,252.464330414,0.0,0.0,94.6347843402,190.385757458,0.0,599.297398395,126.170211956,0.0,141.428765506,0.0,95.3365010567,142.618356191,8020.71355372,94.606282755,187.27742485,0.0,252.094158896,0.0,94.4374450224,141.417714507,142.862309938,0.0,94.4877258612,94.9263774373,472.338179856,94.9835017948,0.0,142.174492657,141.959102938,221.37726343,93.582252544,126.265565613,0.0,0.0,567.46699599,2214.97847941,0.0,729.313172933,190.385757458,126.170211956,2331.34536837,0.0,0.0,694.926465672,0.0,347.203777644,95.3857927527,95.2502757015,94.5516380089,94.5087251483,0.0,95.3365010567,0.0,346.946924775,95.1698133013,346.946924775,141.428654282,95.0893865324,141.613345514,142.862388089,94.660927296,190.500551403,0.0
2014-02-16,0.8080808081,0.00595238095238,0.00680272108844,0.0119047619048,0.0,94.0785867901,1419.98025671,187.930204734,126.192617356,126.192617356,188.870192173,850.335111107,94.9815563558,94.9242176559,283.93043796,94.1070007396,0.0,188.85637309,94.7343606078,0.0,724.513008175,189.848435312,94.743374451,187.930204734,0.0,94.0218103346,188.803764009,7943.72199861,94.4139568643,188.908167492,0.0,220.418939004,0.0,94.2434403876,157.417596761,157.51223855,94.542333705,95.2981615436,284.131259882,628.720662974,0.0,0.0,141.793524132,0.0,220.846352131,0.0,157.693034652,0.0,93.9651023669,598.064200581,1863.49571247,0.0,982.892146105,94.7343606078,189.848435312,1352.50377927,0.0,93.8518914002,504.325615291,93.7953881544,315.128949799,94.6283070507,0.0,94.5816340132,0.0,0.0,142.279632059,94.9151579929,283.428954472,94.3057812193,283.428954472,188.327448537,94.2630296035,236.79418345,94.5060850401,188.874736444,94.392359306,0.0
2014-02-23,0.5747126437,0.000825082508251,0.00577557755776,0.0123762376238,0.0,0.0,1529.80345614,91.2913130253,214.217589728,214.217589728,184.07385387,1038.06664493,92.3707631177,0.0,138.222186727,0.0,0.0,276.416148932,91.9400667412,92.0091551547,458.384539969,92.3150005079,184.018310309,91.2913130253,0.0,0.0,138.069255561,9203.41227303,92.134096001,90.6674897568,90.6401473293,305.166857281,91.4984754053,91.3195954371,184.074287518,244.453373177,92.4545334591,90.5309423325,182.72200734,609.761879959,91.8153350866,92.2601387012,92.7911397702,0.0,336.61014011,0.0,0.0,0.0,0.0,732.733173922,1593.0591762,0.0,829.854208737,91.9400667412,92.3150005079,1616.4878812,91.2371107101,0.0,855.065018138,0.0,275.150451941,152.887276833,0.0,137.268422136,228.423039471,0.0,137.172370593,0.0,244.296621753,90.5582189044,244.296621753,184.964981362,91.9814164886,322.531861027,90.5309423325,184.18494325,90.4220001636,0.0
2014-03-02,0.9726898616,0.00642570281124,0.0120481927711,0.021686746988,91.4650441719,0.0,1070.10913819,183.023730065,137.363906343,137.363906343,213.445072692,671.971490873,0.0,0.0,320.243553331,0.0,0.0,122.102631198,121.974110535,91.8253954543,427.377998124,182.913408347,91.9915952651,183.023730065,0.0,0.0,182.803219546,8583.99654893,91.535587862,91.2167976709,0.0,213.740234415,0.0,91.4291486734,90.8878909485,244.233305253,91.5670924704,91.6590609323,122.011021531,578.834199523,91.3190925209,91.502898332,184.428266286,0.0,275.347885706,91.9361285209,91.6580740769,0.0,92.158397795,579.753209943,1438.84785976,0.0,614.445946112,121.974110535,182.913408347,2011.56178533,91.7701288907,0.0,458.002772459,0.0,274.368170535,0.0,0.0,0.0,183.255420792,91.853053706,91.2443140502,0.0,244.076575983,91.6223866084,244.076575983,0.0,137.56446876,228.382713531,91.853053706,91.5947311944,91.4842762879,91.7609145591
2014-03-09,1.0939268201,0.00578512396694,0.00826446280992,0.0165289256198,0.0,0.0,1429.98876416,136.863320331,212.982386057,212.982386057,180.999041233,1123.66133533,0.0,0.0,182.163085762,0.0,90.6087535923,90.6087535923,180.563685752,182.305758644,455.865724215,181.995814067,0.0,136.863320331,90.5814206349,0.0,242.728317339,6080.23596026,0.0,182.21782151,0.0,151.674771411,0.0,91.3889210807,91.0360666097,182.695253395,182.681361412,90.9931543651,121.314190449,272.869539906,0.0,91.29032335,91.1035829505,91.5110980135,152.105099192,0.0,91.6534206138,0.0,90.5541041631,728.597159208,1309.88206083,90.8005471439,580.240242002,180.563685752,181.995814067,1668.23811836,136.56885948,0.0,850.428085725,91.1153696345,227.793507054,181.876080802,0.0,90.3089953097,136.422325103,0.0,0.0,90.6908515267,546.544026477,91.4027301992,546.544026477,0.0,0.0,182.105574045,91.681118837,91.5704262697,136.582728733,90.4722535116
