Week,WV,athena_flu,athena_ILI,athena_viral,how long is the flu contagious,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,influenza a symptoms,flu symptoms,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,incubation period for flu,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,influenza a,influenza b,flu medicine,cold symptoms,symptoms of the flu,flu type a,what is rsv
2014-02-23,1.444498983,0.00870559268378,0.0100246218783,0.0265124868097,0.0,1254.99997589,291.139087714,217.78045002,217.78045002,145.92105498,821.844048314,0.0,0.0,0.0,531.253338355,218.657413806,0.0,291.139087714,0.0,144.580280943,145.046153193,10443.0772328,0.0,145.307019882,145.250508484,532.497481577,145.78903955,242.284351564,0.0,216.928987292,144.677660854,145.833018144,144.362145335,145.050007331,724.435362783,0.0,144.492947641,144.764657912,144.721185865,289.925559256,146.185804399,676.096916912,1256.13377889,0.0,144.950700359,0.0,483.196505173,0.0,218.657413806,1404.3484897,0.0,869.728253136,435.666656871,0.0,216.450394165,0.0,0.0,145.476678105,289.988773051,0.0,145.213212947,386.790421123,145.438163402,0.0,0.0
2014-03-02,1.242094033,0.00793096568236,0.00937749401437,0.0245909816441,0.0,1220.81753752,141.359350537,141.461498836,141.461498836,141.08034924,799.248755481,142.086683757,0.0,0.0,422.943157761,141.914873982,141.290857703,141.359350537,0.0,140.339727862,211.146623585,9266.30198198,141.632552643,0.0,141.657936974,235.936584777,141.572497929,141.773780056,0.0,0.0,0.0,140.255211314,141.094307526,422.858229743,659.472143959,0.0,141.504223541,282.974323769,0.0,212.318478053,0.0,798.554244726,1598.35096892,141.615204565,0.0,141.504223541,564.009429289,0.0,141.914873982,2308.35524715,0.0,705.333671032,281.204442669,141.069012257,187.649648695,141.474523567,0.0,141.248261726,140.382024344,0.0,0.0,564.746885218,141.461498836,0.0,140.96270557
2014-03-09,0.838142347,0.0056385042176,0.00694663719608,0.0136226261897,0.0,1360.40540199,158.463435173,469.110715247,469.110715247,314.420682404,785.787640692,157.900243908,0.0,0.0,366.421750101,314.347182212,157.078650852,158.463435173,0.0,0.0,0.0,9172.57205314,0.0,0.0,313.733537708,367.705887726,0.0,158.607318437,156.700034037,157.31689055,0.0,0.0,0.0,261.912318131,419.932921142,0.0,0.0,157.245316817,0.0,156.583274693,0.0,628.382804413,1518.6430227,0.0,0.0,157.078650852,471.547164768,0.0,314.347182212,2572.13340646,0.0,314.460829726,236.529005154,0.0,156.276265917,157.842945818,0.0,315.971407968,0.0,0.0,0.0,392.419811606,0.0,0.0,262.196858817
2014-03-16,0.799777453,0.00468134414832,0.00556199304751,0.0107531865585,0.0,963.36982703,274.672306356,274.625200946,274.625200946,183.826511215,689.592013597,137.726691548,0.0,0.0,596.477359357,139.509994057,0.0,274.672306356,0.0,0.0,183.867989494,8547.21467264,0.0,0.0,184.062219383,276.248185895,139.173419886,275.128461159,0.0,137.967257987,0.0,0.0,137.925701629,139.131462268,506.150068773,0.0,0.0,274.547119756,0.0,139.005741067,0.0,458.895133916,1193.97776668,139.215402818,0.0,139.131462268,413.495581956,136.617659042,139.509994057,1794.75551001,0.0,459.727958735,229.71187719,137.893028132,205.280765261,137.967571857,0.0,0.0,0.0,0.0,0.0,321.603232169,137.842964379,0.0,139.341503726
2014-03-23,0.530325665,0.00322988344334,0.00458737068764,0.0102045592847,0.0,1738.68530982,174.146643222,130.589772498,130.589772498,0.0,1002.1402083,130.789131718,0.0,0.0,325.994033894,130.081100328,0.0,174.146643222,0.0,0.0,130.629437184,8969.90270329,0.0,0.0,261.183368715,261.312885957,130.825813929,130.874697861,0.0,260.947003675,130.539373527,0.0,130.731303887,522.051488946,218.057484312,0.0,0.0,130.473501838,0.0,195.893837684,0.0,608.530156032,1653.53673767,0.0,0.0,130.841455301,783.370839955,130.723011014,130.081100328,1962.24364569,0.0,304.921202562,261.560136914,0.0,130.173094502,130.825885423,0.0,131.126501299,130.565418476,0.0,174.094148753,260.929655504,195.848385011,0.0,130.96813596
2014-03-30,0.666360294,0.0032605151614,0.00437840607387,0.0105733848805,0.0,1300.44197695,0.0,301.215193166,301.215193166,149.888882913,702.148062207,0.0,0.0,0.0,300.181666481,0.0,0.0,0.0,0.0,0.0,301.714050715,8468.56916617,0.0,0.0,150.876371435,526.212822383,0.0,150.657901769,0.0,0.0,0.0,150.675228648,0.0,150.974917685,377.370169045,151.202838756,300.752658456,149.539398529,150.857313815,0.0,150.557778796,500.047448172,1201.72163941,0.0,0.0,150.974917685,751.519132819,0.0,0.0,1605.69932172,0.0,601.484286168,250.507735427,150.793074966,150.838494567,0.0,0.0,452.765984313,0.0,0.0,149.17938794,224.980255603,150.656980133,0.0,149.449233079
2014-04-06,0.679700626,0.00283400809717,0.00373369320738,0.00832208726946,0.0,1185.62778673,161.772256224,324.726074527,324.726074527,161.910098164,863.090743212,0.0,0.0,0.0,565.928717952,162.608446933,0.0,161.772256224,0.0,0.0,161.604219454,7555.48797125,0.0,0.0,161.99456781,486.729864402,0.0,162.41205992,0.0,161.637577862,0.0,161.475901106,242.829030194,161.896804039,594.62020147,161.914694315,0.0,0.0,162.559305668,162.159500324,0.0,808.729527796,1132.74505625,0.0,0.0,0.0,431.585316923,162.06952168,162.608446933,1189.14397181,161.215747772,431.635574377,162.203577553,161.971918836,322.27251657,0.0,161.604219454,162.159500324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-13,0.459279915,0.00223986968031,0.00325799226227,0.00661779678273,0.0,1234.11889379,0.0,169.386508009,169.386508009,336.649858713,730.620634094,0.0,168.588447383,0.0,252.137565451,169.097931962,0.0,0.0,0.0,0.0,0.0,8764.3631759,0.0,167.129368695,252.773624851,339.221010526,0.0,671.545180736,0.0,252.037628774,0.0,0.0,0.0,0.0,421.034665707,0.0,0.0,0.0,0.0,167.481749894,0.0,617.162195866,1122.91251974,0.0,0.0,0.0,786.439520198,168.84280533,169.097931962,1575.16935856,167.481749894,253.179665372,336.381978009,0.0,252.654735357,0.0,0.0,168.089301587,169.386508009,0.0,168.89376905,253.416969219,169.386508009,0.0,167.886295184
2014-04-20,0.495960323,0.00137160772019,0.00230234153032,0.00538845890075,0.0,1472.71067073,157.725708329,157.850217228,157.850217228,158.967902385,737.35618725,0.0,0.0,0.0,316.384264329,157.233058484,0.0,157.725708329,0.0,0.0,317.744046143,7060.32789949,0.0,0.0,315.390132067,316.499954949,0.0,158.448459333,0.0,157.707366353,0.0,158.263953577,0.0,157.552441614,263.752923271,159.063897496,0.0,157.504957455,157.933348092,0.0,0.0,210.342382769,1473.72406538,157.993327126,0.0,0.0,527.092664551,0.0,157.233058484,1795.36208503,0.0,263.452536625,158.076663289,237.706028567,157.41007495,0.0,0.0,315.962181883,0.0,158.384044183,158.424549805,210.786335019,158.585077816,0.0,0.0
2014-04-27,0.550063776,0.00124700718276,0.00184557063049,0.00493814844374,0.0,1493.58319466,149.698250675,223.942656803,223.942656803,224.388838904,998.280566744,0.0,0.0,0.0,298.899401823,0.0,149.923617581,149.698250675,0.0,150.13117607,298.379194819,7232.68732272,0.0,148.729096446,225.244477447,450.258104325,0.0,149.969321251,0.0,0.0,0.0,149.472176396,224.054402245,149.56234586,150.162875384,0.0,298.356586709,150.176423561,448.686741017,150.095475213,0.0,299.005314628,996.921725548,0.0,0.0,0.0,900.164506341,148.863571217,0.0,1248.86349092,0.0,498.461987332,149.032670337,298.356586709,0.0,0.0,0.0,148.908450195,149.607323029,149.438176348,0.0,297.279162984,299.305584327,0.0,148.908450195
2014-05-04,0.366334774,0.000779081657496,0.00214247455811,0.00530749379169,0.0,945.235936927,119.189671033,0.0,0.0,295.231792571,669.923322633,0.0,118.509261309,0.0,355.794660403,0.0,117.170992845,119.189671033,0.0,0.0,118.137993508,7412.91368211,0.0,0.0,0.0,315.81727696,0.0,0.0,0.0,236.346917916,0.0,157.753227745,237.875825048,177.933160375,157.967462372,119.08164414,0.0,118.032231183,0.0,0.0,0.0,295.184733364,1497.26429487,0.0,0.0,0.0,354.903342552,118.794527458,0.0,1263.93275127,0.0,315.746241135,236.916844226,234.483113053,117.730507424,117.631181034,0.0,118.830341304,117.737892115,0.0,0.0,157.777154071,119.009734935,0.0,0.0
2014-05-11,0.389105058,0.000910792895815,0.00166978697566,0.0046045640844,0.0,1163.58858665,121.37889667,0.0,0.0,0.0,1046.48055772,120.767918871,0.0,0.0,160.583604936,0.0,0.0,121.37889667,0.0,0.0,120.476208922,6715.98035485,0.0,0.0,180.408502128,360.636750236,243.34434192,161.117359082,0.0,200.992798534,0.0,0.0,120.768491002,242.538565953,241.608895249,121.635434193,121.37889667,0.0,0.0,0.0,0.0,0.0,1004.27330495,0.0,0.0,121.67217096,602.676744018,0.0,0.0,1047.06322589,0.0,120.623007325,160.645046908,0.0,180.851736733,120.212129748,0.0,120.62188753,0.0,0.0,0.0,242.069565005,0.0,0.0,0.0
2014-05-18,0.336594912,0.000194080543426,0.0011159631247,0.00383309073265,0.0,1348.97048169,327.323485351,0.0,0.0,162.09977667,756.000719884,0.0,0.0,0.0,161.424523585,0.0,161.308522866,327.323485351,0.0,0.0,162.429743667,7405.95547364,0.0,0.0,270.546585104,325.341594305,161.784391477,0.0,0.0,162.067062937,0.0,0.0,243.595366021,0.0,325.288886172,163.51340877,0.0,0.0,161.991000751,161.45428358,0.0,323.939226854,972.174079048,0.0,0.0,0.0,540.311297589,161.637936083,0.0,1677.97927948,0.0,648.7482257,162.137998029,163.464023868,242.805489647,163.020898502,0.0,163.168339773,0.0,0.0,0.0,161.789903135,161.25999443,0.0,0.0
2014-05-25,0.249591187,0.000165508109897,0.00148957298908,0.00386185589761,0.0,1244.74729183,0.0,0.0,0.0,149.612710431,847.990006125,0.0,0.0,0.0,149.222591137,149.522717824,0.0,0.0,0.0,0.0,0.0,6281.81552129,0.0,0.0,149.181452195,225.107602097,150.109612549,150.123606328,0.0,297.105505033,0.0,0.0,149.852135069,0.0,249.601797318,0.0,0.0,149.852135069,0.0,0.0,0.0,298.041061424,847.024658787,0.0,0.0,0.0,448.853444642,149.373045713,149.522717824,1597.48732439,0.0,298.852698754,150.396062964,150.154949189,149.020625123,0.0,0.0,0.0,0.0,0.0,0.0,150.168947194,0.0,0.0,0.0
2014-06-01,0.15474833,0.000203179763296,0.000660334230711,0.00294610656779,0.0,712.019542345,0.0,0.0,0.0,164.55456307,494.0581059,164.182690283,0.0,0.0,165.708710257,0.0,0.0,0.0,0.0,0.0,0.0,9549.53496004,0.0,0.0,164.504908706,0.0,0.0,331.917899857,0.0,328.910568598,0.0,165.459224093,165.658752853,164.095480236,493.812742256,0.0,0.0,164.306590552,0.0,0.0,0.0,0.0,329.027892627,0.0,0.0,163.984342122,329.442051133,0.0,0.0,1209.50259237,0.0,164.952879713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.392162735,0.0,0.0,0.0
2014-06-08,0.205727452,0.00010660412558,0.000639624753478,0.00213208251159,0.0,1177.56716893,0.0,0.0,0.0,196.717265002,1049.46678555,0.0,0.0,0.0,294.701646872,0.0,0.0,0.0,0.0,0.0,196.336785537,7995.96521737,0.0,0.0,295.13014066,196.944643188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.38450693,525.048616626,0.0,0.0,196.632919452,0.0,0.0,0.0,294.922806139,654.571187102,0.0,0.0,196.895504747,327.5823811,0.0,0.0,1378.75071205,0.0,327.722252493,295.181208141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.007525037,196.243532877,0.0,0.0
2014-06-15,0.307841866,0.000254790052996,0.000917244190787,0.00259885854056,0.0,1384.10575572,0.0,0.0,0.0,208.260726035,831.180957206,209.07924815,0.0,207.822311593,0.0,0.0,0.0,0.0,0.0,0.0,207.133743392,6306.94937983,0.0,0.0,312.52937994,207.446842195,0.0,0.0,0.0,0.0,0.0,208.073380528,209.016215515,0.0,311.419546297,209.331759319,0.0,206.759179661,0.0,0.0,0.0,413.144810668,900.185460132,0.0,0.0,206.821512847,623.231746771,0.0,0.0,1458.97295286,0.0,0.0,207.509666701,0.0,207.321987039,0.0,0.0,0.0,0.0,206.946292041,0.0,207.321987039,0.0,0.0,0.0
2014-06-22,0.216676029,5.20562207184e-05,0.000520562207184,0.00192608016658,0.0,1293.34855936,0.0,0.0,0.0,407.039561221,1022.58464874,0.0,0.0,0.0,412.020761368,0.0,0.0,0.0,0.0,0.0,206.010380684,5387.58375872,0.0,206.383813398,273.108084731,308.245406168,204.195721911,0.0,0.0,0.0,0.0,272.655565528,205.005666461,205.638296914,204.319103012,0.0,0.0,204.010929402,0.0,0.0,0.0,0.0,817.760231132,0.0,0.0,206.321480625,614.133188527,0.0,0.0,1297.1314554,205.762175406,204.919811453,410.658504568,0.0,203.51978061,0.0,0.0,206.571037904,0.0,0.0,206.196927965,307.686332954,0.0,0.0,0.0
2014-06-29,0.256739409,0.000188146754468,0.00150517403575,0.00313577924114,0.0,928.051252388,0.0,199.46519099,199.46519099,600.562364422,995.274256807,200.364897968,0.0,0.0,199.642537987,0.0,199.793438799,0.0,0.0,0.0,0.0,6242.6476094,200.006398924,0.0,0.0,200.062140492,0.0,198.784159022,0.0,199.705365813,0.0,0.0,199.090782275,0.0,198.423825199,0.0,0.0,0.0,0.0,0.0,0.0,198.244147723,663.577877264,199.70003707,0.0,0.0,499.664296521,197.945407296,0.0,1398.04805037,0.0,199.915142904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.702698596,0.0,300.171841784,0.0,0.0,0.0
2014-07-06,0.140818626,0.000161160354553,0.00107440236369,0.00252484555466,0.0,949.562449241,0.0,0.0,0.0,190.485876572,570.93160357,0.0,0.0,0.0,284.083370008,0.0,0.0,0.0,0.0,0.0,0.0,6973.97054737,0.0,0.0,190.07291796,379.926090586,0.0,189.677365033,0.0,0.0,0.0,0.0,378.668529167,0.0,190.187765644,0.0,0.0,0.0,0.0,0.0,0.0,190.015546116,696.910243165,0.0,0.0,189.677365033,190.137954931,0.0,0.0,889.135208112,0.0,190.401412152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,0.248542204,5.26509766756e-05,0.00100036855684,0.00384352129732,0.0,1096.90201528,184.850207875,0.0,0.0,0.0,550.44074774,0.0,0.0,0.0,182.665019613,0.0,0.0,184.850207875,0.0,0.0,0.0,7145.34560587,0.0,0.0,274.338522677,183.753285825,184.571146571,370.036100146,0.0,183.105840173,0.0,0.0,368.919515656,182.995435687,182.514301321,184.682669922,0.0,0.0,0.0,365.660156731,0.0,0.0,488.090767804,0.0,0.0,0.0,488.846043885,364.808307771,0.0,1468.03339478,0.0,273.816938305,184.237383195,365.550051294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.629827443,0.0,0.0,0.0
2014-07-20,0.17905103,5.51815472906e-05,0.000606997020196,0.00281425891182,0.0,1305.22424257,0.0,0.0,0.0,0.0,498.510031101,0.0,0.0,0.0,184.810950963,186.167908244,0.0,0.0,0.0,0.0,0.0,6970.90330843,0.0,0.0,187.853324814,187.855330919,186.898639767,187.351178847,0.0,185.990310855,0.0,186.95508756,188.304326975,185.145248734,186.993297359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.550840481,0.0,0.0,0.0,559.741008734,0.0,186.167908244,1122.75159965,0.0,187.851263933,186.560667544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.986277696,0.0,0.0,0.0
2014-07-27,0.115631241,0.000157695542473,0.000841042893188,0.00299621530698,0.0,790.062960397,0.0,182.57762802,182.57762802,0.0,548.210426388,0.0,0.0,0.0,274.104810304,183.301252166,0.0,0.0,0.0,0.0,366.31856562,6639.80647948,0.0,0.0,182.987357143,552.215693355,0.0,0.0,0.0,0.0,0.0,182.914190699,182.748807163,182.797468631,183.349393355,0.0,0.0,0.0,0.0,183.626607437,0.0,182.351560438,608.822483837,0.0,0.0,183.404769192,426.062491441,0.0,183.301252166,1220.05521425,0.0,365.265077169,0.0,0.0,365.27743504,0.0,0.0,183.301252166,183.356680425,0.0,274.794167571,243.522195193,0.0,0.0,183.079873843
2014-08-03,0.156082333,4.97438193304e-05,0.000845644928618,0.00288514152117,0.0,1598.99538776,191.931446262,0.0,0.0,191.739419485,705.174298307,193.11835607,0.0,0.0,384.09076891,0.0,0.0,191.931446262,0.0,0.0,0.0,7303.05095004,0.0,191.585312004,192.826812658,288.873208071,192.220848322,192.452999105,0.0,384.55766699,0.0,192.885050898,0.0,0.0,384.795780173,0.0,0.0,192.652308755,0.0,192.943324328,0.0,0.0,511.847781332,0.0,0.0,0.0,768.892268815,0.0,0.0,1540.35921607,0.0,288.261798337,190.990212256,0.0,0.0,191.566004273,0.0,192.536148183,191.508268889,0.0,191.797294348,192.188505424,0.0,0.0,0.0
2014-08-10,0.238458604,4.97462939011e-05,0.00089543329022,0.0043776738633,0.0,1310.67424047,0.0,178.547742982,178.547742982,179.194264682,716.200270889,0.0,0.0,0.0,358.17237223,179.603966671,0.0,0.0,0.0,0.0,0.0,7221.29458955,0.0,0.0,0.0,298.974677914,179.356627351,179.43052796,0.0,0.0,0.0,179.159533637,0.0,178.762731234,179.30247378,0.0,0.0,179.224867445,0.0,0.0,0.0,0.0,1133.1007955,0.0,178.924312491,0.0,477.172780353,0.0,179.603966671,1434.56194571,0.0,269.15051083,0.0,179.039472539,179.093400091,0.0,0.0,178.63254276,0.0,0.0,179.580213924,179.2483529,0.0,0.0,0.0
2014-08-17,0.255822159,0.000141476066965,0.000990332468757,0.00514029709974,0.0,859.119466731,171.874297147,171.777760323,171.777760323,229.37139382,689.621327768,172.029792591,0.0,0.0,172.029792591,172.393711765,0.0,171.874297147,0.0,0.0,0.0,9184.26770839,0.0,0.0,172.445825946,287.066098062,0.0,171.829625589,0.0,171.696576455,0.0,0.0,0.0,0.0,0.0,173.099865975,172.037400226,0.0,0.0,171.415578298,0.0,171.461013595,1376.26079509,0.0,0.0,0.0,229.371456584,171.467225052,172.393711765,1782.26676672,0.0,258.538460169,172.682506442,172.21447932,0.0,0.0,0.0,172.037400226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,0.371105549,0.000221572276877,0.00101923247363,0.00505184791279,0.0,1416.87780543,0.0,0.0,0.0,170.788363487,1192.44674134,0.0,171.757293495,0.0,507.818047911,0.0,0.0,0.0,169.835050353,0.0,0.0,7495.27873598,169.989072467,0.0,172.327399176,424.538700461,169.783771655,0.0,0.0,170.942534907,0.0,0.0,0.0,172.171540811,169.886360036,0.0,0.0,0.0,0.0,256.080963305,0.0,256.156560598,850.795153994,0.0,0.0,0.0,426.86747318,0.0,0.0,1762.80513799,0.0,397.996687874,227.22366653,0.0,168.909940556,0.0,0.0,345.279927975,170.883733421,0.0,169.221742919,283.998042566,169.783771655,169.835050353,169.464472396
2014-08-31,0.512438274,0.000418935902807,0.00148954987665,0.00614439324117,0.0,1332.46518286,0.0,166.104492972,166.104492972,277.747700795,1000.77556893,0.0,0.0,0.0,416.735765341,167.354216703,166.476929218,0.0,0.0,0.0,167.076528357,6785.06280539,168.260992459,166.851000746,167.448627982,501.643564835,0.0,167.549744303,0.0,166.961496181,0.0,334.79623115,167.24676104,166.936351418,167.549744303,0.0,0.0,0.0,166.728328991,556.63599332,0.0,166.341232928,1278.28408389,0.0,0.0,0.0,389.238898525,0.0,167.354216703,1559.10410368,0.0,167.027587287,167.113277865,166.950831506,249.035797245,166.555183486,0.0,166.742662111,0.0,0.0,0.0,250.74082337,0.0,0.0,0.0
2014-09-07,0.618631732,0.000462612498949,0.0016822272689,0.00685507612078,0.0,1019.43076636,0.0,158.505626637,158.505626637,429.889259788,914.079031487,0.0,0.0,0.0,483.133328599,163.278562118,0.0,0.0,0.0,0.0,161.007665349,8329.74097306,0.0,402.593596519,0.0,483.783315536,0.0,243.96520593,0.0,241.268972368,0.0,158.74426805,158.935699184,317.392964596,376.596684479,0.0,0.0,161.800646281,0.0,376.402980008,0.0,316.915968857,1396.17107215,0.0,0.0,162.835539188,376.402450187,0.0,163.278562118,1722.25129857,0.0,376.323162149,160.887850748,0.0,0.0,0.0,0.0,430.798457371,0.0,158.696482298,163.130620202,322.413166482,162.492624395,0.0,0.0
2014-09-14,0.508187465,0.000308914386584,0.0017652250662,0.00781112091792,0.0,1378.97106132,166.098397012,166.098586755,166.098586755,658.0764779,718.743334217,166.575213401,0.0,0.0,165.405148625,221.303506135,0.0,166.098397012,0.0,0.0,164.66778133,6245.39562966,0.0,330.885480483,414.787361006,165.856586949,330.131059188,166.49871189,0.0,164.916149024,0.0,0.0,166.198088074,165.455104768,165.165267074,0.0,166.098397012,0.0,0.0,1272.03365495,0.0,331.398004018,1380.29916032,0.0,0.0,0.0,718.541870259,0.0,221.303506135,1661.22571252,166.048367375,442.006864337,331.505568894,0.0,331.298425291,0.0,0.0,276.720491273,166.750448678,166.348034322,166.548998423,165.529671886,0.0,0.0,0.0
2014-09-21,0.498453077,0.000522579802291,0.00178548099116,0.00853547010408,0.0,1607.46793231,0.0,333.349571126,333.349571126,166.545172384,1167.01038908,250.598481471,0.0,0.0,221.786922692,167.065030037,0.0,0.0,0.0,0.0,166.910544334,8385.28552798,0.0,776.600847362,165.819448443,166.562200682,165.719436713,250.270620294,0.0,499.233760741,0.0,165.769427494,0.0,165.669476075,249.622736016,166.913703018,0.0,167.361491196,0.0,444.277317756,166.170442135,248.796599546,1165.46340917,0.0,0.0,166.964114888,443.992615382,167.011214217,167.065030037,1668.6710742,165.519774741,555.297738211,222.223322658,0.0,0.0,166.019834484,0.0,445.031645157,166.61186992,0.0,0.0,444.009324834,330.641186607,0.0,0.0
2014-09-28,0.913242009,0.00030487804878,0.00130662020906,0.00701219512195,0.0,1242.6813411,160.81292508,0.0,0.0,323.339316425,1299.47232151,164.415359405,0.0,0.0,324.336773159,159.942358869,0.0,160.81292508,0.0,0.0,243.21829514,8065.78015505,0.0,161.690170391,160.570151944,270.992135889,162.177997689,162.472332053,0.0,163.290352108,0.0,163.869788077,0.0,162.104599186,163.205074378,0.0,164.216550023,242.693228668,0.0,1408.62743847,0.0,324.581702335,1460.53317509,0.0,0.0,162.178071523,487.06807123,163.106580067,159.942358869,1680.54917496,0.0,242.254875193,649.997149685,163.573727033,162.420434598,162.959061303,0.0,596.013223443,160.570151944,0.0,0.0,160.038622702,0.0,0.0,0.0
2014-10-05,1.065995286,0.000566103466295,0.00200313534227,0.0088399233583,0.0,1397.68762656,242.279276741,242.229757048,242.229757048,564.659970729,1237.80598924,161.565164158,0.0,0.0,483.695124159,0.0,0.0,242.279276741,0.0,0.0,215.408072736,9261.97461267,0.0,591.449530931,324.031573502,161.863859356,0.0,242.669597327,0.0,0.0,0.0,161.570893094,161.424807296,0.0,161.734798202,162.069925703,161.641051606,269.14625878,0.0,2155.97018855,0.0,161.278985429,1613.96925446,0.0,0.0,162.118874639,644.447097617,161.376170717,0.0,1779.33059039,0.0,968.821514696,808.125064981,0.0,161.309173455,0.0,161.154078185,700.873782117,0.0,0.0,0.0,0.0,161.133426777,0.0,0.0
2014-10-12,0.953633673,0.000994365263507,0.00223732184289,0.0088664235996,0.0,1400.92844502,162.430958705,243.014995715,243.014995715,324.369274273,1024.84642855,0.0,0.0,0.0,1077.7354217,0.0,162.333197069,162.430958705,0.0,0.0,323.858771024,7662.67279472,0.0,701.084421157,162.253720962,324.415282511,161.721575327,0.0,0.0,324.311631115,0.0,0.0,161.429043084,323.500902458,161.834741624,0.0,0.0,162.082508227,0.0,2215.59160915,0.0,269.714661276,1294.23066651,0.0,0.0,162.204879023,809.517448624,405.186689765,0.0,1189.72292021,0.0,1404.05710406,700.987043279,0.0,0.0,0.0,0.0,540.602014922,161.73701533,162.079574818,0.0,485.707338534,649.137441468,0.0,161.721575327
2014-10-19,1.068112286,0.000512032770097,0.00170677590032,0.0089605734767,162.185778578,1559.97241736,160.201588932,324.860289106,324.860289106,322.557462453,915.45791995,0.0,0.0,0.0,591.749815257,160.685727913,0.0,160.201588932,162.712807402,0.0,649.086873863,8135.72871626,162.860370407,484.185302325,324.296532663,404.504625336,162.663679138,161.413043875,0.0,242.002970842,0.0,161.096961898,0.0,322.989399037,161.388672284,0.0,0.0,242.221802208,162.393277311,2480.12259273,0.0,215.099787166,1291.89188825,0.0,0.0,0.0,808.391671872,320.8865864,160.685727913,1780.49876445,0.0,1185.03119435,591.898383189,160.540179247,0.0,0.0,0.0,485.663401416,161.364756589,162.099352828,161.388686997,567.589380861,161.454365453,162.712807402,0.0
2014-10-26,1.09099089,0.000697867143543,0.00191913464474,0.00785100536485,0.0,1241.86721968,0.0,341.563719703,341.563719703,170.216527183,1074.26857593,0.0,0.0,0.0,395.3574099,254.384755226,168.594674024,0.0,0.0,0.0,170.370337298,9385.89688725,0.0,508.478629737,339.554221991,283.246291677,169.623280934,0.0,0.0,254.672951025,0.0,0.0,169.316455585,338.123228883,170.885051308,0.0,169.214426988,339.041764669,0.0,1641.91499658,0.0,424.168648944,1694.88875996,0.0,0.0,0.0,508.95516024,169.631437185,254.384755226,1926.23545766,168.747018609,904.007154306,1016.70291928,169.572066176,168.751911196,0.0,0.0,566.249219583,0.0,0.0,0.0,565.566216103,170.781859852,0.0,0.0
2014-11-02,1.044096412,0.000833159758384,0.00258279525099,0.00841491355968,0.0,1538.86187814,0.0,165.850568691,165.850568691,247.250929163,1100.05773968,0.0,0.0,0.0,329.994914123,331.579950208,0.0,0.0,0.0,0.0,330.162029622,9085.21762594,0.0,219.859370983,248.652478243,248.628164243,0.0,332.004802065,0.0,164.759359914,0.0,0.0,331.20128636,165.072067877,165.180641253,0.0,0.0,0.0,0.0,991.21438573,0.0,165.65280296,1650.45471017,0.0,0.0,164.516533599,880.828085531,275.12545558,331.579950208,2040.6400645,0.0,605.787352212,550.039352846,164.466860733,0.0,0.0,0.0,496.280388985,328.33890461,164.857282625,0.0,330.361312623,219.941626615,0.0,0.0
2014-11-09,1.177836762,0.000954571093852,0.00221286935393,0.00694233522801,0.0,1263.03758156,0.0,247.092158394,247.092158394,219.915733131,1045.41122392,164.720066885,0.0,0.0,439.566058086,166.027554153,165.500597478,0.0,165.539032656,0.0,165.538716126,11444.7428855,0.0,328.952232987,496.952066127,440.430327531,165.046828745,220.613657031,0.0,328.64510479,0.0,0.0,495.603688498,384.930785219,165.009394898,248.457928187,165.101680702,165.527169722,0.0,1045.79106447,0.0,165.040779873,1429.32599721,0.0,0.0,0.0,990.723104698,164.760631911,166.027554153,2315.31869659,0.0,549.865458395,439.519167084,164.521069523,164.67412398,0.0,0.0,164.95993413,328.942790574,164.8197462,0.0,165.877121455,165.090326547,165.539032656,0.0
