Week,KS,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2013-09-15,0.2694691458,0.000569800569801,0.002849002849,0.00512820512821,0.0,0.0,0.0,1025.35094612,43.3529535135,57.9470162375,57.7206023854,57.7206023854,86.758736021,752.166363741,64.9712742463,43.6892808393,0.0,0.0,0.0,43.4448799288,0.0,201.930556299,0.0,43.3394416274,0.0,57.9470162375,0.0,0.0,43.4400279669,6503.45771281,158.869820584,101.311046387,0.0,43.4252972692,217.520379055,65.3649230242,130.31577735,0.0,64.9272543055,43.2351029082,43.5578049074,86.8942683124,159.09197653,43.3597990833,43.4122643329,86.7880777108,0.0,463.520079275,0.0,0.0,0.0,0.0,86.3509646845,43.6912608823,927.121565131,43.3597990833,0.0,43.3728829092,448.962250667,43.4448799288,43.3394416274,1199.22081792,43.7440759453,0.0,333.541645838,0.0,187.826416708,87.1226039363,0.0,109.01631732,43.3467231487,0.0,260.954545448,43.5991407539,86.586324673,86.9293824985,86.586324673,43.7970188512,43.5991407539,130.367701804,65.3730307804,188.026046026,43.3993148165,43.5644452378,0.0,0.0
2013-09-22,0.2844950213,0.0,0.00409836065574,0.00702576112412,0.0,0.0,0.0,1136.3158829,45.069973245,90.3109718944,74.8550576702,74.8550576702,134.719297521,703.704072998,44.5887203873,45.3199875363,0.0,0.0,44.8869479937,67.4729157521,0.0,418.410537212,0.0,45.3723914958,90.1202040479,90.3109718944,0.0,0.0,119.644229518,6327.11831722,269.163613489,134.791725981,44.9685111942,44.873382884,225.016581446,45.0914132898,89.9941744986,44.6565789431,164.957036407,59.9237680038,44.8869479937,90.2973565256,134.746428535,44.9299752412,90.7721817788,44.6498586189,0.0,899.87263263,0.0,44.615621576,0.0,44.9977245744,149.628293028,0.0,854.851176524,45.345017504,0.0,44.6363977077,584.792320716,67.4729157521,45.3723914958,1286.55664767,44.7577411708,44.7381813689,570.692284624,0.0,283.978700992,45.1615103532,44.7786562012,105.024538213,45.3313428907,0.0,330.318288619,89.0968587497,60.1686235672,74.9631773149,60.1686235672,45.1145368315,89.0968587497,104.87987981,44.9005213073,179.711534556,74.8822963821,112.552211704,0.0,0.0
2013-09-29,0.3336113428,0.0,0.00517598343685,0.00724637681159,0.0,0.0,0.0,1150.72637897,106.083714137,52.8975036623,52.2974853829,52.2974853829,52.7539338394,838.154883226,52.2343432333,52.599507335,0.0,0.0,0.0,156.599491877,0.0,365.934698884,0.0,105.349018134,87.2058276479,52.8975036623,0.0,0.0,104.621023469,5993.08623507,348.670609942,174.490502232,52.8335984933,0.0,244.903838856,52.492532134,131.617409108,0.0,104.899835545,52.5562473258,52.2658952377,104.351287846,122.214324506,52.2028293008,0.0,52.674509067,0.0,1102.13287921,0.0,0.0,0.0,0.0,87.2007944,0.0,734.451967506,0.0,0.0,104.162644361,402.100039894,156.599491877,105.349018134,1098.87058395,0.0,0.0,332.743910501,52.3132947799,279.112169618,104.900854532,0.0,139.85583991,0.0,0.0,209.97425621,0.0,52.6935925783,104.957780908,52.6935925783,52.2816855384,0.0,104.77338662,52.2703079278,226.976861053,0.0,78.7223298345,52.108515246,0.0
2013-10-06,0.6004288778,0.0,0.00253292806484,0.00709219858156,0.0,0.0,0.0,944.812358717,57.149794304,56.8097274568,75.5299912201,75.5299912201,94.5997927604,510.998302741,56.7925799387,114.379220266,0.0,0.0,0.0,56.6728365472,0.0,321.069951377,0.0,0.0,0.0,56.8097274568,0.0,0.0,56.7370855129,7104.24306155,396.763067678,151.32675131,0.0,0.0,208.614072453,95.0300471366,113.602397589,0.0,56.7756746903,0.0,113.710696446,113.750868955,170.300275184,0.0,0.0,113.328520402,0.0,1157.00126788,0.0,0.0,0.0,0.0,94.5372461499,56.6901937049,758.25683916,56.9379154231,0.0,56.7754427691,435.829034802,56.6728365472,0.0,1134.4047094,0.0,0.0,512.515947649,0.0,321.01249179,57.001912995,0.0,132.713093578,0.0,0.0,360.427388704,0.0,56.9476442341,56.9207343986,56.9476442341,56.8440535761,0.0,265.140531338,56.7925799387,94.6340342693,56.7076624637,56.8995870965,0.0,0.0
2013-10-13,0.572597137,0.000514668039115,0.00411734431292,0.00617601646938,56.1279428318,0.0,0.0,916.662700587,0.0,56.3168318058,93.4831650492,93.4831650492,112.378798569,768.129409553,55.8230036486,56.298142622,0.0,0.0,0.0,55.9161619808,56.3493884333,392.254478034,0.0,111.511534539,0.0,56.3168318058,0.0,0.0,167.72183252,7728.57562686,299.344100798,84.648677871,0.0,56.8381824097,206.353446282,114.22869456,93.7144176122,0.0,112.593921016,112.32379606,56.0770869489,169.06478652,262.273838298,0.0,56.2319403799,168.754124573,0.0,1125.6009124,0.0,0.0,0.0,56.0432341949,168.272579988,56.1279428318,1219.89172118,0.0,0.0,84.3201563091,562.81080988,55.9161619808,111.511534539,1123.05396901,55.9331314469,0.0,563.867695137,56.1279428318,299.424230094,56.1619506887,0.0,113.573397098,0.0,0.0,450.648714546,0.0,56.2127414243,168.434745891,56.2127414243,0.0,0.0,112.833815254,112.018148939,224.831039652,223.629110027,167.866498645,0.0,0.0
2013-10-20,0.9271182076,0.0,0.00145631067961,0.00242718446602,0.0,0.0,0.0,1354.101369,0.0,58.0803454828,154.453420047,154.453420047,154.971045938,716.609685297,57.497359756,0.0,0.0,58.4442524176,0.0,175.703327694,58.6633237895,289.861656478,0.0,58.1648991924,58.373901226,58.0803454828,0.0,0.0,115.424838825,8439.23926497,677.033614472,86.9650912414,0.0,0.0,194.163557559,58.1505969108,96.9764047667,0.0,232.026837989,116.796332424,117.060820289,135.905019791,251.71335237,0.0,0.0,58.3716954492,58.6918226245,1125.73766707,0.0,0.0,0.0,0.0,154.90729151,58.0000981371,1338.95813601,58.5500977283,0.0,58.2992761262,387.927999536,175.703327694,58.1648991924,1141.95150405,57.9841397836,0.0,680.001413321,0.0,270.910176174,57.8290081578,0.0,117.060820289,0.0,0.0,271.769181582,0.0,0.0,58.4224931953,0.0,0.0,0.0,96.8593179525,58.0001246064,251.859321192,0.0,58.5147733858,58.4950496706,0.0
2013-10-27,0.9903752267,0.000546746856206,0.00218698742482,0.00382722799344,63.9220343953,0.0,0.0,1138.25471789,64.0964729367,126.421015054,84.3082875834,84.3082875834,189.916823021,1119.0993146,63.7293240113,63.5329593474,0.0,0.0,0.0,63.8255337395,0.0,379.187193582,0.0,63.5094029759,254.45701805,126.421015054,0.0,0.0,105.323527312,7224.44391063,252.879295331,63.3375251951,63.8448105543,95.470029265,296.145503306,127.921432826,126.854049428,0.0,169.004117708,63.7677730755,63.1913500744,84.581862759,253.24802996,63.1954503891,126.221881795,63.2371574682,63.302070337,1099.13794444,0.0,0.0,0.0,63.3565681257,105.323321189,63.8062685618,1226.18138351,0.0,0.0,0.0,676.33526968,63.8255337395,63.5094029759,1159.79700253,63.4089981325,0.0,571.558139789,63.9994452756,316.211509845,95.4302834924,0.0,126.352739274,63.9994452756,0.0,359.744979106,63.1763696372,0.0,63.7870150107,0.0,63.1573004039,63.1763696372,190.051073171,63.0918914135,126.643032955,63.3293390552,63.3948963057,0.0,0.0
2013-11-03,1.1244569384,0.000548245614035,0.00274122807018,0.00712719298246,62.6096790164,0.0,0.0,1144.23970753,62.7805362362,62.6096790164,124.826061219,124.826061219,124.703317871,833.540618079,62.420925085,62.5970635875,0.0,0.0,0.0,62.559860407,0.0,353.182991469,0.0,94.033011323,62.5120272194,62.6096790164,0.0,0.0,124.906083054,8050.47882374,478.494990508,83.3822969567,0.0,0.0,187.841736732,62.787154883,125.215546765,0.0,250.388259183,0.0,187.507346762,62.5907522694,229.145499137,62.4458172847,62.3645206347,62.3457417968,62.900889325,1085.71177414,0.0,0.0,0.0,62.4774316557,166.551225001,125.573601301,1273.05833734,0.0,0.0,62.3205031446,605.162016484,62.559860407,94.033011323,1290.51705732,0.0,0.0,668.597372287,0.0,333.266156539,62.6349897091,0.0,62.5907522694,62.6855006077,0.0,250.670527652,0.0,62.7866669225,0.0,62.7866669225,62.7488630064,0.0,145.964775728,62.6920424242,187.526598506,62.4657854289,62.4646830905,62.5340406243,0.0
2013-11-10,0.7360959651,0.0,0.00151745068285,0.00455235204856,63.5199147863,0.0,0.0,961.151534303,94.4085466581,62.5912437119,125.107024919,125.107024919,93.7593424435,753.62549255,0.0,0.0,0.0,0.0,0.0,63.0364535097,62.8622018208,459.668270008,0.0,94.4507667209,0.0,62.5912437119,62.4537426746,0.0,250.624188417,8611.11861721,229.836646933,188.283235988,0.0,0.0,272.564642828,127.502774594,230.310418902,0.0,188.459909041,125.096395642,0.0,187.915609998,460.335094153,62.4648188472,0.0,155.711190427,0.0,1006.21260216,0.0,0.0,0.0,62.4160404454,250.92906414,62.6345089678,1488.38443677,0.0,62.8051235504,83.6049945876,628.568560728,63.0364535097,94.4507667209,1484.23820336,63.3665313518,0.0,545.732338142,0.0,438.55773537,125.552120216,0.0,93.9388523439,62.5914494397,0.0,156.748158141,62.5024482561,0.0,62.6156089953,0.0,63.3665313518,62.5024482561,104.672027387,62.4160404454,272.02664752,62.8598652223,83.8007290247,62.8119491582,0.0
2013-11-17,1.2928759894,0.0,0.00451580531862,0.00752634219769,0.0,0.0,0.0,1271.95375243,61.6071565177,61.5861477269,92.1902241132,92.1902241132,61.8010834444,903.925481684,123.588685735,93.1468883077,0.0,0.0,0.0,123.490823314,0.0,287.307001833,0.0,123.473182478,124.073201089,61.5861477269,0.0,0.0,91.8854302349,8783.5540889,143.665593003,143.882547056,0.0,0.0,288.355638073,62.4698959628,61.7174045126,61.6058704591,123.465323114,123.39583864,61.3467397933,102.911622805,246.45896034,61.1620717024,0.0,62.0178979214,0.0,370.639792376,0.0,0.0,0.0,61.3097170173,143.554838862,61.4940962808,1646.49310016,61.5304136565,0.0,0.0,781.83711589,123.490823314,123.473182478,1313.5742654,61.4107862882,0.0,370.838325718,61.5138971224,287.480879543,93.2125942097,0.0,184.262758944,92.7156601196,0.0,123.590038005,62.111523975,62.2996267127,122.619434035,62.2996267127,62.0927761562,62.111523975,122.912516584,102.930417096,205.45672568,123.799163498,92.2644366861,61.4192475975,0.0
2013-11-24,1.1968085106,0.00078125,0.00078125,0.00390625,65.7195128622,0.0,0.0,1487.16469602,0.0,65.964563784,152.817012206,152.817012206,87.591653148,788.696322525,65.4339847732,99.1475395907,0.0,0.0,0.0,197.428763121,0.0,480.757771197,0.0,197.383520789,65.6005276247,65.964563784,0.0,0.0,131.278346665,10595.6882992,196.738774955,65.7678569405,0.0,66.0644495559,241.511288503,87.9366943237,131.743836178,0.0,197.486674947,131.610746566,164.371542719,87.7704102342,197.076323198,0.0,65.7878372933,0.0,0.0,307.14408508,0.0,0.0,0.0,0.0,284.227059171,65.7446553989,1250.55264945,0.0,0.0,0.0,811.494831343,197.428763121,197.383520789,1487.9226687,0.0,0.0,549.512298796,0.0,240.573023582,65.9568772546,0.0,197.313475993,0.0,0.0,65.8144055749,65.7380811856,65.96902947,0.0,65.96902947,0.0,65.7380811856,131.619175414,66.0444482088,131.430409076,98.58804191,131.619175414,65.7499955659,0.0
2013-12-01,1.3382352941,0.00180831826401,0.0042194092827,0.00904159132007,0.0,0.0,0.0,958.69009114,0.0,115.37823196,134.092070287,134.092070287,115.175362851,653.14241836,0.0,86.887559512,0.0,0.0,57.5027560808,86.3633233001,0.0,555.819057608,57.8616367102,115.139495595,57.4113471401,115.37823196,0.0,0.0,76.6278335176,11659.9053507,115.264802533,153.706415532,0.0,0.0,211.645485869,0.0,250.125697026,86.2244755135,192.272196744,0.0,86.560005578,134.699247513,422.390891398,57.6544261113,57.6260950026,172.668095662,0.0,442.769996622,0.0,0.0,0.0,57.6369379485,191.733970483,0.0,1557.84733268,0.0,0.0,57.5130567264,538.494429881,86.3633233001,115.139495595,1553.84603394,57.4854411889,0.0,635.553622303,0.0,287.583953427,96.395417418,0.0,115.430696212,57.7368708761,0.0,211.709468112,115.492528849,115.72804527,86.4431649017,115.72804527,0.0,115.492528849,173.041739119,115.470478175,76.8067342029,173.165305497,76.8705929141,0.0,0.0
2013-12-08,1.7000150444,0.00111234705228,0.00333704115684,0.00945494994438,0.0,0.0,0.0,962.835626751,48.6044682522,96.6319952391,112.220276858,112.220276858,128.513923204,932.266965592,0.0,48.5812263923,0.0,0.0,48.3246575455,144.857228746,0.0,625.494159291,72.6687399528,96.3991765355,48.0978805368,96.6319952391,48.3695931413,47.9003137037,192.619369795,10580.3463384,72.1556276918,96.73657793,145.496418219,48.1759363446,169.340326066,48.4427473959,128.684286333,193.057730893,177.050783707,48.16332561,144.591115919,273.716966806,289.152813751,72.1214041541,72.5670749408,47.9003137037,0.0,370.310892558,0.0,72.4797059577,0.0,0.0,449.62816256,48.0159800211,1545.03676491,96.6463836168,0.0,48.2880992476,820.722277088,144.857228746,96.3991765355,1155.89893163,48.1487318078,0.0,805.936801957,48.4134591569,352.818311643,97.1327190755,0.0,72.3446032043,96.7220224323,0.0,96.6028558462,47.914741509,145.223622732,72.271789665,145.223622732,48.1322062965,47.914741509,193.137995389,48.2505706503,257.134462225,48.0979766242,112.534012947,72.2375344811,48.574984195
2013-12-15,2.7687823834,0.00153217568948,0.00510725229826,0.0097037793667,44.6353231685,44.8082097863,44.2320114074,1107.98656538,118.926820566,118.575828216,280.686755273,280.686755273,118.343248836,946.876984816,44.5007578289,0.0,44.1386386451,0.0,44.3725293374,147.941575498,67.0593751984,974.735131292,44.5712391901,88.8213047684,0.0,118.575828216,66.6425848803,44.4399316021,236.073247167,8701.84437524,132.726374676,236.820680286,0.0,66.5602860118,237.169862592,44.510422872,103.640794431,103.430550389,133.381564321,66.3802620975,74.0689992251,133.444276218,532.56494822,88.6577867991,88.8659458488,88.5760767113,0.0,385.389214269,0.0,44.218648262,0.0,44.3422656099,531.991568593,44.5544864831,1141.0185715,44.1652763268,44.6758516097,88.9139260696,874.035755908,147.941575498,88.8213047684,1300.69646515,110.715408704,44.0987423161,935.0533892,0.0,561.545582982,66.682897064,44.1386386451,163.037761705,44.6893774503,0.0,74.1632026022,44.5743536578,193.18815154,44.1919461797,193.18815154,44.1786072282,44.5743536578,177.790015679,132.77628583,295.900472358,110.978639573,133.390504979,66.5754251002,0.0
2013-12-22,5.974025974,0.00356506238859,0.00980392156863,0.024064171123,47.6605253739,47.9861022118,0.0,1348.03631159,111.563426544,190.871054945,301.164609332,301.164609332,190.354383262,1143.65805649,0.0,95.5869616084,47.7896833804,0.0,95.375621463,127.023624484,47.8485638655,1077.81020873,111.765860755,95.453926514,47.6116022895,190.871054945,63.6317096161,79.2855952141,285.123040669,9516.27299126,71.2634917883,174.723234724,95.523185663,79.5973849393,206.87039251,71.6777107052,159.079962769,190.305456064,143.113668254,94.954506524,119.413816963,190.928785256,460.437156266,47.6189061526,174.632513833,110.876889563,47.8116685291,334.274069112,0.0,119.262469454,0.0,47.7121722284,745.670327145,47.7608335866,1542.94822501,95.1874990771,47.7182257678,95.1790842539,1033.74064783,127.023624484,95.453926514,1412.11670078,119.071762218,0.0,1162.51563932,47.779015465,571.004829598,63.7811860814,47.7037875754,175.006282875,71.5408758921,0.0,111.437301881,0.0,335.035299709,0.0,335.035299709,71.449912755,0.0,119.457128197,119.402903561,333.5381288,142.846254635,127.2201386,79.4244370284,0.0
2013-12-29,5.3431022159,0.0150581793292,0.0219028062971,0.0287474332649,0.0,65.9163960013,86.987749714,1147.12311907,116.856374078,101.954332169,595.495369995,595.495369995,116.296360655,756.193089726,43.7221919632,43.5728828041,43.9187658014,0.0,116.314079746,72.7122251504,65.9413649706,1509.45610657,131.539595315,116.331822871,87.1603780194,101.954332169,65.6438531068,65.497679277,319.202704526,10669.5719017,232.365089845,116.287757876,0.0,116.573344709,364.251083193,58.3794334218,116.582683744,232.391240034,233.040945415,43.8657718155,87.3617131035,160.241015018,596.039380721,43.5234542015,116.397508945,290.279460382,43.7510902463,874.25366137,0.0,130.831979794,43.441361878,87.2957777143,464.902007381,131.016706315,1631.52437456,43.4282534405,0.0,87.1598982644,1106.64930155,72.7122251504,116.331822871,1786.97358252,86.882723756,0.0,1648.15469764,43.7912153495,769.61324861,102.267934969,43.7113766999,87.6426406128,131.012060105,43.4746012619,291.53933723,131.064928449,438.171949166,43.7816570332,438.171949166,0.0,131.064928449,152.233843998,152.529449242,392.65754309,101.862596502,131.029471262,65.5306821393,43.5070229449
2014-01-05,4.5655825317,0.0111642743222,0.0132908027645,0.0212652844232,0.0,42.8742948781,0.0,1016.05221877,42.9340698171,201.026556465,415.004445061,415.004445061,150.471690513,730.932244229,42.8261308659,65.0175349138,43.0225072285,0.0,42.8365268409,42.8235618613,43.1825002399,1730.83687637,86.2587058422,128.619320913,64.3686426087,201.026556465,71.7663831025,64.1964774259,514.966980743,15204.1887623,257.508194852,186.329363938,64.4946031097,64.6151448019,315.845277542,71.9622607383,172.28690515,214.702128156,200.905092684,42.9829624492,130.071701122,229.706218457,501.476939516,42.641493277,157.688767546,100.122053813,43.0589518733,1364.28502579,0.0,42.9741974849,0.0,42.9965392133,601.224368771,71.7403329986,1794.36321719,85.9930823409,0.0,143.173632286,1047.49033593,42.8235618613,128.619320913,1646.50234727,85.9544471554,42.680117818,1839.52243365,43.4753733088,944.277362231,0.0,42.9940258301,151.308087165,100.519902898,0.0,258.581409987,71.6323295675,345.494547685,85.4892955629,345.494547685,43.0329579392,71.6323295675,114.766518138,129.290670618,315.294568684,114.762721772,186.57177348,85.5954121542,0.0
